order_id,opportunity_id,customer_id,order_date,lead_date,close_date,first_purchase_date,revenue,units,product_id,product_name,category,salesperson,region,country,city,stage,channel,is_returning,aov,sales_cycle_days
ORD0000272,OPP000041,CUST00041,2025-10-01,2025-09-14,2025-10-01,2024-09-08,3329.04,2,P-200,Service X,Services,George,Europe,ESP,Madrid,Negotiation,Website,1,3329.04,17
ORD0000273,OPP000015,CUST00063,2025-08-26,2025-08-26,2025-08-26,2024-12-07,1967.18,3,P-200,Service X,Services,Carla,Asia,CHN,Shanghai,Proposal,Website,1,1967.18,0
ORD0000274,OPP000036,CUST00138,2025-02-06,2025-01-31,2025-02-06,2024-01-30,170.25,4,P-301,Accessory R,Accessories,Carla,Oceania,NZL,Auckland,Qualified,Paid Ads,1,170.25,6
ORD0000275,OPP000038,CUST00008,2025-10-15,2025-10-09,2025-10-15,2023-05-07,266.36,5,P-300,Accessory Q,Accessories,Eve,Europe,FRA,Paris,Proposal,Email,1,266.36,6
ORD0000276,OPP000003,CUST00107,2025-07-13,2025-06-18,2025-07-13,2025-04-10,5508.87,3,P-200,Service X,Services,George,Europe,ITA,Rome,Qualified,Partner,1,5508.87,25
ORD0000277,OPP000042,CUST00139,2025-07-03,2025-06-30,2025-07-03,2024-04-29,1105.98,4,P-100,Widget A,Hardware,George,North America,USA,Chicago,Lead,Partner,1,1105.98,3
ORD0000278,OPP000035,CUST00102,2025-09-29,2025-09-27,2025-09-29,2024-07-21,1917.86,2,P-201,Service Y,Services,Dustin,Oceania,NZL,Auckland,Closed Won,Event,1,1917.86,2
ORD0000279,OPP000026,CUST00084,2025-08-30,2025-08-08,2025-08-30,2023-04-18,47.92,1,P-300,Accessory Q,Accessories,George,Asia,SGP,Singapore,Qualified,Email,1,47.92,22
ORD0000280,OPP000031,CUST00122,2025-04-10,2025-03-20,2025-04-10,2025-07-07,327.98,5,P-300,Accessory Q,Accessories,Bob,South America,BRA,Sao Paulo,Closed Lost,Event,0,327.98,21
ORD0000281,OPP000021,CUST00061,2025-08-30,2025-08-19,2025-08-30,2024-01-15,29200.94,5,P-401,SMB Suite,Software,Carla,Europe,FRA,Paris,Proposal,Website,1,29200.94,11
ORD0000282,OPP000021,CUST00165,2025-09-01,2025-08-15,2025-09-01,2025-05-24,354.18,6,P-301,Accessory R,Accessories,Eve,South America,BRA,Rio de Janeiro,Qualified,Partner,1,354.18,17
ORD0000283,OPP000007,CUST00158,2025-10-17,2025-10-15,2025-10-17,2025-09-04,6253.8,4,P-201,Service Y,Services,Dustin,South America,BRA,Rio de Janeiro,Lead,Website,1,6253.8,2
ORD0000284,OPP000011,CUST00127,2025-09-18,2025-09-15,2025-09-18,2024-03-25,933.87,6,P-100,Widget A,Hardware,Bob,Asia,SGP,Singapore,Negotiation,Website,1,933.87,3
ORD0000285,OPP000033,CUST00178,2025-09-11,2025-08-31,2025-09-11,2025-09-24,105.33,2,P-301,Accessory R,Accessories,George,Oceania,NZL,Auckland,Closed Lost,Partner,0,105.33,11
ORD0000286,OPP000042,CUST00088,2025-06-01,2025-05-29,2025-06-01,2025-05-27,22411.36,4,P-401,SMB Suite,Software,Alice,South America,ARG,Buenos Aires,Lead,Email,1,22411.36,3
ORD0000287,OPP000004,CUST00025,2025-06-12,2025-06-05,2025-06-12,2024-08-20,49897.6,7,P-400,Enterprise Suite,Software,Bob,Oceania,NZL,Auckland,Lead,Website,1,49897.6,7
ORD0000288,OPP000007,CUST00199,2025-08-08,2025-08-06,2025-08-08,2025-08-02,1536.4,4,P-100,Widget A,Hardware,Carla,Asia,SGP,Singapore,Closed Won,Paid Ads,1,1536.4,2
ORD0000289,OPP000003,CUST00048,2025-09-20,2025-09-20,2025-09-20,2024-10-30,24634.04,5,P-400,Enterprise Suite,Software,George,Europe,FRA,Lyon,Closed Lost,Website,1,24634.04,0
ORD0000290,OPP000025,CUST00123,2025-10-14,2025-10-12,2025-10-14,2023-06-20,1302.33,3,P-100,Widget A,Hardware,Eve,Oceania,AUS,Melbourne,Qualified,Website,1,1302.33,2
ORD0000291,OPP000040,CUST00075,2025-06-28,2025-06-11,2025-06-28,2024-06-17,252.12,1,P-500,Addon 1,Addons,George,South America,COL,Bogota,Lead,Event,1,252.12,17
ORD0000292,OPP000022,CUST00061,2025-10-04,2025-10-04,2025-10-04,2024-01-15,1089.85,5,P-101,Widget B,Hardware,Carla,Europe,GBR,Manchester,Closed Won,Website,1,1089.85,0
ORD0000293,OPP000033,CUST00192,2025-05-27,2025-05-21,2025-05-27,2025-05-04,1004.57,4,P-500,Addon 1,Addons,Eve,Asia,CHN,Shanghai,Closed Won,Event,1,1004.57,6
ORD0000294,OPP000031,CUST00062,2025-10-05,2025-09-27,2025-10-05,2024-05-08,496.22,3,P-100,Widget A,Hardware,Farah,North America,USA,New York,Lead,Website,1,496.22,8
ORD0000295,OPP000021,CUST00094,2025-03-06,2025-02-16,2025-03-06,2024-10-23,174.53,4,P-500,Addon 1,Addons,Carla,South America,BRA,Sao Paulo,Qualified,Partner,1,174.53,18
ORD0000296,OPP000033,CUST00195,2024-11-30,2024-11-16,2024-11-30,2024-10-08,767.26,3,P-200,Service X,Services,Eve,South America,COL,Bogota,Lead,Partner,1,767.26,14
ORD0000297,OPP000043,CUST00022,2025-10-13,2025-10-10,2025-10-13,2024-02-19,32348.47,7,P-401,SMB Suite,Software,George,Oceania,NZL,Auckland,Qualified,Event,1,32348.47,3
ORD0000298,OPP000041,CUST00079,2025-07-12,2025-07-12,2025-07-12,2023-11-08,153.94,8,P-301,Accessory R,Accessories,George,North America,CAN,Vancouver,Lead,Partner,1,153.94,0
ORD0000299,OPP000044,CUST00038,2025-10-17,2025-10-06,2025-10-17,2024-10-28,28831.96,6,P-401,SMB Suite,Software,Farah,Asia,PAK,Karachi,Lead,Website,1,28831.96,11
ORD0000300,OPP000016,CUST00182,2025-07-14,2025-07-09,2025-07-14,2025-08-27,11378.4,3,P-401,SMB Suite,Software,Bob,Europe,ITA,Rome,Proposal,Email,0,11378.4,5
ORD0000301,OPP000027,CUST00160,2025-10-10,2025-09-30,2025-10-10,2024-10-14,379.49,1,P-100,Widget A,Hardware,Alice,Oceania,AUS,Sydney,Qualified,Website,1,379.49,10
ORD0000302,OPP000040,CUST00029,2025-05-09,2025-05-01,2025-05-09,2023-10-25,6825.0,4,P-200,Service X,Services,Dustin,South America,COL,Bogota,Closed Won,Website,1,6825.0,8
ORD0000303,OPP000021,CUST00197,2025-06-27,2025-06-19,2025-06-27,2024-09-22,41258.66,6,P-401,SMB Suite,Software,Eve,North America,MEX,Mexico City,Closed Won,Email,1,41258.66,8
ORD0000304,OPP000035,CUST00087,2025-06-15,2025-05-30,2025-06-15,2023-07-31,12870.38,3,P-401,SMB Suite,Software,Bob,Oceania,NZL,Auckland,Proposal,Website,1,12870.38,16
ORD0000305,OPP000016,CUST00150,2025-08-21,2025-08-06,2025-08-21,2023-06-03,181.38,3,P-301,Accessory R,Accessories,Eve,Oceania,NZL,Auckland,Closed Won,Event,1,181.38,15
ORD0000306,OPP000014,CUST00166,2025-07-26,2025-07-17,2025-07-26,2023-04-21,229.85,3,P-300,Accessory Q,Accessories,Carla,Oceania,NZL,Auckland,Closed Won,Partner,1,229.85,9
ORD0000307,OPP000018,CUST00200,2025-10-12,2025-10-06,2025-10-12,2025-03-15,10657.27,2,P-401,SMB Suite,Software,Eve,Asia,SGP,Singapore,Lead,Email,1,10657.27,6
ORD0000308,OPP000010,CUST00007,2025-09-16,2025-07-26,2025-09-16,2025-03-17,239.36,5,P-300,Accessory Q,Accessories,Dustin,North America,MEX,Mexico City,Lead,Email,1,239.36,52
ORD0000309,OPP000042,CUST00119,2025-08-02,2025-06-24,2025-08-02,2023-05-27,60.0,3,P-300,Accessory Q,Accessories,Carla,North America,CAN,Toronto,Closed Won,Website,1,60.0,39
ORD0000310,OPP000036,CUST00011,2025-04-21,2025-04-14,2025-04-21,2024-07-26,67.42,3,P-300,Accessory Q,Accessories,George,South America,BRA,Sao Paulo,Lead,Partner,1,67.42,7
ORD0000311,OPP000045,CUST00084,2024-08-29,2024-08-10,2024-08-29,2023-04-18,148.51,5,P-300,Accessory Q,Accessories,Bob,Europe,GBR,London,Qualified,Website,1,148.51,19
ORD0000312,OPP000031,CUST00125,2025-10-13,2025-09-04,2025-10-13,2025-08-02,3338.52,4,P-201,Service Y,Services,Dustin,Europe,GBR,London,Qualified,Website,1,3338.52,39
ORD0000313,OPP000031,CUST00031,2025-09-15,2025-09-04,2025-09-15,2023-09-24,1823.87,4,P-101,Widget B,Hardware,Dustin,Europe,GBR,London,Proposal,Website,1,1823.87,11
ORD0000314,OPP000006,CUST00057,2025-05-24,2025-05-20,2025-05-24,2025-01-22,8975.67,3,P-401,SMB Suite,Software,Carla,Europe,FRA,Lyon,Closed Lost,Email,1,8975.67,4
ORD0000315,OPP000012,CUST00106,2025-09-12,2025-09-02,2025-09-12,2024-02-06,8811.34,6,P-201,Service Y,Services,Dustin,Oceania,AUS,Sydney,Closed Won,Website,1,8811.34,10
ORD0000316,OPP000019,CUST00048,2025-08-21,2025-08-16,2025-08-21,2024-10-30,2017.97,3,P-100,Widget A,Hardware,Farah,South America,ARG,Buenos Aires,Closed Lost,Website,1,2017.97,5
ORD0000317,OPP000042,CUST00077,2025-07-15,2025-07-06,2025-07-15,2025-05-31,1028.91,4,P-100,Widget A,Hardware,Carla,North America,CAN,Toronto,Lead,Website,1,1028.91,9
ORD0000318,OPP000018,CUST00156,2025-08-05,2025-07-29,2025-08-05,2023-07-24,1462.65,7,P-500,Addon 1,Addons,George,Oceania,NZL,Auckland,Closed Won,Website,1,1462.65,7
ORD0000319,OPP000017,CUST00059,2025-03-30,2025-03-08,2025-03-30,2025-08-04,5235.49,3,P-201,Service Y,Services,Farah,North America,CAN,Toronto,Qualified,Website,0,5235.49,22
ORD0000320,OPP000044,CUST00127,2025-06-29,2025-06-29,2025-06-29,2024-03-25,3945.94,3,P-200,Service X,Services,George,North America,MEX,Mexico City,Lead,Website,1,3945.94,0
ORD0000321,OPP000021,CUST00072,2024-12-17,2024-12-17,2024-12-17,2023-07-17,4374.76,3,P-201,Service Y,Services,George,Europe,ITA,Rome,Closed Won,Website,1,4374.76,0
ORD0000322,OPP000031,CUST00002,2025-05-09,2025-04-29,2025-05-09,2024-06-25,3796.79,7,P-101,Widget B,Hardware,Bob,South America,COL,Bogota,Negotiation,Website,1,3796.79,10
ORD0000323,OPP000018,CUST00143,2025-01-10,2025-01-01,2025-01-10,2023-05-27,102.25,2,P-301,Accessory R,Accessories,Dustin,Europe,GBR,Manchester,Closed Won,Website,1,102.25,9
ORD0000324,OPP000045,CUST00075,2025-08-10,2025-08-07,2025-08-10,2024-06-17,37.77,1,P-301,Accessory R,Accessories,Carla,Asia,PAK,Karachi,Lead,Email,1,37.77,3
ORD0000325,OPP000026,CUST00072,2024-12-31,2024-12-15,2024-12-31,2023-07-17,7942.34,3,P-201,Service Y,Services,Dustin,North America,MEX,Mexico City,Proposal,Event,1,7942.34,16
ORD0000326,OPP000015,CUST00168,2024-12-10,2024-12-04,2024-12-10,2024-08-31,511.35,2,P-500,Addon 1,Addons,Carla,Asia,IND,Mumbai,Proposal,Email,1,511.35,6
ORD0000327,OPP000024,CUST00115,2025-08-28,2025-08-28,2025-08-28,2025-05-19,11891.63,7,P-200,Service X,Services,Farah,South America,BRA,Rio de Janeiro,Qualified,Paid Ads,1,11891.63,0
ORD0000328,OPP000039,CUST00052,2025-06-13,2025-06-03,2025-06-13,2025-07-26,24267.21,4,P-400,Enterprise Suite,Software,George,Oceania,NZL,Auckland,Qualified,Event,0,24267.21,10
ORD0000329,OPP000008,CUST00170,2025-09-22,2025-08-28,2025-09-22,2024-05-18,898.94,5,P-101,Widget B,Hardware,Alice,Oceania,NZL,Auckland,Qualified,Partner,1,898.94,25
ORD0000330,OPP000034,CUST00152,2025-08-17,2025-08-02,2025-08-17,2024-05-27,3134.2,7,P-100,Widget A,Hardware,Bob,Oceania,AUS,Sydney,Lead,Email,1,3134.2,15
ORD0000331,OPP000006,CUST00026,2025-06-15,2025-05-19,2025-06-15,2024-06-03,17902.04,4,P-401,SMB Suite,Software,Farah,North America,MEX,Mexico City,Closed Lost,Email,1,17902.04,27
ORD0000332,OPP000030,CUST00084,2025-03-19,2025-03-18,2025-03-19,2023-04-18,621.18,5,P-500,Addon 1,Addons,Bob,South America,BRA,Rio de Janeiro,Qualified,Website,1,621.18,1
ORD0000333,OPP000046,CUST00121,2025-08-25,2025-08-19,2025-08-25,2023-05-01,228.62,1,P-100,Widget A,Hardware,Farah,Oceania,NZL,Auckland,Proposal,Email,1,228.62,6
ORD0000334,OPP000047,CUST00040,2025-08-22,2025-08-17,2025-08-22,2023-06-14,51.08,1,P-300,Accessory Q,Accessories,Eve,North America,MEX,Mexico City,Closed Won,Website,1,51.08,5
ORD0000335,OPP000031,CUST00181,2025-08-05,2025-08-04,2025-08-05,2024-11-11,24098.36,3,P-400,Enterprise Suite,Software,Alice,Asia,IND,Bengaluru,Negotiation,Partner,1,24098.36,1
ORD0000336,OPP000048,CUST00076,2025-03-05,2025-02-12,2025-03-05,2024-09-06,1886.09,4,P-100,Widget A,Hardware,George,Asia,SGP,Singapore,Lead,Email,1,1886.09,21
ORD0000337,OPP000025,CUST00184,2025-08-27,2025-08-27,2025-08-27,2023-12-13,3917.83,2,P-400,Enterprise Suite,Software,George,Asia,SGP,Singapore,Qualified,Partner,1,3917.83,0
ORD0000338,OPP000008,CUST00182,2025-02-05,2025-01-17,2025-02-05,2025-08-27,18128.68,4,P-400,Enterprise Suite,Software,Farah,North America,MEX,Mexico City,Proposal,Website,0,18128.68,19
ORD0000339,OPP000001,CUST00166,2025-08-12,2025-08-03,2025-08-12,2023-04-21,5123.37,5,P-200,Service X,Services,Farah,Oceania,NZL,Auckland,Closed Lost,Website,1,5123.37,9
ORD0000340,OPP000015,CUST00058,2025-06-11,2025-06-01,2025-06-11,2023-05-07,42.19,1,P-100,Widget A,Hardware,Eve,Asia,SGP,Singapore,Qualified,Website,1,42.19,10
ORD0000341,OPP000047,CUST00192,2025-06-29,2025-06-24,2025-06-29,2025-05-04,9720.6,4,P-201,Service Y,Services,Carla,South America,ARG,Buenos Aires,Negotiation,Email,1,9720.6,5
ORD0000342,OPP000002,CUST00148,2025-07-21,2025-07-14,2025-07-21,2025-06-04,2055.76,5,P-101,Widget B,Hardware,Eve,North America,MEX,Mexico City,Qualified,Partner,1,2055.76,7
ORD0000343,OPP000049,CUST00058,2025-07-21,2025-07-17,2025-07-21,2023-05-07,3711.13,3,P-201,Service Y,Services,Eve,Europe,GBR,London,Negotiation,Website,1,3711.13,4
ORD0000344,OPP000014,CUST00136,2025-08-13,2025-07-26,2025-08-13,2025-02-19,2385.6,8,P-100,Widget A,Hardware,Dustin,Europe,GBR,Manchester,Proposal,Email,1,2385.6,18
ORD0000345,OPP000047,CUST00167,2025-06-06,2025-05-13,2025-06-06,2023-11-20,2585.79,5,P-100,Widget A,Hardware,Bob,Europe,ITA,Rome,Closed Won,Partner,1,2585.79,24
ORD0000346,OPP000043,CUST00096,2025-10-11,2025-09-09,2025-10-11,2023-11-04,274.39,6,P-301,Accessory R,Accessories,Carla,Oceania,NZL,Auckland,Lead,Website,1,274.39,32
ORD0000347,OPP000050,CUST00160,2025-06-28,2025-06-06,2025-06-28,2024-10-14,1991.75,6,P-500,Addon 1,Addons,Carla,Europe,ESP,Madrid,Lead,Paid Ads,1,1991.75,22
ORD0000348,OPP000042,CUST00023,2025-10-13,2025-10-09,2025-10-13,2025-05-25,10711.83,5,P-200,Service X,Services,Alice,South America,COL,Bogota,Qualified,Email,1,10711.83,4
ORD0000349,OPP000051,CUST00058,2025-09-20,2025-08-29,2025-09-20,2023-05-07,7683.2,2,P-400,Enterprise Suite,Software,Dustin,Oceania,NZL,Auckland,Closed Won,Paid Ads,1,7683.2,22
ORD0000350,OPP000020,CUST00135,2025-10-03,2025-09-30,2025-10-03,2024-05-12,18200.21,4,P-400,Enterprise Suite,Software,Bob,Europe,ITA,Rome,Proposal,Website,1,18200.21,3
ORD0000351,OPP000009,CUST00187,2025-07-04,2025-07-04,2025-07-04,2025-10-02,1107.07,3,P-200,Service X,Services,Dustin,South America,BRA,Rio de Janeiro,Proposal,Website,0,1107.07,0
ORD0000352,OPP000029,CUST00027,2025-07-28,2025-07-09,2025-07-28,2025-06-30,23969.63,3,P-400,Enterprise Suite,Software,Carla,Europe,FRA,Paris,Qualified,Website,1,23969.63,19
ORD0000353,OPP000044,CUST00063,2025-09-20,2025-09-17,2025-09-20,2024-12-07,267.36,4,P-301,Accessory R,Accessories,Alice,North America,MEX,Mexico City,Lead,Email,1,267.36,3
ORD0000354,OPP000014,CUST00180,2025-08-05,2025-07-28,2025-08-05,2025-03-07,1363.71,4,P-100,Widget A,Hardware,Farah,North America,USA,Chicago,Closed Won,Email,1,1363.71,8
ORD0000355,OPP000013,CUST00029,2025-10-02,2025-09-28,2025-10-02,2023-10-25,19227.01,4,P-401,SMB Suite,Software,Alice,Europe,FRA,Lyon,Lead,Email,1,19227.01,4
ORD0000356,OPP000036,CUST00100,2025-03-02,2025-01-30,2025-03-02,2024-01-12,1000.34,3,P-101,Widget B,Hardware,Dustin,South America,BRA,Sao Paulo,Negotiation,Event,1,1000.34,31
ORD0000357,OPP000020,CUST00009,2025-07-16,2025-07-15,2025-07-16,2024-12-21,59.36,1,P-301,Accessory R,Accessories,Eve,Asia,SGP,Singapore,Lead,Paid Ads,1,59.36,1
ORD0000358,OPP000052,CUST00077,2024-03-10,2024-03-08,2024-03-10,2025-05-31,733.0,8,P-300,Accessory Q,Accessories,Dustin,Asia,PAK,Lahore,Qualified,Partner,0,733.0,2
ORD0000359,OPP000037,CUST00060,2025-06-17,2025-06-08,2025-06-17,2023-09-30,3319.98,2,P-401,SMB Suite,Software,Carla,Asia,CHN,Beijing,Lead,Email,1,3319.98,9
ORD0000360,OPP000038,CUST00111,2025-03-27,2025-03-27,2025-03-27,2025-09-11,5905.01,5,P-201,Service Y,Services,Eve,Europe,GBR,Manchester,Closed Won,Website,0,5905.01,0
ORD0000361,OPP000037,CUST00154,2025-09-08,2025-09-07,2025-09-08,2025-04-13,19102.03,3,P-400,Enterprise Suite,Software,Carla,Asia,CHN,Shanghai,Negotiation,Email,1,19102.03,1
ORD0000362,OPP000032,CUST00047,2025-10-11,2025-10-10,2025-10-11,2025-03-03,4180.19,3,P-201,Service Y,Services,Carla,South America,COL,Bogota,Qualified,Partner,1,4180.19,1
ORD0000363,OPP000053,CUST00066,2025-08-16,2025-08-15,2025-08-16,2023-12-14,7020.92,1,P-401,SMB Suite,Software,Bob,South America,BRA,Rio de Janeiro,Proposal,Email,1,7020.92,1
ORD0000364,OPP000054,CUST00179,2025-07-16,2025-07-14,2025-07-16,2024-07-20,857.72,4,P-500,Addon 1,Addons,Eve,South America,BRA,Sao Paulo,Proposal,Partner,1,857.72,2
ORD0000365,OPP000015,CUST00024,2025-09-04,2025-08-24,2025-09-04,2024-03-25,2163.92,5,P-101,Widget B,Hardware,Bob,North America,USA,San Francisco,Proposal,Website,1,2163.92,11
ORD0000366,OPP000004,CUST00173,2025-07-13,2025-06-03,2025-07-13,2024-05-13,1024.6,2,P-101,Widget B,Hardware,Eve,Europe,GBR,London,Lead,Email,1,1024.6,40
ORD0000367,OPP000001,CUST00104,2025-10-09,2025-10-01,2025-10-09,2023-12-24,5951.64,1,P-401,SMB Suite,Software,Eve,South America,BRA,Sao Paulo,Lead,Website,1,5951.64,8
ORD0000368,OPP000045,CUST00015,2025-10-17,2025-10-06,2025-10-17,2023-07-13,848.15,4,P-500,Addon 1,Addons,Alice,Asia,PAK,Lahore,Closed Won,Website,1,848.15,11
ORD0000369,OPP000055,CUST00097,2025-10-12,2025-10-16,2025-10-12,2024-01-11,22993.13,3,P-400,Enterprise Suite,Software,Eve,Europe,GBR,London,Negotiation,Paid Ads,1,22993.13,0
ORD0000370,OPP000006,CUST00089,2025-08-28,2025-08-19,2025-08-28,2025-07-16,3108.31,2,P-201,Service Y,Services,Carla,Oceania,NZL,Auckland,Closed Lost,Partner,1,3108.31,9
ORD0000371,OPP000044,CUST00054,2025-04-27,2025-02-11,2025-04-27,2023-08-25,334.11,4,P-301,Accessory R,Accessories,Farah,South America,ARG,Buenos Aires,Qualified,Website,1,334.11,75
ORD0000372,OPP000031,CUST00131,2025-05-25,2025-05-10,2025-05-25,2023-06-18,708.85,3,P-101,Widget B,Hardware,Dustin,North America,USA,San Francisco,Qualified,Paid Ads,1,708.85,15
ORD0000373,OPP000028,CUST00173,2025-05-04,2025-04-19,2025-05-04,2024-05-13,2224.09,5,P-100,Widget A,Hardware,Alice,North America,MEX,Mexico City,Qualified,Website,1,2224.09,15
ORD0000374,OPP000056,CUST00077,2025-07-17,2025-07-16,2025-07-17,2025-05-31,40.0,2,P-301,Accessory R,Accessories,Bob,Oceania,AUS,Sydney,Proposal,Website,1,40.0,1
ORD0000375,OPP000035,CUST00154,2025-10-12,2025-09-05,2025-10-12,2025-04-13,9818.98,4,P-401,SMB Suite,Software,Farah,Asia,IND,Bengaluru,Proposal,Website,1,9818.98,37
ORD0000376,OPP000049,CUST00175,2025-09-07,2025-08-24,2025-09-07,2023-05-01,1873.17,4,P-100,Widget A,Hardware,Bob,Europe,FRA,Paris,Closed Won,Website,1,1873.17,14
ORD0000377,OPP000054,CUST00088,2025-02-01,2024-12-12,2025-02-01,2025-05-27,44131.09,7,P-400,Enterprise Suite,Software,Eve,North America,CAN,Toronto,Qualified,Partner,0,44131.09,51
ORD0000378,OPP000051,CUST00057,2025-08-22,2025-08-22,2025-08-22,2025-01-22,2358.9,3,P-400,Enterprise Suite,Software,George,Oceania,NZL,Auckland,Closed Lost,Partner,1,2358.9,0
ORD0000379,OPP000054,CUST00158,2024-12-10,2024-11-12,2024-12-10,2025-09-04,1926.41,3,P-101,Widget B,Hardware,Alice,Oceania,NZL,Auckland,Qualified,Partner,0,1926.41,28
ORD0000380,OPP000041,CUST00007,2025-07-27,2025-06-14,2025-07-27,2025-03-17,1911.13,3,P-101,Widget B,Hardware,George,Asia,PAK,Lahore,Qualified,Website,1,1911.13,43
ORD0000381,OPP000025,CUST00001,2025-10-11,2025-09-26,2025-10-11,2023-07-28,80.01,1,P-300,Accessory Q,Accessories,Carla,South America,ARG,Buenos Aires,Lead,Website,1,80.01,15
ORD0000382,OPP000019,CUST00189,2025-07-11,2025-07-06,2025-07-11,2024-08-13,20450.02,3,P-400,Enterprise Suite,Software,Alice,Europe,ITA,Rome,Closed Won,Website,1,20450.02,5
ORD0000383,OPP000051,CUST00157,2025-10-01,2025-09-29,2025-10-01,2025-02-28,6664.46,3,P-201,Service Y,Services,Bob,North America,USA,San Francisco,Proposal,Email,1,6664.46,2
ORD0000384,OPP000056,CUST00036,2025-04-21,2025-04-17,2025-04-21,2025-05-03,8028.87,5,P-200,Service X,Services,Alice,South America,ARG,Buenos Aires,Lead,Partner,0,8028.87,4
ORD0000385,OPP000057,CUST00101,2025-10-15,2025-08-13,2025-10-15,2024-07-15,6057.04,1,P-401,SMB Suite,Software,Bob,Asia,JPN,Tokyo,Closed Won,Website,1,6057.04,63
ORD0000386,OPP000058,CUST00029,2025-09-09,2025-09-08,2025-09-09,2023-10-25,30251.14,4,P-400,Enterprise Suite,Software,Alice,South America,COL,Bogota,Closed Won,Website,1,30251.14,1
ORD0000387,OPP000019,CUST00165,2025-02-01,2025-01-07,2025-02-01,2025-05-24,151.57,3,P-301,Accessory R,Accessories,George,Oceania,AUS,Melbourne,Lead,Paid Ads,0,151.57,25
ORD0000388,OPP000044,CUST00170,2025-04-28,2025-04-16,2025-04-28,2024-05-18,7650.72,5,P-400,Enterprise Suite,Software,Eve,South America,BRA,Sao Paulo,Proposal,Website,1,7650.72,12
ORD0000389,OPP000010,CUST00160,2025-04-12,2025-03-22,2025-04-12,2024-10-14,23448.97,4,P-400,Enterprise Suite,Software,Carla,Europe,DEU,Munich,Proposal,Website,1,23448.97,21
ORD0000390,OPP000051,CUST00038,2025-08-01,2025-07-23,2025-08-01,2024-10-28,895.06,3,P-101,Widget B,Hardware,Dustin,Europe,ESP,Madrid,Lead,Website,1,895.06,9
ORD0000391,OPP000039,CUST00087,2025-10-02,2025-07-21,2025-10-02,2023-07-31,60.0,3,P-101,Widget B,Hardware,Farah,Asia,JPN,Tokyo,Proposal,Partner,1,60.0,73
ORD0000392,OPP000059,CUST00113,2025-10-10,2025-10-08,2025-10-10,2025-06-16,4621.8,2,P-201,Service Y,Services,Carla,South America,BRA,Sao Paulo,Lead,Website,1,4621.8,2
ORD0000393,OPP000029,CUST00171,2025-06-17,2025-05-30,2025-06-17,2025-09-03,6940.39,1,P-400,Enterprise Suite,Software,George,Asia,PAK,Lahore,Lead,Website,0,6940.39,18
ORD0000394,OPP000045,CUST00160,2025-08-05,2025-07-29,2025-08-05,2024-10-14,25.9,1,P-301,Accessory R,Accessories,Carla,South America,COL,Bogota,Lead,Website,1,25.9,7
ORD0000395,OPP000019,CUST00067,2024-09-11,2024-08-31,2024-09-11,2025-06-01,6331.52,4,P-201,Service Y,Services,Dustin,South America,ARG,Buenos Aires,Proposal,Website,0,6331.52,11
ORD0000396,OPP000051,CUST00175,2024-12-16,2024-12-15,2024-12-16,2023-05-01,17750.36,5,P-401,SMB Suite,Software,Dustin,Oceania,AUS,Melbourne,Closed Won,Website,1,17750.36,1
ORD0000397,OPP000012,CUST00193,2025-10-07,2025-08-15,2025-10-07,2025-01-30,11675.67,3,P-400,Enterprise Suite,Software,Eve,Asia,IND,Bengaluru,Closed Won,Event,1,11675.67,53
ORD0000398,OPP000052,CUST00126,2025-10-12,2025-10-10,2025-10-12,2024-09-18,983.8,3,P-500,Addon 1,Addons,Farah,North America,MEX,Mexico City,Proposal,Paid Ads,1,983.8,2
ORD0000399,OPP000016,CUST00016,2025-07-09,2025-06-19,2025-07-09,2024-04-23,120.34,2,P-300,Accessory Q,Accessories,Bob,North America,CAN,Vancouver,Lead,Partner,1,120.34,20
ORD0000400,OPP000039,CUST00134,2025-09-10,2025-08-26,2025-09-10,2024-11-29,330.45,4,P-300,Accessory Q,Accessories,Alice,Europe,ESP,Madrid,Lead,Partner,1,330.45,15
ORD0000401,OPP000060,CUST00151,2025-09-05,2025-09-02,2025-09-05,2024-08-31,11428.82,3,P-401,SMB Suite,Software,Eve,Oceania,NZL,Auckland,Qualified,Email,1,11428.82,3
ORD0000402,OPP000043,CUST00057,2025-04-28,2025-04-10,2025-04-28,2025-01-22,147.89,3,P-301,Accessory R,Accessories,George,Oceania,AUS,Sydney,Qualified,Partner,1,147.89,18
ORD0000403,OPP000044,CUST00169,2025-09-28,2025-09-23,2025-09-28,2025-05-22,145.69,4,P-301,Accessory R,Accessories,Eve,Europe,ITA,Rome,Proposal,Website,1,145.69,5
ORD0000404,OPP000061,CUST00019,2025-07-03,2025-06-22,2025-07-03,2025-02-08,17509.19,4,P-400,Enterprise Suite,Software,Alice,Asia,SGP,Singapore,Closed Won,Partner,1,17509.19,11
ORD0000405,OPP000050,CUST00089,2025-09-15,2025-09-02,2025-09-15,2025-07-16,3733.93,4,P-201,Service Y,Services,Carla,Oceania,AUS,Melbourne,Closed Won,Website,1,3733.93,13
ORD0000406,OPP000062,CUST00089,2025-07-24,2025-07-12,2025-07-24,2025-07-16,483.39,3,P-500,Addon 1,Addons,Dustin,Europe,FRA,Paris,Lead,Partner,1,483.39,12
ORD0000407,OPP000022,CUST00018,2025-09-15,2025-09-08,2025-09-15,2025-09-04,14580.3,2,P-400,Enterprise Suite,Software,Bob,North America,USA,Chicago,Closed Lost,Website,1,14580.3,7
