order_id,opportunity_id,customer_id,order_date,lead_date,close_date,first_purchase_date,revenue,units,product_id,product_name,category,salesperson,region,country,city,stage,channel,is_returning,aov,sales_cycle_days
O-101599,OPP-201599,C-1205,2023-04-10,2023-03-19,2023-04-13,2023-03-19,3366,18,102,Analytics Suite,Software,Salesperson_4,Asia,Pakistan,City_5,Won,Partner,False,187.0,25
O-101600,OPP-201600,C-2963,2024-06-30,2024-06-25,2024-07-10,2024-06-25,14991,19,101,CRM Pro,Software,Salesperson_3,Asia,USA,City_8,Won,Inbound,True,789.0,15
O-101601,OPP-201601,C-1431,2024-01-03,2023-12-25,2024-01-06,2024-01-03,2616,3,103,Sales Booster,Software,Salesperson_8,Europe,Germany,City_14,Won,Inbound,False,872.0,12
O-101602,OPP-201602,C-2620,2024-06-22,2024-06-02,2024-06-26,2024-06-02,18990,18,101,CRM Pro,Software,Salesperson_7,Asia,India,City_1,Won,Inbound,True,1055.0,24
O-101603,OPP-201603,C-3495,2023-07-05,2023-06-29,2023-07-20,2023-07-05,31472,16,101,CRM Pro,Software,Salesperson_8,Europe,Germany,City_10,Won,Inbound,False,1967.0,21
O-101604,OPP-201604,C-1205,2023-09-30,2023-09-24,2023-10-09,2023-09-24,5412,4,103,Sales Booster,Software,Salesperson_3,Asia,USA,City_17,Won,Inbound,False,1353.0,15
O-101605,OPP-201605,C-3674,2024-03-02,2024-02-22,2024-03-10,2024-02-22,11172,6,102,Analytics Suite,Software,Salesperson_7,Europe,UK,City_14,Won,Partner,True,1862.0,17
O-101606,OPP-201606,C-3824,2024-08-05,2024-07-23,2024-08-12,2024-07-23,3930,10,202,Receipt Printer,Hardware,Salesperson_9,Asia,UK,City_17,Won,Partner,True,393.0,20
O-101607,OPP-201607,C-2529,2024-06-13,2024-05-14,2024-06-22,2024-05-14,15691,13,103,Sales Booster,Software,Salesperson_13,Europe,Germany,City_19,Won,Outbound,False,1207.0,39
O-101608,OPP-201608,C-4216,2023-01-04,2022-12-07,2023-01-09,2022-12-07,4096,8,201,POS Terminal,Hardware,Salesperson_13,North America,India,City_15,Won,Outbound,False,512.0,33
O-101609,OPP-201609,C-4994,2024-07-08,2024-06-13,2024-07-20,2024-06-13,11219,13,101,CRM Pro,Software,Salesperson_14,North America,UK,City_14,Won,Outbound,False,863.0,37
O-101610,OPP-201610,C-2206,2024-01-22,2024-01-10,2024-02-11,2024-01-10,12848,11,102,Analytics Suite,Software,Salesperson_7,Asia,Germany,City_13,Won,Partner,False,1168.0,32
O-101611,OPP-201611,C-2790,2024-07-29,2024-07-19,2024-08-15,2024-07-19,897,1,102,Analytics Suite,Software,Salesperson_2,North America,UK,City_3,Won,Inbound,True,897.0,27
O-101612,OPP-201612,C-4989,2024-09-30,2024-09-01,2024-10-05,2024-09-01,18696,12,202,Receipt Printer,Hardware,Salesperson_1,Europe,UK,City_14,Won,Partner,True,1558.0,34
O-101613,OPP-201613,C-4656,2024-02-09,2024-01-23,2024-02-13,2024-01-23,13265,7,201,POS Terminal,Hardware,Salesperson_12,Europe,Pakistan,City_11,Won,Partner,True,1895.0,21
O-101614,OPP-201614,C-4848,2024-06-13,2024-06-08,2024-06-14,2024-06-08,12236,14,103,Sales Booster,Software,Salesperson_4,Europe,UK,City_6,Won,Partner,False,874.0,6
O-101615,OPP-201615,C-1199,2024-01-12,2024-01-03,2024-01-29,2024-01-03,6398,7,202,Receipt Printer,Hardware,Salesperson_8,Europe,UK,City_18,Won,Outbound,True,914.0,26
O-101616,OPP-201616,C-2652,2023-03-01,2023-02-09,2023-03-02,2023-03-01,5032,17,201,POS Terminal,Hardware,Salesperson_9,Asia,USA,City_11,Won,Inbound,False,296.0,21
O-101617,OPP-201617,C-4119,2024-02-10,2024-01-12,2024-02-24,2024-01-12,16940,14,102,Analytics Suite,Software,Salesperson_5,North America,Pakistan,City_6,Won,Outbound,True,1210.0,43
O-101618,OPP-201618,C-2748,2023-01-08,2022-12-10,2023-01-17,2022-12-10,1584,3,103,Sales Booster,Software,Salesperson_15,Europe,India,City_17,Won,Partner,False,528.0,38
O-101619,OPP-201619,C-2189,2023-12-21,2023-11-28,2024-01-01,2023-11-28,2376,18,103,Sales Booster,Software,Salesperson_1,Europe,UK,City_15,Won,Partner,False,132.0,34
O-101620,OPP-201620,C-1104,2024-02-09,2024-01-18,2024-02-23,2024-02-09,332,2,202,Receipt Printer,Hardware,Salesperson_3,North America,Germany,City_19,Won,Inbound,True,166.0,36
O-101621,OPP-201621,C-2450,2023-02-24,2023-01-27,2023-03-10,2023-01-27,9792,16,202,Receipt Printer,Hardware,Salesperson_8,Europe,Germany,City_9,Won,Outbound,False,612.0,42
O-101622,OPP-201622,C-4723,2024-12-05,2024-11-21,2024-12-12,2024-11-21,2718,2,102,Analytics Suite,Software,Salesperson_9,Asia,Germany,City_16,Won,Outbound,True,1359.0,21
O-101623,OPP-201623,C-2445,2023-04-29,2023-04-19,2023-05-09,2023-04-29,3873,3,101,CRM Pro,Software,Salesperson_13,North America,India,City_2,Won,Inbound,False,1291.0,20
O-101624,OPP-201624,C-2746,2024-09-20,2024-09-09,2024-09-26,2024-09-09,9251,11,101,CRM Pro,Software,Salesperson_5,North America,India,City_5,Won,Outbound,True,841.0,17
O-101625,OPP-201625,C-3035,2023-11-08,2023-10-11,2023-11-12,2023-10-11,10963,19,103,Sales Booster,Software,Salesperson_11,Asia,Pakistan,City_7,Won,Outbound,True,577.0,32
O-101626,OPP-201626,C-1436,2023-05-01,2023-04-21,2023-05-13,2023-04-21,3768,12,201,POS Terminal,Hardware,Salesperson_5,Europe,USA,City_5,Won,Inbound,True,314.0,22
O-101627,OPP-201627,C-4695,2024-12-12,2024-11-28,2024-12-14,2024-11-28,2232,6,202,Receipt Printer,Hardware,Salesperson_10,North America,India,City_9,Won,Partner,True,372.0,16
O-101628,OPP-201628,C-2033,2023-06-12,2023-05-13,2023-06-15,2023-05-13,24645,15,202,Receipt Printer,Hardware,Salesperson_10,Asia,UK,City_2,Won,Inbound,True,1643.0,33
O-101629,OPP-201629,C-4720,2024-05-04,2024-04-11,2024-05-19,2024-05-04,1197,1,103,Sales Booster,Software,Salesperson_2,Europe,USA,City_1,Won,Inbound,True,1197.0,38
O-101630,OPP-201630,C-3578,2023-06-19,2023-06-06,2023-06-22,2023-06-06,2235,3,201,POS Terminal,Hardware,Salesperson_11,North America,Pakistan,City_4,Won,Outbound,True,745.0,16
O-101631,OPP-201631,C-1352,2024-01-15,2023-12-18,2024-01-22,2023-12-18,2988,18,103,Sales Booster,Software,Salesperson_6,Europe,Pakistan,City_1,Won,Inbound,True,166.0,35
O-101632,OPP-201632,C-2096,2024-01-10,2023-12-14,2024-01-20,2023-12-14,4761,3,201,POS Terminal,Hardware,Salesperson_5,Asia,USA,City_20,Won,Outbound,False,1587.0,37
O-101633,OPP-201633,C-4011,2023-09-03,2023-08-05,2023-09-16,2023-09-03,33725,19,101,CRM Pro,Software,Salesperson_11,Europe,India,City_20,Won,Inbound,False,1775.0,42
O-101634,OPP-201634,C-2144,2024-01-01,2023-12-20,2024-01-08,2023-12-20,2428,4,101,CRM Pro,Software,Salesperson_1,Europe,Germany,City_13,Won,Inbound,False,607.0,19
O-101635,OPP-201635,C-4100,2024-01-01,2023-12-07,2024-01-17,2023-12-07,2058,7,202,Receipt Printer,Hardware,Salesperson_5,Asia,Germany,City_12,Won,Inbound,True,294.0,41
O-101636,OPP-201636,C-3531,2023-12-19,2023-11-27,2024-01-04,2023-11-27,15040,20,202,Receipt Printer,Hardware,Salesperson_4,North America,Germany,City_7,Won,Outbound,True,752.0,38
O-101637,OPP-201637,C-4903,2024-03-25,2024-03-13,2024-04-09,2024-03-25,8240,8,201,POS Terminal,Hardware,Salesperson_13,North America,USA,City_11,Won,Partner,False,1030.0,27
O-101638,OPP-201638,C-2096,2023-09-20,2023-09-04,2023-09-26,2023-09-20,2736,2,103,Sales Booster,Software,Salesperson_10,North America,UK,City_4,Won,Outbound,True,1368.0,22
O-101639,OPP-201639,C-4449,2023-11-21,2023-11-01,2023-11-25,2023-11-01,17330,10,101,CRM Pro,Software,Salesperson_11,Europe,Pakistan,City_1,Won,Outbound,True,1733.0,24
O-101640,OPP-201640,C-1707,2024-07-03,2024-06-25,2024-07-04,2024-07-03,6480,4,102,Analytics Suite,Software,Salesperson_4,Asia,USA,City_19,Won,Outbound,True,1620.0,9
O-101641,OPP-201641,C-3981,2024-12-07,2024-11-16,2024-12-13,2024-11-16,28272,19,103,Sales Booster,Software,Salesperson_12,Europe,UK,City_9,Won,Outbound,False,1488.0,27
O-101642,OPP-201642,C-2098,2023-09-29,2023-09-01,2023-09-30,2023-09-01,5760,4,102,Analytics Suite,Software,Salesperson_10,Europe,USA,City_3,Won,Inbound,False,1440.0,29
O-101643,OPP-201643,C-4469,2023-01-03,2022-12-11,2023-01-20,2023-01-03,1014,6,101,CRM Pro,Software,Salesperson_8,Asia,India,City_20,Won,Partner,True,169.0,40
O-101644,OPP-201644,C-4937,2024-05-25,2024-05-09,2024-06-06,2024-05-25,32215,17,201,POS Terminal,Hardware,Salesperson_3,Asia,USA,City_10,Won,Partner,False,1895.0,28
O-101645,OPP-201645,C-2139,2023-11-07,2023-10-17,2023-11-26,2023-11-07,20048,16,103,Sales Booster,Software,Salesperson_2,North America,India,City_12,Won,Partner,True,1253.0,40
O-101646,OPP-201646,C-3821,2024-11-19,2024-10-27,2024-12-05,2024-10-27,997,1,102,Analytics Suite,Software,Salesperson_13,Europe,USA,City_17,Won,Inbound,False,997.0,39
O-101647,OPP-201647,C-1667,2024-06-22,2024-06-15,2024-07-10,2024-06-22,939,3,102,Analytics Suite,Software,Salesperson_15,North America,USA,City_15,Won,Inbound,True,313.0,25
O-101648,OPP-201648,C-4792,2024-06-03,2024-05-14,2024-06-15,2024-06-03,26380,20,201,POS Terminal,Hardware,Salesperson_3,Europe,Pakistan,City_6,Won,Outbound,False,1319.0,32
O-101649,OPP-201649,C-3217,2023-05-02,2023-04-22,2023-05-22,2023-04-22,16188,19,103,Sales Booster,Software,Salesperson_13,North America,Pakistan,City_10,Won,Outbound,True,852.0,30
O-101650,OPP-201650,C-3649,2024-08-09,2024-07-12,2024-08-16,2024-07-12,18736,16,201,POS Terminal,Hardware,Salesperson_7,Asia,Pakistan,City_18,Won,Partner,True,1171.0,35
O-101651,OPP-201651,C-2730,2023-11-26,2023-11-08,2023-12-06,2023-11-08,4788,14,102,Analytics Suite,Software,Salesperson_11,North America,Germany,City_9,Won,Inbound,True,342.0,28
O-101652,OPP-201652,C-4779,2024-07-12,2024-06-14,2024-07-30,2024-06-14,10857,11,201,POS Terminal,Hardware,Salesperson_14,North America,UK,City_15,Won,Outbound,True,987.0,46
O-101653,OPP-201653,C-2471,2023-04-07,2023-03-27,2023-04-12,2023-04-07,9144,8,101,CRM Pro,Software,Salesperson_6,Asia,Pakistan,City_7,Won,Partner,False,1143.0,16
O-101654,OPP-201654,C-1824,2024-05-29,2024-05-20,2024-06-09,2024-05-20,9488,8,202,Receipt Printer,Hardware,Salesperson_7,Asia,USA,City_19,Won,Inbound,False,1186.0,20
O-101655,OPP-201655,C-1175,2023-02-16,2023-02-07,2023-03-08,2023-02-07,7805,7,201,POS Terminal,Hardware,Salesperson_12,Europe,Pakistan,City_1,Won,Partner,False,1115.0,29
O-101656,OPP-201656,C-1331,2023-11-29,2023-11-19,2023-12-10,2023-11-19,1072,4,201,POS Terminal,Hardware,Salesperson_6,Asia,UK,City_9,Won,Outbound,True,268.0,21
O-101657,OPP-201657,C-2670,2023-12-03,2023-11-17,2023-12-21,2023-11-17,6396,13,101,CRM Pro,Software,Salesperson_9,Asia,UK,City_1,Won,Inbound,True,492.0,34
O-101658,OPP-201658,C-2090,2024-08-04,2024-07-08,2024-08-16,2024-08-04,3144,2,102,Analytics Suite,Software,Salesperson_7,North America,Germany,City_9,Won,Outbound,False,1572.0,39
O-101659,OPP-201659,C-3657,2024-11-07,2024-10-25,2024-11-27,2024-11-07,5367,3,102,Analytics Suite,Software,Salesperson_4,North America,Pakistan,City_2,Won,Partner,False,1789.0,33
O-101660,OPP-201660,C-2699,2023-02-24,2023-02-15,2023-03-03,2023-02-15,25959,17,103,Sales Booster,Software,Salesperson_10,Asia,UK,City_5,Won,Inbound,False,1527.0,16
O-101661,OPP-201661,C-3009,2024-01-06,2023-12-11,2024-01-25,2024-01-06,5885,11,102,Analytics Suite,Software,Salesperson_3,Europe,Pakistan,City_7,Won,Partner,True,535.0,45
O-101662,OPP-201662,C-1275,2023-09-10,2023-08-15,2023-09-18,2023-08-15,8000,8,202,Receipt Printer,Hardware,Salesperson_3,Europe,Pakistan,City_1,Won,Inbound,False,1000.0,34
O-101663,OPP-201663,C-3437,2024-02-18,2024-02-10,2024-02-19,2024-02-18,7722,11,201,POS Terminal,Hardware,Salesperson_12,Asia,Pakistan,City_15,Won,Partner,False,702.0,9
O-101664,OPP-201664,C-3711,2024-12-29,2024-12-17,2025-01-03,2024-12-17,2176,16,103,Sales Booster,Software,Salesperson_7,Asia,Pakistan,City_14,Won,Inbound,False,136.0,17
O-101665,OPP-201665,C-4416,2024-05-16,2024-05-01,2024-06-01,2024-05-01,30240,16,101,CRM Pro,Software,Salesperson_10,North America,India,City_19,Won,Partner,True,1890.0,31
O-101666,OPP-201666,C-1299,2023-02-11,2023-01-12,2023-02-17,2023-01-12,12620,20,102,Analytics Suite,Software,Salesperson_11,Asia,India,City_15,Won,Partner,False,631.0,36
O-101667,OPP-201667,C-4205,2024-05-04,2024-04-29,2024-05-06,2024-04-29,11079,9,103,Sales Booster,Software,Salesperson_15,Asia,Pakistan,City_5,Won,Inbound,False,1231.0,7
O-101668,OPP-201668,C-3390,2023-11-08,2023-10-25,2023-11-25,2023-10-25,2023,7,201,POS Terminal,Hardware,Salesperson_13,Asia,UK,City_3,Won,Inbound,True,289.0,31
O-101669,OPP-201669,C-3715,2023-10-27,2023-10-15,2023-11-02,2023-10-15,2163,3,102,Analytics Suite,Software,Salesperson_5,North America,Germany,City_11,Won,Inbound,True,721.0,18
O-101670,OPP-201670,C-4898,2024-05-28,2024-04-28,2024-06-06,2024-04-28,7266,6,101,CRM Pro,Software,Salesperson_13,Asia,Germany,City_10,Won,Outbound,False,1211.0,39
O-101671,OPP-201671,C-4827,2023-09-18,2023-08-31,2023-10-05,2023-08-31,6685,7,201,POS Terminal,Hardware,Salesperson_5,North America,Germany,City_2,Won,Partner,True,955.0,35
O-101672,OPP-201672,C-2367,2023-04-27,2023-04-18,2023-05-10,2023-04-18,10976,7,101,CRM Pro,Software,Salesperson_2,Asia,Pakistan,City_1,Won,Outbound,False,1568.0,22
O-101673,OPP-201673,C-4204,2023-10-22,2023-10-01,2023-11-05,2023-10-01,8041,11,102,Analytics Suite,Software,Salesperson_12,Asia,Germany,City_16,Won,Outbound,True,731.0,35
O-101674,OPP-201674,C-2608,2024-07-17,2024-07-07,2024-07-24,2024-07-07,4200,12,103,Sales Booster,Software,Salesperson_1,Europe,Germany,City_6,Won,Partner,True,350.0,17
O-101675,OPP-201675,C-3842,2023-08-01,2023-07-09,2023-08-13,2023-07-09,18348,11,202,Receipt Printer,Hardware,Salesperson_12,North America,USA,City_7,Won,Outbound,False,1668.0,35
O-101676,OPP-201676,C-2001,2024-10-18,2024-10-09,2024-11-05,2024-10-09,12852,14,201,POS Terminal,Hardware,Salesperson_5,Europe,UK,City_1,Won,Partner,False,918.0,27
O-101677,OPP-201677,C-4804,2024-01-17,2023-12-25,2024-02-05,2023-12-25,6924,4,201,POS Terminal,Hardware,Salesperson_6,Europe,Germany,City_10,Won,Outbound,True,1731.0,42
O-101678,OPP-201678,C-1890,2024-12-31,2024-12-25,2025-01-15,2024-12-25,15579,9,101,CRM Pro,Software,Salesperson_5,Asia,Germany,City_3,Won,Outbound,True,1731.0,21
O-101679,OPP-201679,C-2515,2024-12-04,2024-11-29,2024-12-20,2024-11-29,18300,10,202,Receipt Printer,Hardware,Salesperson_4,North America,UK,City_5,Won,Outbound,False,1830.0,21
O-101680,OPP-201680,C-1945,2023-09-26,2023-09-20,2023-10-11,2023-09-20,1335,5,102,Analytics Suite,Software,Salesperson_11,Europe,Germany,City_5,Won,Inbound,False,267.0,21
O-101681,OPP-201681,C-2869,2024-01-20,2023-12-30,2024-01-30,2024-01-20,7688,4,103,Sales Booster,Software,Salesperson_1,North America,Pakistan,City_8,Won,Inbound,True,1922.0,31
O-101682,OPP-201682,C-3360,2023-11-02,2023-10-09,2023-11-18,2023-10-09,15020,10,201,POS Terminal,Hardware,Salesperson_5,Asia,UK,City_3,Won,Outbound,False,1502.0,40
O-101683,OPP-201683,C-1070,2023-07-07,2023-06-25,2023-07-16,2023-07-07,17160,15,201,POS Terminal,Hardware,Salesperson_2,North America,Pakistan,City_14,Won,Outbound,True,1144.0,21
O-101684,OPP-201684,C-3198,2023-11-27,2023-11-10,2023-12-01,2023-11-27,5505,3,101,CRM Pro,Software,Salesperson_5,North America,UK,City_14,Won,Outbound,False,1835.0,21
O-101685,OPP-201685,C-4489,2023-01-12,2022-12-26,2023-01-22,2022-12-26,17820,18,102,Analytics Suite,Software,Salesperson_1,Europe,UK,City_4,Won,Outbound,False,990.0,27
O-101686,OPP-201686,C-2431,2024-10-02,2024-09-25,2024-10-17,2024-10-02,5336,4,201,POS Terminal,Hardware,Salesperson_4,Asia,India,City_7,Won,Outbound,True,1334.0,22
O-101687,OPP-201687,C-1516,2023-08-31,2023-08-08,2023-09-20,2023-08-31,14244,12,101,CRM Pro,Software,Salesperson_5,Europe,Germany,City_11,Won,Partner,True,1187.0,43
O-101688,OPP-201688,C-4117,2024-03-24,2024-02-24,2024-03-29,2024-02-24,7290,9,201,POS Terminal,Hardware,Salesperson_15,Asia,Germany,City_4,Won,Partner,True,810.0,34
O-101689,OPP-201689,C-1921,2023-04-15,2023-04-07,2023-04-21,2023-04-07,8672,16,101,CRM Pro,Software,Salesperson_15,North America,USA,City_17,Won,Inbound,True,542.0,14
O-101690,OPP-201690,C-4126,2024-08-30,2024-08-07,2024-09-13,2024-08-07,4017,13,102,Analytics Suite,Software,Salesperson_2,North America,Pakistan,City_4,Won,Partner,False,309.0,37
O-101691,OPP-201691,C-4082,2024-08-15,2024-08-06,2024-08-27,2024-08-06,27846,18,101,CRM Pro,Software,Salesperson_3,North America,UK,City_4,Won,Partner,False,1547.0,21
O-101692,OPP-201692,C-2411,2024-02-07,2024-01-14,2024-02-16,2024-01-14,12121,17,101,CRM Pro,Software,Salesperson_13,Europe,USA,City_19,Won,Partner,False,713.0,33
O-101693,OPP-201693,C-3101,2024-06-25,2024-05-28,2024-07-02,2024-06-25,684,4,101,CRM Pro,Software,Salesperson_10,Europe,India,City_19,Won,Outbound,True,171.0,35
O-101694,OPP-201694,C-2910,2024-02-23,2024-02-16,2024-02-29,2024-02-23,5580,6,101,CRM Pro,Software,Salesperson_1,North America,UK,City_12,Won,Outbound,True,930.0,13
O-101695,OPP-201695,C-3682,2023-09-26,2023-09-21,2023-10-05,2023-09-21,7434,9,201,POS Terminal,Hardware,Salesperson_6,Asia,Germany,City_17,Won,Partner,False,826.0,14
O-101696,OPP-201696,C-4582,2023-12-22,2023-12-02,2024-01-03,2023-12-02,9372,12,202,Receipt Printer,Hardware,Salesperson_10,Asia,Pakistan,City_4,Won,Partner,True,781.0,32
O-101697,OPP-201697,C-2319,2024-11-19,2024-10-25,2024-12-02,2024-10-25,5478,6,201,POS Terminal,Hardware,Salesperson_12,Europe,Pakistan,City_9,Won,Partner,True,913.0,38
O-101698,OPP-201698,C-1773,2024-10-13,2024-09-15,2024-10-25,2024-09-15,21698,19,202,Receipt Printer,Hardware,Salesperson_14,Europe,Pakistan,City_17,Won,Outbound,False,1142.0,40
O-101699,OPP-201699,C-1660,2023-04-25,2023-04-16,2023-05-13,2023-04-25,10824,6,102,Analytics Suite,Software,Salesperson_2,North America,UK,City_8,Won,Inbound,True,1804.0,27
O-101700,OPP-201700,C-1680,2023-07-22,2023-07-13,2023-08-01,2023-07-13,20072,13,202,Receipt Printer,Hardware,Salesperson_11,Europe,Germany,City_18,Won,Inbound,True,1544.0,19
O-101701,OPP-201701,C-4167,2023-04-20,2023-04-04,2023-04-26,2023-04-04,17276,14,101,CRM Pro,Software,Salesperson_14,Europe,UK,City_18,Won,Inbound,True,1234.0,22
O-101702,OPP-201702,C-2476,2023-09-06,2023-08-21,2023-09-19,2023-08-21,10146,19,201,POS Terminal,Hardware,Salesperson_9,Europe,Pakistan,City_12,Won,Outbound,True,534.0,29
O-101703,OPP-201703,C-1959,2023-03-24,2023-03-01,2023-03-29,2023-03-01,6726,6,101,CRM Pro,Software,Salesperson_15,North America,India,City_10,Won,Partner,False,1121.0,28
O-101704,OPP-201704,C-1446,2023-07-01,2023-06-07,2023-07-17,2023-06-07,20520,15,202,Receipt Printer,Hardware,Salesperson_14,North America,Pakistan,City_8,Won,Partner,True,1368.0,40
O-101705,OPP-201705,C-1293,2023-04-10,2023-03-12,2023-04-16,2023-03-12,17568,9,201,POS Terminal,Hardware,Salesperson_1,Europe,Pakistan,City_3,Won,Outbound,False,1952.0,35
O-101706,OPP-201706,C-1318,2023-06-20,2023-05-26,2023-06-26,2023-06-20,5502,14,101,CRM Pro,Software,Salesperson_14,Asia,India,City_10,Won,Inbound,False,393.0,31
O-101707,OPP-201707,C-2209,2024-08-13,2024-08-06,2024-08-23,2024-08-06,4032,4,201,POS Terminal,Hardware,Salesperson_9,North America,India,City_8,Won,Partner,True,1008.0,17
O-101708,OPP-201708,C-4989,2023-01-24,2023-01-19,2023-01-27,2023-01-19,928,2,102,Analytics Suite,Software,Salesperson_14,Asia,UK,City_10,Won,Partner,False,464.0,8
O-101709,OPP-201709,C-1813,2024-03-17,2024-02-24,2024-03-25,2024-03-17,17130,15,201,POS Terminal,Hardware,Salesperson_2,Europe,USA,City_16,Won,Inbound,True,1142.0,30
O-101710,OPP-201710,C-2935,2023-11-01,2023-10-06,2023-11-07,2023-10-06,19548,18,202,Receipt Printer,Hardware,Salesperson_7,Europe,Pakistan,City_16,Won,Outbound,False,1086.0,32
O-101711,OPP-201711,C-2812,2023-02-05,2023-01-21,2023-02-15,2023-02-05,4260,6,101,CRM Pro,Software,Salesperson_2,North America,UK,City_9,Won,Partner,True,710.0,25
O-101712,OPP-201712,C-2038,2023-07-05,2023-06-30,2023-07-16,2023-06-30,5800,4,103,Sales Booster,Software,Salesperson_11,Europe,UK,City_14,Won,Outbound,False,1450.0,16
O-101713,OPP-201713,C-3147,2023-03-12,2023-02-25,2023-03-20,2023-03-12,16740,12,102,Analytics Suite,Software,Salesperson_1,Asia,India,City_10,Won,Inbound,False,1395.0,23
O-101714,OPP-201714,C-3980,2023-01-03,2022-12-08,2023-01-10,2022-12-08,4758,13,101,CRM Pro,Software,Salesperson_7,Europe,UK,City_10,Won,Partner,True,366.0,33
O-101715,OPP-201715,C-2971,2023-09-12,2023-08-27,2023-09-19,2023-08-27,13664,7,103,Sales Booster,Software,Salesperson_11,Asia,Germany,City_18,Won,Outbound,False,1952.0,23
O-101716,OPP-201716,C-2836,2024-08-31,2024-08-08,2024-09-09,2024-08-31,3890,10,201,POS Terminal,Hardware,Salesperson_4,Europe,UK,City_1,Won,Inbound,True,389.0,32
O-101717,OPP-201717,C-3389,2023-08-20,2023-07-28,2023-08-25,2023-08-20,35874,18,101,CRM Pro,Software,Salesperson_3,North America,USA,City_11,Won,Outbound,False,1993.0,28
O-101718,OPP-201718,C-4124,2023-03-23,2023-02-25,2023-03-30,2023-02-25,4865,7,103,Sales Booster,Software,Salesperson_11,Europe,UK,City_18,Won,Partner,True,695.0,33
O-101719,OPP-201719,C-1991,2024-04-17,2024-04-08,2024-04-26,2024-04-08,6561,9,103,Sales Booster,Software,Salesperson_13,Europe,USA,City_8,Won,Partner,True,729.0,18
O-101720,OPP-201720,C-3126,2023-01-15,2022-12-31,2023-01-28,2022-12-31,3681,9,201,POS Terminal,Hardware,Salesperson_2,Europe,Pakistan,City_16,Won,Outbound,False,409.0,28
O-101721,OPP-201721,C-3361,2023-09-20,2023-09-10,2023-10-05,2023-09-10,4134,3,101,CRM Pro,Software,Salesperson_13,North America,UK,City_6,Won,Outbound,True,1378.0,25
O-101722,OPP-201722,C-3199,2023-09-21,2023-08-24,2023-10-03,2023-08-24,6210,9,202,Receipt Printer,Hardware,Salesperson_14,Europe,UK,City_3,Won,Partner,False,690.0,40
O-101723,OPP-201723,C-4158,2023-04-11,2023-03-29,2023-04-19,2023-03-29,11856,16,103,Sales Booster,Software,Salesperson_3,Asia,Pakistan,City_19,Won,Inbound,False,741.0,21
O-101724,OPP-201724,C-3937,2024-10-17,2024-10-09,2024-11-06,2024-10-09,5805,3,102,Analytics Suite,Software,Salesperson_11,Asia,Pakistan,City_1,Won,Inbound,False,1935.0,28
O-101725,OPP-201725,C-1009,2024-01-02,2023-12-05,2024-01-05,2024-01-02,7267,13,202,Receipt Printer,Hardware,Salesperson_2,Asia,USA,City_15,Won,Outbound,False,559.0,31
O-101726,OPP-201726,C-4583,2023-11-02,2023-10-26,2023-11-05,2023-11-02,1434,3,103,Sales Booster,Software,Salesperson_4,Europe,Germany,City_11,Won,Partner,False,478.0,10
O-101727,OPP-201727,C-3549,2024-07-15,2024-06-27,2024-07-16,2024-06-27,16926,13,102,Analytics Suite,Software,Salesperson_10,North America,India,City_8,Won,Outbound,False,1302.0,19
O-101728,OPP-201728,C-2981,2023-08-10,2023-07-26,2023-08-11,2023-07-26,21348,18,201,POS Terminal,Hardware,Salesperson_1,Asia,Pakistan,City_17,Won,Inbound,False,1186.0,16
O-101729,OPP-201729,C-4553,2024-03-14,2024-03-01,2024-03-24,2024-03-01,7308,18,102,Analytics Suite,Software,Salesperson_13,Europe,USA,City_3,Won,Outbound,True,406.0,23
O-101730,OPP-201730,C-2727,2023-12-14,2023-12-02,2023-12-26,2023-12-14,13429,13,202,Receipt Printer,Hardware,Salesperson_5,Europe,Pakistan,City_7,Won,Partner,True,1033.0,24
O-101731,OPP-201731,C-1090,2024-12-11,2024-11-27,2024-12-12,2024-11-27,1288,2,103,Sales Booster,Software,Salesperson_15,Asia,UK,City_17,Won,Outbound,True,644.0,15
O-101732,OPP-201732,C-4549,2024-08-21,2024-08-09,2024-08-29,2024-08-09,6615,5,101,CRM Pro,Software,Salesperson_10,North America,USA,City_9,Won,Partner,True,1323.0,20
O-101733,OPP-201733,C-3668,2024-04-05,2024-03-25,2024-04-24,2024-03-25,3201,3,103,Sales Booster,Software,Salesperson_5,Asia,UK,City_19,Won,Partner,False,1067.0,30
O-101734,OPP-201734,C-1247,2023-12-28,2023-12-06,2024-01-12,2023-12-06,33307,19,102,Analytics Suite,Software,Salesperson_5,Europe,Pakistan,City_9,Won,Partner,True,1753.0,37
O-101735,OPP-201735,C-3022,2024-04-25,2024-04-13,2024-05-03,2024-04-25,1536,2,102,Analytics Suite,Software,Salesperson_10,North America,UK,City_19,Won,Outbound,True,768.0,20
O-101736,OPP-201736,C-2593,2024-05-03,2024-04-05,2024-05-17,2024-04-05,15450,10,103,Sales Booster,Software,Salesperson_11,Asia,Germany,City_10,Won,Outbound,False,1545.0,42
O-101737,OPP-201737,C-1044,2023-08-13,2023-07-16,2023-08-27,2023-07-16,29680,16,102,Analytics Suite,Software,Salesperson_11,North America,India,City_3,Won,Partner,False,1855.0,42
O-101738,OPP-201738,C-1775,2023-04-06,2023-03-12,2023-04-14,2023-04-06,7705,5,201,POS Terminal,Hardware,Salesperson_6,North America,Germany,City_15,Won,Inbound,False,1541.0,33
