customer_id,segment,city,region,first_purchase_date,first_tx_date,last_tx_date,recency_days,active_months,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,avg_units_per_order,discount_ratio,returns_amount,net_sales_after_returns,return_rate_amount,return_rate_flag,frequency_per_month,rfm_score,churn_risk_bucket,top_category
C01175,one_time,Islamabad,ICT,2025-04-16,2025-05-09,2025-05-25,220.0,1,2,5.0,26950.56,1176.821195,25773.48,12886.74,2.5,0.04366592734993262,0.0,25773.48,0.0,0,2.0,151,medium,Fashion
C01176,regular,Lahore,Punjab,2025-03-11,2025-02-18,2025-08-05,148.0,5,6,13.0,867118.22,9669.179855,857435.1,142905.85,2.1666666666666665,0.011150936091505494,4005.54,853429.5599999999,0.004671537239378234,0,1.2,135,medium,Electronics
C01177,loyal,Islamabad,ICT,2025-10-28,2025-02-13,2025-12-06,25.0,9,10,34.0,607421.0,31403.147232,576022.67,57602.26700000001,3.4,0.05169914644373507,0.0,576022.67,0.0,0,1.1111111111111112,435,medium,Electronics
C01178,regular,Lahore,Punjab,2025-04-17,2025-03-18,2025-11-08,53.0,4,5,17.0,187406.75,7868.712141999999,179540.44999999998,35908.09,3.4,0.041987346464308246,0.0,179540.44999999998,0.0,0,1.25,343,medium,Fashion
C01179,loyal,Lahore,Punjab,2025-09-07,2025-01-05,2025-12-16,15.0,7,10,21.0,367175.18,16879.924331,350304.0,35030.4,2.1,0.045972400234133466,0.0,350304.0,0.0,0,1.4285714285714286,454,medium,Electronics
C01180,high_return,Islamabad,ICT,2025-01-21,2025-02-18,2025-07-14,170.0,3,3,5.0,23613.050000000003,291.28074000000004,23322.02,7774.006666666667,1.6666666666666667,0.01233558307800136,0.0,23322.02,0.0,0,1.0,121,medium,Fashion
C01181,one_time,Islamabad,ICT,2025-01-07,2025-03-21,2025-10-03,89.0,3,4,17.0,757855.21,14096.691788999999,743747.74,185936.935,4.25,0.018600771760875007,0.0,743747.74,0.0,0,1.3333333333333333,245,medium,Electronics
C01182,loyal,Karachi,Sindh,2025-06-09,2025-01-18,2025-12-30,1.0,7,11,41.0,1326792.4,56365.149863,1270429.96,115493.63272727272,3.727272727272727,0.04248226765769837,60257.909999999996,1210172.05,0.04743111536821754,0,1.5714285714285714,555,medium,Electronics
C01183,regular,Lahore,Punjab,2025-05-28,2025-03-26,2025-09-24,98.0,3,3,11.0,779149.3,9621.595705,769540.94,256513.64666666664,3.6666666666666665,0.012348847268424676,0.0,769540.94,0.0,0,1.0,225,medium,Electronics
C01184,loyal,Karachi,Sindh,2025-07-18,2025-02-04,2025-11-04,57.0,4,6,15.0,154021.76,4594.204068,149427.22,24904.536666666667,2.5,0.029828279250931816,0.0,149427.22,0.0,0,1.5,352,medium,Electronics
C01185,one_time,Karachi,Sindh,2025-06-03,2025-07-10,2025-10-11,81.0,3,4,14.0,109185.23999999999,2580.185911,106606.3,26651.575,3.5,0.023631270224803283,0.0,106606.3,0.0,0,1.3333333333333333,242,medium,Electronics
C01186,one_time,Islamabad,ICT,2025-05-22,2025-01-02,2025-02-26,308.0,2,2,6.0,173497.08,1836.7426840000003,171663.75999999998,85831.87999999999,3.0,0.010586591336292233,4925.1,166738.65999999997,0.028690388699397013,0,1.0,123,medium,Electronics
C01187,regular,Islamabad,ICT,2025-11-10,2025-01-16,2025-08-22,131.0,6,9,22.0,559516.48,17023.853335,542493.63,60277.07,2.4444444444444446,0.03042600878351251,34187.78,508305.85,0.06301968928188152,0,1.5,254,medium,Electronics
C01188,regular,Lahore,Punjab,2025-03-10,2025-03-25,2025-03-25,281.0,1,1,2.0,13178.2,0.0,13178.2,13178.2,2.0,0.0,0.0,13178.2,0.0,0,1.0,121,medium,Fashion
C01189,high_return,Karachi,Sindh,2025-08-06,2025-01-15,2025-11-29,32.0,5,7,17.0,553113.3,28907.933439,524216.04,74888.00571428571,2.4285714285714284,0.052264036028423104,0.0,524216.04,0.0,0,1.4,445,medium,Electronics
C01190,price_sensitive,Lahore,Punjab,2025-11-01,2025-05-16,2025-12-13,18.0,3,5,14.0,73330.12,8383.897710000001,64946.39,12989.278,2.8,0.11433088763525823,0.0,64946.39,0.0,0,1.6666666666666667,452,medium,Fashion
C01191,one_time,Karachi,Sindh,2025-12-11,2025-03-27,2025-11-19,42.0,4,5,11.0,81759.81999999999,1334.574079,80425.29,16085.057999999999,2.2,0.016323104417304248,0.0,80425.29,0.0,0,1.25,342,medium,Electronics
C01192,regular,Islamabad,ICT,2025-06-10,2025-02-26,2025-08-08,145.0,5,5,13.0,505557.94000000006,6468.079393000001,499100.22,99820.044,2.6,0.01279394285252448,0.0,499100.22,0.0,0,1.0,124,medium,Electronics
C01193,price_sensitive,Lahore,Punjab,2025-07-15,2025-01-08,2025-03-06,300.0,2,2,4.0,31889.86,2051.549638,29837.58,14918.79,2.0,0.06433235009498317,0.0,29837.58,0.0,0,1.0,121,medium,Attach & Addons
C01194,one_time,Karachi,Sindh,2025-11-23,2025-05-07,2025-06-02,212.0,2,2,7.0,202113.41999999998,14756.326588999998,187355.72,93677.86,3.5,0.07301012762536994,0.0,187355.72,0.0,0,1.0,123,medium,Electronics
C01195,regular,Islamabad,ICT,2025-10-16,2025-01-02,2025-10-24,68.0,5,5,12.0,368948.92,29102.226253999997,339841.93,67968.386,2.4,0.07887874086743497,2257.62,337584.31,0.006643147300864257,0,1.0,224,medium,Electronics
C01196,one_time,Karachi,Sindh,2025-03-02,2025-03-06,2025-12-20,11.0,5,7,11.0,354337.78,8087.34593,346249.65,49464.235714285714,1.5714285714285714,0.022823831909767,51223.44,295026.21,0.14793788239208328,1,1.4,543,medium,Electronics
C01197,price_sensitive,Lahore,Punjab,2025-01-28,2025-01-31,2025-05-21,224.0,2,2,6.0,82424.05,6298.758652,76127.33,38063.665,3.0,0.07641894146186702,0.0,76127.33,0.0,0,1.0,122,medium,Electronics
C01198,regular,Islamabad,ICT,2025-06-18,2025-04-07,2025-09-09,113.0,3,3,9.0,177963.62,1619.549569,176338.35,58779.450000000004,3.0,0.009100453053270102,0.0,176338.35,0.0,0,1.0,223,medium,Electronics
C01199,regular,Karachi,Sindh,2025-06-26,2025-03-05,2025-08-14,139.0,3,4,13.0,351775.34,8149.393957,343621.76,85905.44,3.25,0.023166473116051852,17350.79,326270.97000000003,0.05049386278680373,0,1.3333333333333333,144,medium,Electronics
C01200,one_time,Karachi,Sindh,2025-07-17,2025-05-15,2025-07-24,160.0,2,2,4.0,67020.35,2230.96863,64789.57,32394.785,2.0,0.033287928666442354,51340.42,13449.150000000001,0.792417977152804,1,1.0,121,medium,Electronics
C01201,regular,Lahore,Punjab,2025-11-26,2025-02-23,2025-12-14,17.0,3,3,13.0,80317.12,3413.5508999999997,76903.04000000001,25634.346666666668,4.333333333333333,0.04250091263232546,0.0,76903.04000000001,0.0,0,1.0,422,medium,Attach & Addons
C01202,price_sensitive,Lahore,Punjab,2025-01-02,2025-04-20,2025-10-13,79.0,6,6,19.0,559705.1,101422.54322600001,458286.98,76381.16333333333,3.1666666666666665,0.18120710929023162,1078.38,457208.6,0.0023530670672773646,0,1.0,224,medium,Electronics
C01203,regular,Lahore,Punjab,2025-02-26,2025-01-04,2025-10-26,66.0,6,6,12.0,123137.98,8815.352423999999,114320.36,19053.393333333333,2.0,0.07158922392587566,13662.08,100658.28,0.11950697146160141,1,1.0,322,medium,Electronics
C01204,regular,Islamabad,ICT,2025-04-08,2025-01-19,2025-10-06,86.0,3,3,4.0,8915.48,361.88573,8553.56,2851.1866666666665,1.3333333333333333,0.040590717493617846,0.0,8553.56,0.0,0,1.0,221,medium,Fashion
C01205,regular,Islamabad,ICT,2025-05-05,2025-01-27,2025-05-04,241.0,4,4,15.0,241650.44,5019.503634,236636.35,59159.0875,3.75,0.02077175458070757,0.0,236636.35,0.0,0,1.0,123,medium,Electronics
C01206,regular,Lahore,Punjab,2025-03-17,2025-05-19,2025-10-31,61.0,3,4,9.0,72237.64,731.333939,71506.46,17876.615,2.25,0.01012400099172675,0.0,71506.46,0.0,0,1.3333333333333333,342,medium,Attach & Addons
C01207,loyal,Islamabad,ICT,2025-10-21,2025-01-03,2025-11-27,34.0,8,11,33.0,343526.97000000003,18681.076578,324845.03,29531.366363636367,3.0,0.05438023273107203,1070.14,323774.89,0.003294309289571092,0,1.375,444,medium,Electronics
C01208,regular,Karachi,Sindh,2025-05-18,2025-03-30,2025-11-16,45.0,4,6,14.0,316445.37,3530.4111190000003,312915.49,52152.581666666665,2.3333333333333335,0.011156463180358747,0.0,312915.49,0.0,0,1.5,354,medium,Electronics
C01209,regular,Lahore,Punjab,2025-08-31,2025-02-22,2025-12-26,5.0,8,9,20.0,369903.14,21341.313014000003,348571.2,38730.13333333333,2.2222222222222223,0.05769432780159693,0.0,348571.2,0.0,0,1.125,534,medium,Electronics
C01210,regular,Islamabad,ICT,2025-02-01,2025-01-09,2025-12-10,21.0,4,5,15.0,394103.66,1420.545548,392690.62,78538.124,3.0,0.003604497222888009,0.0,392690.62,0.0,0,1.25,444,medium,Electronics
C01211,price_sensitive,Islamabad,ICT,2025-01-20,2025-01-27,2025-12-28,3.0,4,7,11.0,306814.88,20485.814289,286321.95,40903.135714285716,1.5714285714285714,0.0667692984414576,0.0,286321.95,0.0,0,1.75,553,medium,Electronics
C01212,one_time,Lahore,Punjab,2025-03-09,2025-04-14,2025-12-18,13.0,3,4,10.0,366893.36,6283.418524000001,360603.05,90150.7625,2.5,0.01712600774241322,0.0,360603.05,0.0,0,1.3333333333333333,544,medium,Electronics
C01213,regular,Lahore,Punjab,2025-08-02,2025-03-02,2025-10-09,83.0,4,4,11.0,132512.43,2007.7523259999998,130505.76,32626.44,2.75,0.01515142636807732,0.0,130505.76,0.0,0,1.0,222,medium,Electronics
C01214,loyal,Islamabad,ICT,2025-08-20,2025-05-19,2025-12-13,18.0,6,7,21.0,345446.09,7962.056896,337484.03,48212.00428571429,3.0,0.02304862358117876,89395.53,248088.50000000003,0.26488817856062696,1,1.1666666666666667,433,medium,Electronics
C01215,regular,Islamabad,ICT,2025-08-02,2025-02-21,2025-12-19,12.0,5,5,19.0,394837.45999999996,12443.439962,382385.18,76477.036,3.8,0.03151534801687763,0.0,382385.18,0.0,0,1.0,524,medium,Electronics
C01216,price_sensitive,Lahore,Punjab,2025-09-27,2025-07-01,2025-11-17,44.0,4,4,20.0,550666.12,39013.552200000006,511640.77,127910.1925,5.0,0.07084792541803735,0.0,511640.77,0.0,0,1.0,324,medium,Electronics
C01217,price_sensitive,Islamabad,ICT,2025-06-17,2025-02-05,2025-12-02,29.0,6,6,11.0,133673.42,11603.111812000001,122070.56999999999,20345.094999999998,1.8333333333333333,0.08680193722880734,0.0,122070.56999999999,0.0,0,1.0,422,medium,Electronics
C01218,regular,Karachi,Sindh,2025-01-26,2025-03-24,2025-11-21,40.0,3,4,9.0,859488.02,62981.28228599999,796512.8,199128.2,2.25,0.07327767324319423,0.0,796512.8,0.0,0,1.3333333333333333,345,medium,Electronics
C01219,one_time,Islamabad,ICT,2025-03-07,2025-01-20,2025-01-20,345.0,1,1,3.0,50772.69,2766.516634,48007.19,48007.19,3.0,0.054488281672686635,0.0,48007.19,0.0,0,1.0,121,medium,Electronics
C01220,loyal,Karachi,Sindh,2025-09-11,2025-03-20,2025-12-25,6.0,6,8,26.0,771068.25,29954.208601000002,741089.65,92636.20625,3.25,0.0388476747693865,0.0,741089.65,0.0,0,1.3333333333333333,545,medium,Electronics
C01221,one_time,Karachi,Sindh,2025-02-13,2025-02-19,2025-05-26,219.0,2,2,2.0,30767.44,1304.5441529999998,29462.54,14731.27,1.0,0.04240015266138489,0.0,29462.54,0.0,0,1.0,121,medium,Electronics
C01222,one_time,Islamabad,ICT,2025-08-15,2025-01-02,2025-12-10,21.0,4,4,7.0,240750.38999999998,25981.479957999996,214775.54,53693.885,1.75,0.10791874504543897,1476.53,213299.01,0.0068747586433725175,0,1.0,423,medium,Electronics
C01223,loyal,Islamabad,ICT,2025-10-06,2025-03-26,2025-09-26,96.0,5,6,15.0,562714.2,65518.608071999995,497209.98000000004,82868.33,2.5,0.11643318770345586,0.0,497209.98000000004,0.0,0,1.2,234,medium,Electronics
C01224,regular,Lahore,Punjab,2025-06-27,2025-01-23,2025-11-07,54.0,6,7,23.0,510687.66,7569.481494,503120.39999999997,71874.34285714285,3.2857142857142856,0.014822135107004544,0.0,503120.39999999997,0.0,0,1.1666666666666667,334,medium,Electronics
C01225,loyal,Karachi,Sindh,2025-07-16,2025-01-17,2025-12-25,6.0,7,10,34.0,310982.9,3341.188514,307641.51,30764.151,3.4,0.010743962172839728,3751.12,303890.39,0.01219315299811134,0,1.4285714285714286,554,medium,Electronics
C01226,regular,Islamabad,ICT,2025-09-25,2025-01-24,2025-11-10,51.0,5,6,11.0,252343.53,3355.5257250000004,248983.15,41497.191666666666,1.8333333333333333,0.013297450998644588,14229.93,234753.22,0.057152180780105,0,1.2,333,medium,Electronics
C01227,one_time,Karachi,Sindh,2025-10-24,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111,unknown,
C01228,high_return,Lahore,Punjab,2025-03-26,2025-01-11,2025-09-30,92.0,4,6,9.0,629008.18,1798.790447,627226.92,104537.82,1.5,0.002859725046818946,0.0,627226.92,0.0,0,1.5,255,medium,Electronics
C01229,price_sensitive,Karachi,Sindh,2025-02-16,2025-02-13,2025-11-29,32.0,3,5,16.0,519048.10000000003,42438.610465,476605.86,95321.17199999999,3.2,0.08176238476742329,0.0,476605.86,0.0,0,1.6666666666666667,454,medium,Electronics
C01230,price_sensitive,Islamabad,ICT,2025-08-26,2025-03-22,2025-12-17,14.0,5,6,16.0,166452.38,20192.097937,146263.09,24377.181666666667,2.6666666666666665,0.12130855645921072,29556.46,116706.63,0.20207736620359928,1,1.2,532,medium,Electronics
C01231,one_time,Islamabad,ICT,2025-02-11,2025-04-26,2025-07-17,167.0,2,2,8.0,73506.66,2063.7660370000003,71441.61,35720.805,4.0,0.02807590546217173,0.0,71441.61,0.0,0,1.0,122,medium,Electronics
C01232,one_time,Karachi,Sindh,2025-09-25,2025-01-07,2025-10-19,73.0,3,4,12.0,88934.24,7008.499319,81924.74,20481.185,3.0,0.07880541081815057,0.0,81924.74,0.0,0,1.3333333333333333,242,medium,Fashion
C01233,price_sensitive,Lahore,Punjab,2025-12-02,2025-05-25,2025-11-14,47.0,3,5,16.0,302152.39999999997,17789.696992,284360.98,56872.195999999996,3.2,0.05887657020761709,0.0,284360.98,0.0,0,1.6666666666666667,353,medium,Electronics
C01234,regular,Karachi,Sindh,2025-09-16,2025-03-13,2025-09-26,96.0,3,4,14.0,118830.45,1935.3455169999997,116894.15000000001,29223.537500000002,3.5,0.016286612707433153,0.0,116894.15000000001,0.0,0,1.3333333333333333,242,medium,Fashion
C01235,regular,Islamabad,ICT,2025-12-29,2025-02-04,2025-11-28,33.0,5,6,19.0,404790.56,12285.305972000002,392509.22000000003,65418.20333333334,3.1666666666666665,0.03034978377954269,0.0,392509.22000000003,0.0,0,1.2,434,medium,Electronics
C01236,regular,Lahore,Punjab,2025-08-08,2025-05-22,2025-12-05,26.0,4,5,11.0,683258.65,54723.807474,628538.81,125707.76200000002,2.2,0.08009237420411729,0.0,628538.81,0.0,0,1.25,445,medium,Electronics
C01237,price_sensitive,Karachi,Sindh,2025-01-08,2025-02-28,2025-12-10,21.0,4,4,11.0,262830.16000000003,17764.349938,245069.41999999998,61267.354999999996,2.75,0.06758870419589592,0.0,245069.41999999998,0.0,0,1.0,423,medium,Electronics
C01238,regular,Karachi,Sindh,2025-06-25,2025-03-07,2025-08-24,129.0,4,5,16.0,295995.87,22722.319107,273266.11999999994,54653.22399999999,3.2,0.07676566266617166,46782.43,226483.68999999994,0.1711973295482075,1,1.25,243,medium,Electronics
C01239,price_sensitive,Lahore,Punjab,2025-09-17,2025-01-16,2025-12-11,20.0,4,5,13.0,132430.83,7181.339206000001,125250.00000000001,25050.000000000004,2.6,0.054227095050299094,1062.87,124187.13000000002,0.008485988023952094,0,1.25,442,medium,Attach & Addons
C01240,regular,Karachi,Sindh,2025-09-03,2025-02-03,2025-11-18,43.0,6,7,18.0,599186.98,5091.300178,594102.03,84871.71857142857,2.5714285714285716,0.008497014033916426,17590.95,576511.0800000001,0.029609308017345102,0,1.1666666666666667,335,medium,Electronics
C01241,regular,Lahore,Punjab,2025-05-17,2025-01-01,2025-10-06,86.0,2,3,9.0,58864.03,973.731255,57889.810000000005,19296.603333333336,3.0,0.016542041973680702,0.0,57889.810000000005,0.0,0,1.5,252,medium,Fashion
C01242,regular,Lahore,Punjab,2025-10-29,2025-05-03,2025-12-01,30.0,5,7,19.0,461465.23000000004,9749.977548,451720.43,64531.49,2.7142857142857144,0.021128303746741656,0.0,451720.43,0.0,0,1.4,444,medium,Electronics
C01243,price_sensitive,Lahore,Punjab,2025-05-09,2025-07-19,2025-12-29,2.0,3,4,16.0,341783.41000000003,28965.449862,312816.95,78204.2375,4.0,0.08474796907784377,0.0,312816.95,0.0,0,1.3333333333333333,544,medium,Electronics
C01244,one_time,Lahore,Punjab,2025-01-21,2025-02-03,2025-11-07,54.0,4,4,10.0,129975.79,3464.6006070000003,126511.28,31627.82,2.5,0.02665573801859562,9986.91,116524.37,0.07894086598444028,0,1.0,322,medium,Electronics
C01245,regular,Karachi,Sindh,2025-06-11,2025-03-13,2025-10-21,71.0,4,4,9.0,65992.62,1516.0265040000002,64476.39,16119.0975,2.25,0.02297266730734437,12559.08,51917.31,0.19478571923769306,1,1.0,221,medium,Electronics
C01246,price_sensitive,Karachi,Sindh,2025-04-12,2025-04-19,2025-04-19,256.0,1,1,2.0,232095.45,31236.345144000003,200850.77000000002,200850.77000000002,2.0,0.13458404783032155,0.0,200850.77000000002,0.0,0,1.0,123,medium,Electronics
C01247,regular,Islamabad,ICT,2025-02-28,2025-03-31,2025-12-27,4.0,5,8,24.0,640940.91,11363.853203,629575.43,78696.92875,3.0,0.01772995454916429,43293.12,586282.31,0.06876558063900301,0,1.6,555,medium,Electronics
C01248,price_sensitive,Lahore,Punjab,2025-10-10,2025-01-15,2025-12-16,15.0,7,10,17.0,855881.88,58349.597378,797542.64,79754.264,1.7,0.06817482498636378,1587.89,795954.75,0.0019909781876991557,0,1.4285714285714286,455,medium,Electronics
C01249,regular,Islamabad,ICT,2025-05-11,2025-01-26,2025-10-18,74.0,5,6,12.0,63988.46,750.636775,63237.740000000005,10539.623333333335,2.0,0.011730814821922578,1790.62,61447.12,0.028315686170947915,0,1.2,232,medium,Fashion
C01250,one_time,Islamabad,ICT,2025-10-08,2025-04-14,2025-06-12,202.0,2,3,8.0,52116.09,1055.8749119999998,51059.5,17019.833333333332,2.6666666666666665,0.020260056193778155,7456.58,43602.92,0.14603707439359961,1,1.5,151,medium,Attach & Addons
C01251,regular,Karachi,Sindh,2025-06-03,2025-03-07,2025-10-19,73.0,2,3,5.0,52637.41,337.05774699999995,52300.18,17433.393333333333,1.6666666666666667,0.006403387761669883,0.0,52300.18,0.0,0,1.5,251,medium,Attach & Addons
C01252,loyal,Karachi,Sindh,2025-05-13,2025-01-17,2025-12-19,12.0,7,7,35.0,570883.34,19373.475743,551510.45,78787.20714285714,5.0,0.033935962718757914,13814.58,537695.87,0.025048627818384947,0,1.0,525,medium,Electronics
C01253,regular,Karachi,Sindh,2025-09-22,2025-03-06,2025-09-04,118.0,4,4,12.0,458263.56,1030.567832,457234.18,114308.545,3.0,0.002248853982629559,0.0,457234.18,0.0,0,1.0,224,medium,Electronics
C01254,regular,Karachi,Sindh,2025-05-14,2025-03-25,2025-11-08,53.0,5,6,14.0,174106.36,2866.342499,171238.72,28539.786666666667,2.3333333333333335,0.016463169404035558,7375.96,163862.76,0.04307413650370664,0,1.2,333,medium,Electronics
C01255,regular,Islamabad,ICT,2025-12-30,2025-08-09,2025-10-24,68.0,2,2,5.0,39431.25,1871.771527,37558.74,18779.37,2.5,0.04746924145189412,0.0,37558.74,0.0,0,1.0,221,medium,Electronics
C01256,one_time,Lahore,Punjab,2025-08-01,2025-01-14,2025-12-06,25.0,7,7,12.0,944340.34,41323.795662,903008.66,129001.23714285715,1.7142857142857142,0.04375943069635255,0.0,903008.66,0.0,0,1.0,425,medium,Electronics
C01257,price_sensitive,Islamabad,ICT,2025-05-11,2025-03-23,2025-12-03,28.0,4,4,11.0,204422.93,18088.462562,186341.7,46585.425,2.75,0.08848548722983278,0.0,186341.7,0.0,0,1.0,423,medium,Electronics
C01258,regular,Islamabad,ICT,2025-10-13,2025-01-24,2025-09-04,118.0,5,7,19.0,226987.01,4680.473165,222310.17,31758.595714285715,2.7142857142857144,0.020620004488362573,17497.66,204812.51,0.07870832000173451,0,1.4,243,medium,Electronics
C01259,price_sensitive,Karachi,Sindh,2025-10-04,2025-01-05,2025-12-07,24.0,7,8,22.0,1302453.14,145198.384211,1157272.56,144659.07,2.75,0.1114806972717652,21245.31,1136027.25,0.01835808670690334,0,1.1428571428571428,435,medium,Electronics
C01260,loyal,Lahore,Punjab,2025-08-06,2025-03-14,2025-12-15,16.0,4,7,21.0,509048.55000000005,31240.52178,477811.78,68258.82571428572,3.0,0.061370416986749096,6154.02,471657.76,0.012879590369245396,0,1.75,454,medium,Electronics
C01261,loyal,Islamabad,ICT,2025-06-12,2025-01-19,2025-12-30,1.0,5,8,27.0,733798.39,51451.839186000005,682349.66,85293.7075,3.375,0.0701171328353555,136107.39,546242.27,0.19946868589338787,1,1.6,555,medium,Electronics
C01262,price_sensitive,Karachi,Sindh,2025-02-10,2025-02-19,2025-12-24,7.0,5,7,15.0,369941.55,26437.395801,343507.52,49072.50285714286,2.142857142857143,0.07146371041857828,16760.59,326746.93,0.04879249805069769,0,1.4,544,medium,Electronics
C01263,regular,Karachi,Sindh,2025-12-04,2025-04-27,2025-12-31,0.0,6,7,17.0,697910.96,9289.307216,688623.86,98374.83714285714,2.4285714285714284,0.013310160963799738,0.0,688623.86,0.0,0,1.1666666666666667,535,medium,Electronics
C01264,regular,Lahore,Punjab,2025-10-06,2025-03-30,2025-03-30,276.0,1,1,2.0,242484.09999999998,14493.187004,227993.5,227993.5,2.0,0.059769638520628776,0.0,227993.5,0.0,0,1.0,123,medium,Electronics
C01265,high_return,Islamabad,ICT,2025-05-30,2025-03-18,2025-08-20,133.0,4,4,10.0,419302.86,411.744646,418891.67,104722.9175,2.5,0.000981974332347745,0.0,418891.67,0.0,0,1.0,124,medium,Electronics
C01266,regular,Lahore,Punjab,2025-04-18,2025-10-28,2025-10-28,64.0,1,1,3.0,36168.93,828.5327729999999,35339.14,35339.14,3.0,0.02290730671324808,0.0,35339.14,0.0,0,1.0,321,medium,Electronics
C01267,one_time,Lahore,Punjab,2025-09-28,2025-05-05,2025-12-19,12.0,3,4,8.0,503406.09,3156.33982,500248.35000000003,125062.08750000001,2.0,0.006269967492844594,1185.73,499062.62000000005,0.0023702826805925494,0,1.3333333333333333,544,medium,Electronics
C01268,price_sensitive,Lahore,Punjab,2025-10-16,2025-03-08,2025-10-19,73.0,5,6,14.0,316624.5,24450.29781,292182.87,48697.145,2.3333333333333335,0.07722174945400624,12513.439999999999,279669.43,0.04282742516698532,0,1.2,233,medium,Electronics
C01269,loyal,Islamabad,ICT,2025-09-29,2025-02-04,2025-10-28,64.0,8,12,41.0,1602660.56,106798.881486,1495830.46,124652.53833333333,3.4166666666666665,0.0666384911138014,5675.83,1490154.63,0.0037944340296426375,0,1.5,355,medium,Electronics
C01270,loyal,Karachi,Sindh,2025-09-05,2025-02-20,2025-12-21,10.0,6,7,19.0,600373.41,32267.407706000005,568103.53,81157.64714285715,2.7142857142857144,0.05374556429139659,0.0,568103.53,0.0,0,1.1666666666666667,535,medium,Electronics
C01271,loyal,Lahore,Punjab,2025-07-20,2025-01-06,2025-12-20,11.0,8,13,40.0,1121084.09,79993.028057,1041077.74,80082.90307692307,3.076923076923077,0.07135328096307209,15993.55,1025084.19,0.015362493486797633,0,1.625,555,medium,Electronics
C01272,high_return,Lahore,Punjab,2025-01-01,2025-04-11,2025-12-13,18.0,3,3,10.0,168561.84,1287.360475,167272.97,55757.65666666667,3.3333333333333335,0.00763731859476617,0.0,167272.97,0.0,0,1.0,423,medium,Electronics
C01273,regular,Islamabad,ICT,2025-12-09,2025-01-16,2025-11-30,31.0,3,3,5.0,48626.65,2147.0141830000002,46479.65,15493.216666666667,1.6666666666666667,0.044153035074388225,0.0,46479.65,0.0,0,1.0,421,medium,Attach & Addons
C01274,loyal,Islamabad,ICT,2025-03-08,2025-01-21,2025-11-12,49.0,6,9,31.0,737041.55,22215.846212,714829.7100000001,79425.52333333335,3.4444444444444446,0.030141918338253793,0.0,714829.7100000001,0.0,0,1.5,355,medium,Electronics
C01275,regular,Karachi,Sindh,2025-10-30,2025-02-25,2025-12-12,19.0,3,4,11.0,150438.11000000002,5965.595169,144468.79,36117.1975,2.75,0.039654813324894865,0.0,144468.79,0.0,0,1.3333333333333333,442,medium,Electronics
C01276,price_sensitive,Karachi,Sindh,2025-07-10,2025-02-06,2025-12-08,23.0,6,7,18.0,369156.74,30234.501943999996,338922.99,48417.57,2.5714285714285716,0.0819015303472449,11071.1,327851.89,0.03266553266274442,0,1.1666666666666667,434,medium,Electronics
C01277,loyal,Lahore,Punjab,2025-11-09,2025-03-02,2025-11-22,39.0,5,10,24.0,623300.47,29429.866133000003,593867.25,59386.725,2.4,0.04721617831124049,3119.14,590748.11,0.005252251239649938,0,2.0,355,medium,Electronics
C01278,price_sensitive,Lahore,Punjab,2025-10-29,2025-02-07,2025-08-29,124.0,5,5,23.0,362944.85,29371.971302,333579.29,66715.858,4.6,0.08092681657282093,0.0,333579.29,0.0,0,1.0,224,medium,Electronics
C01279,regular,Islamabad,ICT,2025-02-08,2025-01-15,2025-09-25,97.0,3,5,11.0,198557.27,8284.623665,190273.19999999998,38054.64,2.2,0.04172410138898465,0.0,190273.19999999998,0.0,0,1.6666666666666667,253,medium,Electronics
C01280,regular,Lahore,Punjab,2025-09-09,2025-03-10,2025-09-23,99.0,4,4,10.0,291406.06,6378.095950999999,285017.65,71254.4125,2.5,0.021887314048994036,0.0,285017.65,0.0,0,1.0,223,medium,Electronics
C01281,regular,Islamabad,ICT,2025-07-29,2025-01-02,2025-09-25,97.0,2,3,6.0,279306.54,29008.081052,250307.50000000003,83435.83333333334,2.0,0.10385750742535425,4429.76,245877.74000000002,0.017697272355003346,0,1.5,253,medium,Electronics
C01282,high_return,Lahore,Punjab,2025-05-14,2025-04-09,2025-11-05,56.0,3,3,9.0,61630.98,3107.5737310000004,58523.28,19507.76,3.0,0.050422267031937515,0.0,58523.28,0.0,0,1.0,322,medium,Attach & Addons
C01283,regular,Islamabad,ICT,2025-04-01,2025-02-08,2025-12-10,21.0,4,5,13.0,508929.68999999994,1811.4346159999998,507115.56,101423.112,2.6,0.003559302299694875,0.0,507115.56,0.0,0,1.25,444,medium,Electronics
C01284,one_time,Lahore,Punjab,2025-02-15,2025-04-10,2025-04-10,265.0,1,1,3.0,11105.0,633.052891,10472.04,10472.04,3.0,0.05700611355245385,0.0,10472.04,0.0,0,1.0,121,medium,Fashion
C01285,one_time,Lahore,Punjab,2025-04-10,2025-01-17,2025-01-17,348.0,1,1,3.0,260526.69,7369.7132440000005,253161.47,253161.47,3.0,0.028287747577800955,0.0,253161.47,0.0,0,1.0,123,medium,Electronics
C01286,one_time,Lahore,Punjab,2025-07-09,2025-04-13,2025-11-25,36.0,2,3,10.0,274958.91,2713.9834379999998,272244.82999999996,90748.27666666666,3.3333333333333335,0.009870505516624283,2324.27,269920.55999999994,0.008537425669387368,0,1.5,353,medium,Electronics
