snapshot_date,store_id,sku_id,stock_on_hand,stock_on_order,units_28d,avg_daily_units_28d,momentum_factor,adj_avg_daily_units,days_of_inventory,adj_days_of_inventory,stockout_risk_flag,overstock_flag,reorder_qty_suggestion
2025-08-27,S006,SKU00089,20,0,2.0,0.07142857142857142,1.0,0.07142857142857142,280.0,280.0,0,1,0.0
2025-08-27,S006,SKU00090,15,0,1.0,0.03571428571428571,0.5,0.017857142857142856,420.0,840.0,0,1,0.0
2025-08-27,S006,SKU00091,13,0,1.0,0.03571428571428571,0.5,0.017857142857142856,364.0,728.0,0,1,0.0
2025-08-27,S006,SKU00092,12,0,1.0,0.03571428571428571,2.0,0.05357142857142857,336.0,224.0,0,1,0.0
2025-08-27,S006,SKU00094,25,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00095,16,0,2.0,0.07142857142857142,1.0,0.07142857142857142,224.0,224.0,0,1,0.0
2025-08-27,S006,SKU00096,35,10,1.0,0.03571428571428571,2.0,0.05357142857142857,980.0,653.3333333333334,0,1,0.0
2025-08-27,S006,SKU00097,27,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00098,11,28,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,102.66666666666667,154.0,0,1,0.0
2025-08-27,S006,SKU00099,21,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00101,29,10,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,406.0,812.0,0,1,0.0
2025-08-27,S006,SKU00102,18,0,3.0,0.10714285714285714,1.5,0.1607142857142857,168.0,112.00000000000001,0,1,0.0
2025-08-27,S006,SKU00105,13,0,4.0,0.14285714285714285,0.5,0.07142857142857142,91.0,182.0,0,1,0.0
2025-08-27,S006,SKU00106,8,28,1.0,0.03571428571428571,2.0,0.05357142857142857,224.0,149.33333333333334,0,1,0.0
2025-08-27,S006,SKU00108,40,0,3.0,0.10714285714285714,0.25,0.05357142857142857,373.33333333333337,746.6666666666667,0,1,0.0
2025-08-27,S006,SKU00109,22,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00110,23,0,1.0,0.03571428571428571,2.0,0.05357142857142857,644.0,429.33333333333337,0,1,0.0
2025-08-27,S006,SKU00111,31,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00112,17,0,4.0,0.14285714285714285,1.0,0.14285714285714285,119.0,119.0,0,1,0.0
2025-08-27,S006,SKU00113,22,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00114,21,10,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,294.0,588.0,0,1,0.0
2025-08-27,S006,SKU00115,39,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00116,17,0,1.0,0.03571428571428571,0.5,0.017857142857142856,476.0,952.0,0,1,0.0
2025-08-27,S006,SKU00118,42,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00119,40,0,3.0,0.10714285714285714,1.5,0.1607142857142857,373.33333333333337,248.8888888888889,0,1,0.0
2025-08-27,S006,SKU00120,45,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00121,20,0,1.0,0.03571428571428571,0.5,0.017857142857142856,560.0,1120.0,0,1,0.0
2025-08-27,S006,SKU00123,23,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00124,44,0,3.0,0.10714285714285714,1.5,0.1607142857142857,410.6666666666667,273.7777777777778,0,1,0.0
2025-08-27,S006,SKU00125,25,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00126,18,0,2.0,0.07142857142857142,1.0,0.07142857142857142,252.0,252.0,0,1,0.0
2025-08-27,S006,SKU00127,23,14,3.0,0.10714285714285714,1.5,0.1607142857142857,214.66666666666669,143.11111111111111,0,1,0.0
2025-08-27,S006,SKU00128,16,14,4.0,0.14285714285714285,0.2,0.07142857142857142,112.0,224.0,0,1,0.0
2025-08-27,S006,SKU00129,21,0,1.0,0.03571428571428571,0.5,0.017857142857142856,588.0,1176.0,0,1,0.0
2025-08-27,S006,SKU00132,35,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00133,22,0,2.0,0.07142857142857142,1.0,0.07142857142857142,308.0,308.0,0,1,0.0
2025-08-27,S006,SKU00134,43,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00135,19,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00136,18,10,1.0,0.03571428571428571,2.0,0.05357142857142857,504.0,336.0,0,1,0.0
2025-08-27,S006,SKU00137,9,0,3.0,0.10714285714285714,1.5,0.1607142857142857,84.0,56.00000000000001,0,0,0.0
2025-08-27,S006,SKU00138,32,10,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00139,34,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,476.0,952.0,0,1,0.0
2025-08-27,S006,SKU00140,22,0,3.0,0.10714285714285714,4.0,0.1607142857142857,205.33333333333334,136.8888888888889,0,1,0.0
2025-08-27,S006,SKU00141,22,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00142,33,0,2.0,0.07142857142857142,3.0,0.10714285714285714,462.0,308.0,0,1,0.0
2025-08-27,S006,SKU00143,25,0,1.0,0.03571428571428571,0.5,0.017857142857142856,700.0,1400.0,0,1,0.0
2025-08-27,S006,SKU00144,32,0,1.0,0.03571428571428571,0.5,0.017857142857142856,896.0,1792.0,0,1,0.0
2025-08-27,S006,SKU00145,42,0,3.0,0.10714285714285714,4.0,0.1607142857142857,392.0,261.33333333333337,0,1,0.0
2025-08-27,S006,SKU00146,32,0,1.0,0.03571428571428571,0.5,0.017857142857142856,896.0,1792.0,0,1,0.0
2025-08-27,S006,SKU00147,27,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00148,28,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00149,21,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00151,48,0,1.0,0.03571428571428571,0.5,0.017857142857142856,1344.0,2688.0,0,1,0.0
2025-08-27,S006,SKU00153,17,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00154,27,10,7.0,0.25,0.8,0.2,108.0,135.0,0,1,0.0
2025-08-27,S006,SKU00155,40,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,373.33333333333337,560.0,0,1,0.0
2025-08-27,S006,SKU00156,17,0,1.0,0.03571428571428571,2.0,0.05357142857142857,476.0,317.33333333333337,0,1,0.0
2025-08-27,S006,SKU00157,50,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00158,42,0,1.0,0.03571428571428571,0.5,0.017857142857142856,1176.0,2352.0,0,1,0.0
2025-08-27,S006,SKU00159,19,0,2.0,0.07142857142857142,3.0,0.10714285714285714,266.0,177.33333333333334,0,1,0.0
2025-08-27,S006,SKU00160,38,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00161,25,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00162,15,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,210.0,420.0,0,1,0.0
2025-08-27,S006,SKU00163,17,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S006,SKU00165,19,0,3.0,0.10714285714285714,1.5,0.1607142857142857,177.33333333333334,118.22222222222223,0,1,0.0
2025-08-27,S006,SKU00166,37,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,345.33333333333337,518.0,0,1,0.0
2025-08-27,S006,SKU00167,39,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,546.0,1092.0,0,1,0.0
2025-08-27,S006,SKU00169,16,0,6.0,0.21428571428571427,1.0,0.21428571428571427,74.66666666666667,74.66666666666667,0,1,0.0
2025-08-27,S006,SKU00170,19,0,2.0,0.07142857142857142,1.0,0.07142857142857142,266.0,266.0,0,1,0.0
2025-08-27,S006,SKU00171,34,10,4.0,0.14285714285714285,0.5,0.07142857142857142,238.0,476.0,0,1,0.0
2025-08-27,S006,SKU00172,29,0,1.0,0.03571428571428571,0.5,0.017857142857142856,812.0,1624.0,0,1,0.0
2025-08-27,S000,SKU00001,16,0,4.0,0.14285714285714285,2.0,0.21428571428571427,112.0,74.66666666666667,0,1,0.0
2025-08-27,S000,SKU00003,62,0,8.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,217.0,325.5,0,1,0.0
2025-08-27,S000,SKU00004,35,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,490.0,980.0,0,1,0.0
2025-08-27,S000,SKU00005,57,10,6.0,0.21428571428571427,3.0,0.3214285714285714,266.0,177.33333333333334,0,1,0.0
2025-08-27,S000,SKU00006,41,0,4.0,0.14285714285714285,1.0,0.14285714285714285,287.0,287.0,0,1,0.0
2025-08-27,S000,SKU00007,72,0,3.0,0.10714285714285714,1.5,0.1607142857142857,672.0,448.00000000000006,0,1,0.0
2025-08-27,S000,SKU00008,81,0,2.0,0.07142857142857142,1.0,0.07142857142857142,1134.0,1134.0,0,1,0.0
2025-08-27,S000,SKU00009,32,0,2.0,0.07142857142857142,3.0,0.10714285714285714,448.0,298.6666666666667,0,1,0.0
2025-08-27,S000,SKU00010,15,10,8.0,0.2857142857142857,1.0,0.2857142857142857,52.5,52.5,0,0,0.0
2025-08-27,S000,SKU00011,66,10,6.0,0.21428571428571427,1.0,0.21428571428571427,308.0,308.0,0,1,0.0
2025-08-27,S000,SKU00012,32,0,3.0,0.10714285714285714,0.25,0.05357142857142857,298.6666666666667,597.3333333333334,0,1,0.0
2025-08-27,S000,SKU00013,58,0,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,812.0,1624.0,0,1,0.0
2025-08-27,S000,SKU00014,18,0,3.0,0.10714285714285714,1.5,0.1607142857142857,168.0,112.00000000000001,0,1,0.0
2025-08-27,S000,SKU00016,55,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,513.3333333333334,770.0,0,1,0.0
2025-08-27,S000,SKU00017,16,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S000,SKU00018,34,0,4.0,0.14285714285714285,1.0,0.14285714285714285,238.0,238.0,0,1,0.0
2025-08-27,S000,SKU00019,68,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,380.8,285.6,0,1,0.0
2025-08-27,S000,SKU00020,28,0,2.0,0.07142857142857142,3.0,0.10714285714285714,392.0,261.33333333333337,0,1,0.0
2025-08-27,S000,SKU00022,0,18,11.0,0.39285714285714285,0.4444444444444444,0.19642857142857142,0.0,0.0,1,0,5.892857142857142
2025-08-27,S000,SKU00023,55,0,5.0,0.17857142857142858,2.5,0.26785714285714285,308.0,205.33333333333334,0,1,0.0
2025-08-27,S000,SKU00024,76,0,2.0,0.07142857142857142,1.0,0.07142857142857142,1064.0,1064.0,0,1,0.0
2025-08-27,S000,SKU00025,50,0,12.0,0.42857142857142855,1.3333333333333333,0.5714285714285714,116.66666666666667,87.5,0,1,0.0
2025-08-27,S000,SKU00026,75,0,9.0,0.32142857142857145,0.5714285714285714,0.1836734693877551,233.33333333333331,408.3333333333333,0,1,0.0
2025-08-27,S000,SKU00027,55,0,15.0,0.5357142857142857,0.7,0.37499999999999994,102.66666666666667,146.66666666666669,0,1,0.0
2025-08-27,S000,SKU00028,39,0,9.0,0.32142857142857145,0.2222222222222222,0.16071428571428573,121.33333333333333,242.66666666666666,0,1,0.0
2025-08-27,S000,SKU00029,20,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,112.0,84.0,0,1,0.0
2025-08-27,S000,SKU00030,20,0,5.0,0.17857142857142858,0.4,0.08928571428571429,112.0,224.0,0,1,0.0
2025-08-27,S000,SKU00031,16,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,89.6,67.2,0,1,0.0
2025-08-27,S000,SKU00032,22,0,6.0,0.21428571428571427,1.0,0.21428571428571427,102.66666666666667,102.66666666666667,0,1,0.0
2025-08-27,S000,SKU00033,20,0,5.0,0.17857142857142858,0.4,0.08928571428571429,112.0,224.0,0,1,0.0
2025-08-27,S000,SKU00034,19,0,5.0,0.17857142857142858,0.4,0.08928571428571429,106.39999999999999,212.79999999999998,0,1,0.0
2025-08-27,S000,SKU00035,4,18,9.0,0.32142857142857145,2.6666666666666665,0.4821428571428572,12.444444444444443,8.296296296296296,0,0,10.464285714285715
2025-08-27,S000,SKU00036,34,0,5.0,0.17857142857142858,0.75,0.13392857142857142,190.4,253.86666666666667,0,1,0.0
2025-08-27,S000,SKU00037,67,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,375.2,281.40000000000003,0,1,0.0
2025-08-27,S000,SKU00039,74,0,5.0,0.17857142857142858,6.0,0.26785714285714285,414.4,276.26666666666665,0,1,0.0
2025-08-27,S000,SKU00040,75,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,700.0,1050.0,0,1,0.0
2025-08-27,S000,SKU00041,90,0,7.0,0.25,1.25,0.3125,360.0,288.0,0,1,0.0
2025-08-27,S000,SKU00042,21,0,6.0,0.21428571428571427,1.0,0.21428571428571427,98.0,98.0,0,1,0.0
2025-08-27,S000,SKU00043,67,0,3.0,0.10714285714285714,0.25,0.05357142857142857,625.3333333333334,1250.6666666666667,0,1,0.0
2025-08-27,S000,SKU00044,18,0,4.0,0.14285714285714285,1.0,0.14285714285714285,126.0,126.0,0,1,0.0
2025-08-27,S000,SKU00045,20,0,1.0,0.03571428571428571,2.0,0.05357142857142857,560.0,373.33333333333337,0,1,0.0
2025-08-27,S000,SKU00046,62,0,8.0,0.2857142857142857,1.0,0.2857142857142857,217.0,217.0,0,1,0.0
2025-08-27,S000,SKU00047,29,0,10.0,0.35714285714285715,3.0,0.5357142857142857,81.2,54.13333333333333,0,0,0.0
2025-08-27,S000,SKU00048,77,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,718.6666666666667,1078.0,0,1,0.0
2025-08-27,S000,SKU00049,22,10,3.0,0.10714285714285714,1.5,0.1607142857142857,205.33333333333334,136.8888888888889,0,1,0.0
2025-08-27,S000,SKU00050,62,0,6.0,0.21428571428571427,0.6,0.12857142857142856,289.33333333333337,482.2222222222223,0,1,0.0
2025-08-27,S000,SKU00051,69,0,2.0,0.07142857142857142,3.0,0.10714285714285714,966.0,644.0,0,1,0.0
2025-08-27,S000,SKU00052,67,0,5.0,0.17857142857142858,2.5,0.26785714285714285,375.2,250.13333333333335,0,1,0.0
2025-08-27,S000,SKU00054,31,0,4.0,0.14285714285714285,2.0,0.21428571428571427,217.0,144.66666666666669,0,1,0.0
2025-08-27,S000,SKU00055,46,0,9.0,0.32142857142857145,1.75,0.4821428571428572,143.11111111111111,95.40740740740739,0,1,0.0
2025-08-27,S000,SKU00056,81,0,5.0,0.17857142857142858,1.3333333333333333,0.23809523809523808,453.59999999999997,340.20000000000005,0,1,0.0
2025-08-27,S000,SKU00057,67,0,6.0,0.21428571428571427,0.6,0.12857142857142856,312.6666666666667,521.1111111111112,0,1,0.0
2025-08-27,S000,SKU00059,21,0,4.0,0.14285714285714285,5.0,0.21428571428571427,147.0,98.0,0,1,0.0
2025-08-27,S000,SKU00060,93,0,2.0,0.07142857142857142,1.0,0.07142857142857142,1302.0,1302.0,0,1,0.0
2025-08-27,S000,SKU00061,53,0,1.0,0.03571428571428571,2.0,0.05357142857142857,1484.0,989.3333333333334,0,1,0.0
2025-08-27,S000,SKU00062,32,0,2.0,0.07142857142857142,1.0,0.07142857142857142,448.0,448.0,0,1,0.0
2025-08-27,S000,SKU00063,6,28,4.0,0.14285714285714285,1.0,0.14285714285714285,42.0,42.0,0,0,0.0
2025-08-27,S000,SKU00064,23,0,9.0,0.32142857142857145,2.6666666666666665,0.4821428571428572,71.55555555555556,47.703703703703695,0,0,0.0
2025-08-27,S000,SKU00065,7,28,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,32.66666666666667,21.77777777777778,0,0,2.6428571428571423
2025-08-27,S000,SKU00066,88,0,3.0,0.10714285714285714,1.5,0.1607142857142857,821.3333333333334,547.5555555555557,0,1,0.0
2025-08-27,S000,SKU00067,92,0,1.0,0.03571428571428571,0.5,0.017857142857142856,2576.0,5152.0,0,1,0.0
2025-08-27,S000,SKU00068,20,0,5.0,0.17857142857142858,0.4,0.08928571428571429,112.0,224.0,0,1,0.0
2025-08-27,S000,SKU00069,77,0,4.0,0.14285714285714285,2.0,0.21428571428571427,539.0,359.33333333333337,0,1,0.0
2025-08-27,S000,SKU00070,38,0,5.0,0.17857142857142858,0.4,0.08928571428571429,212.79999999999998,425.59999999999997,0,1,0.0
2025-08-27,S000,SKU00071,2,18,9.0,0.32142857142857145,1.2,0.38571428571428573,6.222222222222221,5.185185185185185,1,0,9.571428571428571
2025-08-27,S000,SKU00073,23,0,2.0,0.07142857142857142,1.0,0.07142857142857142,322.0,322.0,0,1,0.0
2025-08-27,S000,SKU00074,79,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,737.3333333333334,1106.0,0,1,0.0
2025-08-27,S000,SKU00076,71,0,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,331.33333333333337,220.8888888888889,0,1,0.0
2025-08-27,S000,SKU00077,2,18,10.0,0.35714285714285715,0.7142857142857143,0.25510204081632654,5.6,7.84,0,0,5.653061224489796
2025-08-27,S000,SKU00078,14,0,8.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,49.0,73.5,0,1,0.0
2025-08-27,S000,SKU00079,44,0,1.0,0.03571428571428571,2.0,0.05357142857142857,1232.0,821.3333333333334,0,1,0.0
2025-08-27,S000,SKU00080,30,10,2.0,0.07142857142857142,0.3333333333333333,0.03571428571428571,420.0,840.0,0,1,0.0
2025-08-27,S000,SKU00081,54,0,5.0,0.17857142857142858,0.75,0.13392857142857142,302.4,403.2,0,1,0.0
2025-08-27,S000,SKU00082,0,18,13.0,0.4642857142857143,0.875,0.40625,0.0,0.0,1,0,12.1875
2025-08-27,S000,SKU00083,34,10,1.0,0.03571428571428571,0.5,0.017857142857142856,952.0,1904.0,0,1,0.0
2025-08-27,S000,SKU00084,51,0,5.0,0.17857142857142858,0.4,0.08928571428571429,285.59999999999997,571.1999999999999,0,1,0.0
2025-08-27,S000,SKU00085,1,18,10.0,0.35714285714285715,0.2,0.17857142857142858,2.8,5.6,1,0,4.357142857142858
2025-08-27,S000,SKU00086,82,0,7.0,0.25,0.2857142857142857,0.125,328.0,656.0,0,1,0.0
2025-08-27,S000,SKU00087,0,18,15.0,0.5357142857142857,1.125,0.6026785714285714,0.0,0.0,1,0,18.080357142857142
2025-08-27,S000,SKU00089,19,0,5.0,0.17857142857142858,0.75,0.13392857142857142,106.39999999999999,141.86666666666667,0,1,0.0
2025-08-27,S000,SKU00090,57,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,532.0,798.0,0,1,0.0
2025-08-27,S000,SKU00091,48,0,6.0,0.21428571428571427,0.6,0.12857142857142856,224.0,373.33333333333337,0,1,0.0
2025-08-27,S000,SKU00092,5,18,14.0,0.5,1.0,0.5,10.0,10.0,0,0,10.0
2025-08-27,S000,SKU00094,51,10,2.0,0.07142857142857142,1.0,0.07142857142857142,714.0,714.0,0,1,0.0
2025-08-27,S000,SKU00095,26,0,4.0,0.14285714285714285,0.5,0.07142857142857142,182.0,364.0,0,1,0.0
2025-08-27,S000,SKU00096,75,10,4.0,0.14285714285714285,1.0,0.14285714285714285,525.0,525.0,0,1,0.0
2025-08-27,S000,SKU00097,4,28,9.0,0.32142857142857145,1.2,0.38571428571428573,12.444444444444443,10.37037037037037,0,0,7.571428571428571
2025-08-27,S000,SKU00098,36,0,6.0,0.21428571428571427,1.0,0.21428571428571427,168.0,168.0,0,1,0.0
2025-08-27,S000,SKU00099,23,14,6.0,0.21428571428571427,1.0,0.21428571428571427,107.33333333333334,107.33333333333334,0,1,0.0
2025-08-27,S000,SKU00101,34,10,10.0,0.35714285714285715,1.4,0.5,95.2,68.0,0,1,0.0
2025-08-27,S000,SKU00102,64,0,4.0,0.14285714285714285,1.0,0.14285714285714285,448.0,448.0,0,1,0.0
2025-08-27,S000,SKU00105,69,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,644.0,966.0,0,1,0.0
2025-08-27,S000,SKU00106,62,0,7.0,0.25,2.0,0.375,248.0,165.33333333333334,0,1,0.0
2025-08-27,S000,SKU00108,67,0,7.0,0.25,3.5,0.375,268.0,178.66666666666666,0,1,0.0
2025-08-27,S000,SKU00109,20,0,3.0,0.10714285714285714,1.5,0.1607142857142857,186.66666666666669,124.44444444444446,0,1,0.0
2025-08-27,S000,SKU00110,87,0,7.0,0.25,0.5,0.125,348.0,696.0,0,1,0.0
2025-08-27,S000,SKU00111,39,0,5.0,0.17857142857142858,0.75,0.13392857142857142,218.4,291.2,0,1,0.0
2025-08-27,S000,SKU00112,73,0,8.0,0.2857142857142857,2.3333333333333335,0.42857142857142855,255.5,170.33333333333334,0,1,0.0
2025-08-27,S000,SKU00113,37,0,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,172.66666666666669,115.11111111111113,0,1,0.0
2025-08-27,S000,SKU00114,33,0,9.0,0.32142857142857145,1.75,0.4821428571428572,102.66666666666666,68.44444444444443,0,1,0.0
2025-08-27,S000,SKU00115,25,0,5.0,0.17857142857142858,2.5,0.26785714285714285,140.0,93.33333333333334,0,1,0.0
2025-08-27,S000,SKU00116,71,0,8.0,0.2857142857142857,1.5,0.42857142857142855,248.5,165.66666666666669,0,1,0.0
2025-08-27,S000,SKU00118,35,0,6.0,0.21428571428571427,0.6,0.12857142857142856,163.33333333333334,272.22222222222223,0,1,0.0
2025-08-27,S000,SKU00119,20,0,8.0,0.2857142857142857,2.3333333333333335,0.42857142857142855,70.0,46.66666666666667,0,0,0.0
2025-08-27,S000,SKU00120,92,0,2.0,0.07142857142857142,3.0,0.10714285714285714,1288.0,858.6666666666667,0,1,0.0
2025-08-27,S000,SKU00121,63,0,10.0,0.35714285714285715,0.7142857142857143,0.25510204081632654,176.4,246.96,0,1,0.0
2025-08-27,S000,SKU00123,72,0,6.0,0.21428571428571427,3.0,0.3214285714285714,336.0,224.00000000000003,0,1,0.0
2025-08-27,S000,SKU00124,75,0,1.0,0.03571428571428571,2.0,0.05357142857142857,2100.0,1400.0,0,1,0.0
2025-08-27,S000,SKU00125,88,0,11.0,0.39285714285714285,1.1666666666666667,0.45833333333333337,224.0,191.99999999999997,0,1,0.0
2025-08-27,S000,SKU00126,40,0,3.0,0.10714285714285714,4.0,0.1607142857142857,373.33333333333337,248.8888888888889,0,1,0.0
2025-08-27,S000,SKU00127,31,0,3.0,0.10714285714285714,1.5,0.1607142857142857,289.33333333333337,192.8888888888889,0,1,0.0
2025-08-27,S000,SKU00128,55,0,6.0,0.21428571428571427,7.0,0.3214285714285714,256.6666666666667,171.11111111111111,0,1,0.0
2025-08-27,S000,SKU00129,88,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,821.3333333333334,1232.0,0,1,0.0
2025-08-27,S000,SKU00132,42,0,6.0,0.21428571428571427,1.0,0.21428571428571427,196.0,196.0,0,1,0.0
2025-08-27,S000,SKU00133,54,0,7.0,0.25,3.5,0.375,216.0,144.0,0,1,0.0
2025-08-27,S000,SKU00134,87,0,1.0,0.03571428571428571,2.0,0.05357142857142857,2436.0,1624.0,0,1,0.0
2025-08-27,S000,SKU00135,92,0,2.0,0.07142857142857142,1.0,0.07142857142857142,1288.0,1288.0,0,1,0.0
2025-08-27,S000,SKU00136,83,10,4.0,0.14285714285714285,2.0,0.21428571428571427,581.0,387.33333333333337,0,1,0.0
2025-08-27,S000,SKU00137,0,18,10.0,0.35714285714285715,0.5,0.17857142857142858,0.0,0.0,1,0,5.357142857142858
2025-08-27,S000,SKU00138,40,0,7.0,0.25,0.5,0.125,160.0,320.0,0,1,0.0
2025-08-27,S000,SKU00139,49,0,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,228.66666666666669,152.44444444444446,0,1,0.0
2025-08-27,S000,SKU00140,28,0,5.0,0.17857142857142858,0.75,0.13392857142857142,156.79999999999998,209.06666666666666,0,1,0.0
2025-08-27,S000,SKU00141,14,0,3.0,0.10714285714285714,0.25,0.05357142857142857,130.66666666666669,261.33333333333337,0,1,0.0
2025-08-27,S000,SKU00142,46,0,4.0,0.14285714285714285,1.0,0.14285714285714285,322.0,322.0,0,1,0.0
2025-08-27,S000,SKU00143,95,0,5.0,0.17857142857142858,0.75,0.13392857142857142,532.0,709.3333333333334,0,1,0.0
2025-08-27,S000,SKU00144,79,10,5.0,0.17857142857142858,0.4,0.08928571428571429,442.4,884.8,0,1,0.0
2025-08-27,S000,SKU00145,21,0,4.0,0.14285714285714285,2.0,0.21428571428571427,147.0,98.0,0,1,0.0
2025-08-27,S000,SKU00146,66,0,6.0,0.21428571428571427,1.6666666666666667,0.3214285714285714,308.0,205.33333333333334,0,1,0.0
2025-08-27,S000,SKU00147,32,0,4.0,0.14285714285714285,2.0,0.21428571428571427,224.0,149.33333333333334,0,1,0.0
2025-08-27,S000,SKU00148,54,0,3.0,0.10714285714285714,0.25,0.05357142857142857,504.0,1008.0,0,1,0.0
2025-08-27,S000,SKU00149,36,0,3.0,0.10714285714285714,1.5,0.1607142857142857,336.0,224.00000000000003,0,1,0.0
2025-08-27,S000,SKU00151,64,0,2.0,0.07142857142857142,3.0,0.10714285714285714,896.0,597.3333333333334,0,1,0.0
2025-08-27,S000,SKU00153,36,10,4.0,0.14285714285714285,1.0,0.14285714285714285,252.0,252.0,0,1,0.0
2025-08-27,S000,SKU00154,55,0,9.0,0.32142857142857145,1.2,0.38571428571428573,171.1111111111111,142.59259259259258,0,1,0.0
2025-08-27,S000,SKU00155,36,0,0.0,0.0,1.0,0.0,inf,inf,0,1,0.0
2025-08-27,S000,SKU00156,29,10,4.0,0.14285714285714285,1.0,0.14285714285714285,203.0,203.0,0,1,0.0
2025-08-27,S000,SKU00157,82,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,765.3333333333334,1148.0,0,1,0.0
2025-08-27,S000,SKU00158,63,10,2.0,0.07142857142857142,3.0,0.10714285714285714,882.0,588.0,0,1,0.0
2025-08-27,S000,SKU00159,13,0,3.0,0.10714285714285714,0.6666666666666666,0.07142857142857142,121.33333333333334,182.0,0,1,0.0
2025-08-27,S000,SKU00160,29,0,4.0,0.14285714285714285,0.5,0.07142857142857142,203.0,406.0,0,1,0.0
2025-08-27,S000,SKU00161,19,10,13.0,0.4642857142857143,0.25,0.23214285714285715,40.92307692307692,81.84615384615384,0,1,0.0
2025-08-27,S000,SKU00162,2,18,12.0,0.42857142857142855,0.4,0.21428571428571427,4.666666666666667,9.333333333333334,0,0,4.428571428571428
2025-08-27,S000,SKU00163,12,0,3.0,0.10714285714285714,1.5,0.1607142857142857,112.0,74.66666666666667,0,1,0.0
2025-08-27,S000,SKU00165,76,0,4.0,0.14285714285714285,1.0,0.14285714285714285,532.0,532.0,0,1,0.0
2025-08-27,S000,SKU00166,63,0,6.0,0.21428571428571427,0.6,0.12857142857142856,294.0,490.00000000000006,0,1,0.0
