sales_date,store_id,sku_id,orders,units,gross_sales,discount_amount,net_sales,discount_ratio,returns_amount,net_sales_after_returns
2025-07-10,S004,SKU00022,1,1,3814.59,210.946827,3603.6,0.0553,0.0,3603.6
2025-07-10,S004,SKU00031,1,1,9975.85,1540.2712400000003,8435.79,0.1544,0.0,8435.79
2025-07-10,S004,SKU00032,1,1,9820.9,1294.39462,8526.67,0.1318,0.0,8526.67
2025-07-10,S004,SKU00044,1,1,15275.42,2349.359596,12926.22,0.1538,12773.72,152.5
2025-07-10,S004,SKU00096,1,1,2415.93,378.817824,2037.03,0.1568,0.0,2037.03
2025-07-10,S004,SKU00111,1,1,12612.51,934.586991,11677.98,0.0741,0.0,11677.98
2025-07-10,S004,SKU00112,1,1,3931.49,751.307739,3180.02,0.1911,0.0,3180.02
2025-07-10,S004,SKU00113,1,1,4315.87,403.533845,3912.23,0.0935,0.0,3912.23
2025-07-10,S004,SKU00125,1,1,39809.17,3228.523687,36581.52,0.0811,0.0,36581.52
2025-07-10,S004,SKU00128,1,2,8059.78,1441.0886639999999,6619.05,0.1788,0.0,6619.05
2025-07-10,S005,SKU00026,1,2,8923.52,477.40832,8445.69,0.0535,0.0,8445.69
2025-07-10,S005,SKU00096,1,1,2363.09,128.079478,2235.06,0.05419999999999999,0.0,2235.06
2025-07-10,S005,SKU00118,1,1,5765.63,794.503814,4970.87,0.1378,0.0,4970.87
2025-07-10,S005,SKU00170,1,1,3858.92,471.174132,3387.84,0.1221,0.0,3387.84
2025-07-10,S006,SKU00007,1,1,2584.64,138.536704,2446.02,0.053599999999999995,0.0,2446.02
2025-07-10,S006,SKU00035,1,1,2420.33,52.521161,2367.71,0.0217,0.0,2367.71
2025-07-10,S006,SKU00036,1,1,1035.99,73.140894,962.85,0.0706,0.0,962.85
2025-07-10,S006,SKU00071,1,1,6749.71,259.863835,6489.53,0.0385,0.0,6489.53
2025-07-10,S006,SKU00097,1,1,3645.87,249.377508,3396.62,0.0684,0.0,3396.62
2025-07-10,S006,SKU00101,1,1,11819.41,698.5271309999999,11120.87,0.05909999999999999,0.0,11120.87
2025-07-10,S006,SKU00102,1,1,3502.79,217.17298,3285.59,0.062,0.0,3285.59
2025-07-10,S006,SKU00128,1,2,8305.560000000001,475.22940000000006,7830.33,0.05721822489994654,0.0,7830.33
2025-07-11,S000,SKU00014,1,1,266595.45,10717.13709,255885.09,0.0402,232449.58,23435.51000000001
2025-07-11,S000,SKU00028,1,1,1845.48,79.171092,1766.25,0.0429,0.0,1766.25
2025-07-11,S000,SKU00031,1,1,9988.88,460.487368,9528.27,0.0461,0.0,9528.27
2025-07-11,S000,SKU00034,1,1,5280.47,116.17034,5164.17,0.022,0.0,5164.17
2025-07-11,S000,SKU00037,1,1,3198.47,58.532000999999994,3140.03,0.0183,3098.49,41.54000000000042
2025-07-11,S000,SKU00040,1,1,250970.43,18647.102949,232329.53,0.0743,0.0,232329.53
2025-07-11,S000,SKU00045,1,1,8907.66,308.205036,8599.34,0.0346,0.0,8599.34
2025-07-11,S000,SKU00049,1,1,11928.4,833.79516,11094.07,0.0699,0.0,11094.07
2025-07-11,S000,SKU00057,1,1,6224.56,479.29112000000003,5745.0,0.077,0.0,5745.0
2025-07-11,S000,SKU00060,1,1,31458.62,2356.2506379999995,29101.83,0.07489999999999998,0.0,29101.83
2025-07-11,S000,SKU00061,1,1,23900.34,977.523906,22923.95,0.0409,0.0,22923.95
2025-07-11,S000,SKU00066,1,1,97302.26,7754.990121999999,89549.29,0.0797,0.0,89549.29
2025-07-11,S000,SKU00067,1,1,141470.02,4781.686675999999,136689.25,0.0338,0.0,136689.25
2025-07-11,S000,SKU00069,1,1,6051.87,213.025824,5838.84,0.0352,0.0,5838.84
2025-07-11,S000,SKU00077,1,2,47022.36,3230.436132,43791.58,0.0687,0.0,43791.58
2025-07-11,S000,SKU00082,1,1,1797.98,23.373739999999998,1774.52,0.013,1643.79,130.73000000000002
2025-07-11,S000,SKU00092,1,1,4570.77,322.239285,4248.62,0.0705,0.0,4248.62
2025-07-11,S000,SKU00097,1,1,3639.13,176.861718,3462.24,0.0486,0.0,3462.24
2025-07-11,S000,SKU00105,1,1,4898.18,455.040922,4443.24,0.0929,0.0,4443.24
2025-07-11,S000,SKU00106,2,2,9223.11,391.4005679999999,8831.52,0.0424369402511734,0.0,8831.52
2025-07-11,S000,SKU00112,1,1,4093.51,125.26140600000001,3968.1,0.0306,0.0,3968.1
2025-07-11,S000,SKU00113,1,1,4366.15,104.350985,4261.76,0.0239,0.0,4261.76
2025-07-11,S000,SKU00115,1,1,109787.89,8925.755457,100867.22,0.0813,0.0,100867.22
2025-07-11,S000,SKU00128,1,2,8294.08,581.228339,7712.62,0.07007749370635441,0.0,7712.62
2025-07-11,S000,SKU00129,1,1,20654.64,1487.1340799999998,19167.84,0.072,0.0,19167.84
2025-07-11,S000,SKU00138,1,1,204821.36,14931.477144,189884.58,0.0729,0.0,189884.58
2025-07-11,S000,SKU00142,1,1,246730.75,6859.11485,239867.58,0.0278,0.0,239867.58
2025-07-11,S000,SKU00148,1,1,7290.8,648.1521200000001,6642.6,0.0889,0.0,6642.6
2025-07-11,S000,SKU00149,1,1,25473.03,509.4606,24963.19,0.02,0.0,24963.19
2025-07-11,S000,SKU00162,1,1,9439.85,410.633475,9029.08,0.0435,0.0,9029.08
2025-07-11,S000,SKU00163,1,1,11075.94,345.569328,10730.66,0.0312,0.0,10730.66
2025-07-11,S000,SKU00172,1,1,6551.59,162.479432,6389.37,0.0248,0.0,6389.37
2025-07-11,S001,SKU00004,1,1,7420.6,17.80944,7402.6,0.0024,0.0,7402.6
2025-07-11,S001,SKU00020,1,1,17481.94,106.639834,17374.82,0.0061,0.0,17374.82
2025-07-11,S001,SKU00036,1,1,1066.21,0.0,1066.21,0.0,0.0,1066.21
2025-07-11,S001,SKU00037,1,1,3221.63,46.069309000000004,3175.44,0.0143,3057.42,118.01999999999998
2025-07-11,S001,SKU00046,1,1,2860.3,7.43678,2852.87,0.0026,0.0,2852.87
2025-07-11,S001,SKU00054,1,1,12089.1,0.0,12089.1,0.0,0.0,12089.1
2025-07-11,S001,SKU00061,1,1,24782.9,3397.7355900000002,21384.67,0.1371,19649.35,1735.3199999999997
2025-07-11,S001,SKU00064,1,1,1974.07,3.750733,1970.38,0.0019,0.0,1970.38
2025-07-11,S001,SKU00074,1,1,2926.88,0.0,2926.88,0.0,0.0,2926.88
2025-07-11,S001,SKU00089,1,1,8633.03,5.179818,8628.23,0.0006,0.0,8628.23
2025-07-11,S001,SKU00095,1,1,5310.77,0.0,5310.77,0.0,0.0,5310.77
2025-07-11,S001,SKU00121,1,1,13501.01,0.0,13501.01,0.0,0.0,13501.01
2025-07-11,S001,SKU00148,1,1,7170.74,84.61473199999999,7086.4,0.0118,0.0,7086.4
2025-07-11,S001,SKU00160,1,1,10576.1,0.0,10576.1,0.0,0.0,10576.1
2025-07-11,S001,SKU00161,1,1,8253.71,132.05936,8121.98,0.016,0.0,8121.98
2025-07-11,S001,SKU00166,1,1,1534.51,0.0,1534.51,0.0,0.0,1534.51
2025-07-11,S002,SKU00022,1,2,7310.98,0.0,7310.97,0.0,0.0,7310.97
2025-07-11,S002,SKU00087,1,1,5692.49,0.0,5692.49,0.0,0.0,5692.49
2025-07-11,S002,SKU00115,1,1,111733.26,7854.848178,103882.05,0.0703,0.0,103882.05
2025-07-11,S003,SKU00025,1,1,5626.11,0.0,5626.11,0.0,0.0,5626.11
2025-07-11,S003,SKU00044,1,1,15795.55,4.738664999999999,15790.79,0.0003,0.0,15790.79
2025-07-11,S003,SKU00118,1,1,5701.13,0.0,5701.13,0.0,0.0,5701.13
2025-07-11,S003,SKU00148,2,2,14479.99,111.65522299999999,14367.96,0.007711001388813113,0.0,14367.96
2025-07-11,S003,SKU00161,1,1,8200.77,55.765236,8145.35,0.0068,0.0,8145.35
2025-07-11,S004,SKU00022,1,1,3910.65,395.366715,3515.44,0.1011,0.0,3515.44
2025-07-11,S004,SKU00025,1,1,5542.77,1120.748094,4422.13,0.2022,0.0,4422.13
2025-07-11,S004,SKU00039,1,1,3771.59,721.882326,3049.64,0.19140000000000001,0.0,3049.64
2025-07-11,S004,SKU00043,1,1,12355.05,1645.6926600000002,10709.48,0.1332,0.0,10709.48
2025-07-11,S004,SKU00063,1,1,3335.46,294.187572,3041.23,0.0882,0.0,3041.23
2025-07-11,S004,SKU00066,1,1,92810.28,13058.406395999998,79752.76,0.1407,0.0,79752.76
2025-07-11,S004,SKU00070,1,1,2404.19,121.652014,2282.46,0.0506,0.0,2282.46
2025-07-11,S004,SKU00082,2,2,3542.99,281.082923,3261.9,0.07933494675401286,0.0,3261.9
2025-07-11,S004,SKU00094,1,1,189527.49,13437.499041000001,176090.01,0.0709,0.0,176090.01
2025-07-11,S004,SKU00095,1,1,5490.99,263.56752,5227.57,0.048,0.0,5227.57
2025-07-11,S004,SKU00105,1,1,4741.24,644.80864,4096.5,0.136,0.0,4096.5
2025-07-11,S004,SKU00113,1,1,4322.47,406.31218,3916.22,0.094,0.0,3916.22
2025-07-11,S004,SKU00118,1,2,11597.869999999999,2244.417628,9353.21,0.19351981251729847,0.0,9353.21
2025-07-11,S004,SKU00119,1,1,5036.75,950.4347250000001,4086.35,0.1887,0.0,4086.35
2025-07-11,S004,SKU00140,1,1,1618.35,231.74772,1386.61,0.1432,0.0,1386.61
2025-07-11,S004,SKU00143,1,1,389564.73,26022.923963999998,363548.8,0.0668,0.0,363548.8
2025-07-11,S004,SKU00154,1,2,9630.24,697.229376,8932.79,0.0724,0.0,8932.79
2025-07-11,S004,SKU00167,1,1,2098.05,244.84243500000002,1853.27,0.1167,0.0,1853.27
2025-07-11,S004,SKU00169,1,1,6112.19,1094.0820099999999,5018.04,0.179,0.0,5018.04
2025-07-11,S005,SKU00005,1,1,8430.06,1043.641428,7386.14,0.1238,0.0,7386.14
2025-07-11,S005,SKU00011,1,1,12057.45,764.44233,11293.31,0.0634,0.0,11293.31
2025-07-11,S005,SKU00047,1,2,4771.28,107.85291799999999,4663.360000000001,0.02260460882614309,0.0,4663.360000000001
2025-07-11,S005,SKU00048,1,1,4361.21,222.857831,4138.44,0.0511,0.0,4138.44
2025-07-11,S005,SKU00068,1,1,8178.67,668.1973389999999,7510.38,0.0817,0.0,7510.38
2025-07-11,S005,SKU00074,1,1,2933.21,308.86701300000004,2624.31,0.10530000000000002,0.0,2624.31
2025-07-11,S005,SKU00080,1,1,209005.24,6980.775016,202029.09,0.0334,0.0,202029.09
2025-07-11,S005,SKU00096,1,1,2335.36,125.642368,2209.77,0.0538,0.0,2209.77
2025-07-11,S005,SKU00112,1,1,4114.76,248.94298,3865.94,0.0605,0.0,3865.94
2025-07-11,S005,SKU00115,1,1,110870.65,1773.9304,109099.43,0.016,0.0,109099.43
2025-07-11,S005,SKU00119,1,1,5158.08,622.064448,4536.25,0.1206,0.0,4536.25
2025-07-11,S005,SKU00132,1,1,4029.74,320.36433,3709.25,0.0795,0.0,3709.25
2025-07-11,S005,SKU00143,1,1,373036.27,8281.405194,364740.98,0.0222,0.0,364740.98
2025-07-11,S005,SKU00158,1,2,41884.21,2657.340631,39225.78,0.0634449266441936,0.0,39225.78
2025-07-11,S006,SKU00014,1,1,261278.29,14762.223385000001,246524.99,0.0565,0.0,246524.99
2025-07-11,S006,SKU00028,1,1,1811.23,115.91872000000001,1695.28,0.064,0.0,1695.28
2025-07-11,S006,SKU00036,1,1,1100.23,88.12842300000001,1012.12,0.0801,0.0,1012.12
2025-07-11,S006,SKU00056,1,1,1766.02,46.269724000000004,1719.83,0.0262,0.0,1719.83
2025-07-11,S006,SKU00057,1,1,6540.01,533.0108150000001,6006.8,0.08150000000000002,0.0,6006.8
2025-07-11,S006,SKU00099,1,1,5963.35,433.535545,5530.11,0.0727,0.0,5530.11
2025-07-11,S006,SKU00109,1,1,42886.49,1308.0379449999998,41577.39,0.030499999999999996,0.0,41577.39
2025-07-11,S006,SKU00114,1,1,7704.23,351.312888,7352.85,0.0456,0.0,7352.85
2025-07-11,S006,SKU00121,1,1,13001.67,994.627755,12007.03,0.0765,0.0,12007.03
2025-07-11,S006,SKU00125,1,1,38920.61,159.57450100000003,38762.0,0.0041,0.0,38762.0
2025-07-11,S006,SKU00171,1,1,4728.07,290.303498,4437.7,0.0614,0.0,4437.7
2025-07-12,S000,SKU00001,1,1,7767.21,238.453347,7528.42,0.0307,0.0,7528.42
2025-07-12,S000,SKU00007,1,1,2581.27,186.625821,2394.65,0.0723,0.0,2394.65
2025-07-12,S000,SKU00026,1,1,4539.68,216.08876800000002,4323.8,0.0476,0.0,4323.8
2025-07-12,S000,SKU00034,1,1,5196.86,263.480802,4933.28,0.0507,0.0,4933.28
2025-07-12,S000,SKU00049,1,1,11306.23,897.714662,10408.99,0.0794,0.0,10408.99
2025-07-12,S000,SKU00071,1,1,6677.81,0.0,6677.81,0.0,0.0,6677.81
2025-07-12,S000,SKU00074,1,1,3042.41,185.89125099999998,2856.56,0.061099999999999995,0.0,2856.56
2025-07-12,S000,SKU00076,1,1,6196.97,412.7182020000001,5784.29,0.0666,0.0,5784.29
2025-07-12,S000,SKU00081,1,1,2824.47,207.316098,2617.12,0.0734,0.0,2617.12
2025-07-12,S000,SKU00082,1,1,1875.81,50.271708,1825.58,0.026799999999999997,0.0,1825.58
2025-07-12,S000,SKU00087,1,1,5754.83,296.373745,5458.29,0.0515,0.0,5458.29
2025-07-12,S000,SKU00099,1,1,5667.79,139.427634,5528.18,0.024600000000000004,0.0,5528.18
2025-07-12,S000,SKU00102,1,1,3642.31,139.864704,3502.54,0.0384,0.0,3502.54
2025-07-12,S000,SKU00114,1,1,7902.92,625.9112640000001,7277.24,0.0792,0.0,7277.24
2025-07-12,S000,SKU00119,1,1,4987.9,32.920139999999996,4955.07,0.0066,0.0,4955.07
2025-07-12,S000,SKU00120,1,1,3343.34,68.872804,3274.42,0.0206,0.0,3274.42
2025-07-12,S000,SKU00128,1,1,4228.19,188.15445499999998,4040.21,0.0445,0.0,4040.21
2025-07-12,S000,SKU00132,1,1,4037.49,181.68704999999997,3855.89,0.045,0.0,3855.89
2025-07-12,S000,SKU00139,1,1,18376.28,448.381232,17928.2,0.0244,0.0,17928.2
2025-07-12,S000,SKU00147,1,1,83224.23,2097.250596,81129.68,0.0252,0.0,81129.68
2025-07-12,S000,SKU00160,1,1,10710.19,364.14646000000005,10345.98,0.034,0.0,10345.98
2025-07-12,S000,SKU00166,1,1,1471.2,125.49336000000001,1345.63,0.0853,0.0,1345.63
2025-07-12,S001,SKU00019,1,1,4203.63,279.96175800000003,3923.49,0.0666,0.0,3923.49
2025-07-12,S001,SKU00029,1,1,8577.79,1130.5527220000001,7446.87,0.1318,0.0,7446.87
2025-07-12,S001,SKU00030,1,1,5797.65,2.898825,5794.8,0.0005,0.0,5794.8
2025-07-12,S001,SKU00032,1,1,9884.59,175.945702,9708.43,0.0178,0.0,9708.43
2025-07-12,S001,SKU00035,1,1,2345.45,0.0,2345.45,0.0,0.0,2345.45
2025-07-12,S001,SKU00041,1,1,209796.03,23497.15536,186307.59,0.112,0.0,186307.59
2025-07-12,S001,SKU00048,1,1,4340.14,0.0,4340.14,0.0,0.0,4340.14
2025-07-12,S001,SKU00068,1,1,8034.13,90.785669,7943.09,0.0113,0.0,7943.09
2025-07-12,S001,SKU00077,1,1,23566.46,0.0,23566.46,0.0,0.0,23566.46
2025-07-12,S001,SKU00089,1,1,8774.38,171.97784799999997,8602.24,0.0196,0.0,8602.24
2025-07-12,S001,SKU00120,1,1,3433.29,443.581068,2989.69,0.1292,0.0,2989.69
2025-07-12,S001,SKU00121,1,1,13198.83,274.535664,12924.01,0.0208,0.0,12924.01
2025-07-12,S001,SKU00137,1,1,226047.04,10895.467328,215151.88,0.0482,0.0,215151.88
2025-07-12,S001,SKU00158,1,1,21013.05,281.57487,20731.23,0.013399999999999999,0.0,20731.23
2025-07-12,S003,SKU00012,1,1,218987.28,16774.425648,202209.54,0.0766,0.0,202209.54
2025-07-12,S003,SKU00027,1,2,8567.12,646.8175600000001,7920.46,0.0755,0.0,7920.46
2025-07-12,S003,SKU00036,1,1,1067.08,61.250392,1005.85,0.0574,0.0,1005.85
2025-07-12,S003,SKU00155,1,1,4784.0,220.064,4563.9,0.046,0.0,4563.9
2025-07-12,S003,SKU00171,1,1,4781.86,291.69345999999996,4490.23,0.061,0.0,4490.23
2025-07-12,S004,SKU00034,1,1,5240.3,734.1660300000001,4505.97,0.1401,0.0,4505.97
2025-07-12,S004,SKU00039,1,2,7709.64,601.3519200000001,7108.0,0.078,0.0,7108.0
2025-07-12,S004,SKU00062,1,1,3288.23,352.169433,2936.05,0.1071,0.0,2936.05
2025-07-12,S004,SKU00082,1,1,1819.87,226.755802,1593.14,0.1246,0.0,1593.14
2025-07-12,S004,SKU00084,1,1,5919.04,691.343872,5227.52,0.1168,0.0,5227.52
2025-07-12,S004,SKU00090,1,1,3900.83,280.079594,3620.68,0.0718,0.0,3620.68
2025-07-12,S004,SKU00092,1,1,4445.09,462.28936,3983.0,0.104,0.0,3983.0
2025-07-12,S004,SKU00118,1,1,5731.45,738.2107599999999,4993.25,0.1288,0.0,4993.25
2025-07-12,S004,SKU00125,1,1,40008.57,2852.611041,37156.9,0.0713,0.0,37156.9
2025-07-12,S004,SKU00134,1,1,11809.18,883.326664,10926.09,0.0748,0.0,10926.09
2025-07-12,S004,SKU00135,1,1,12921.29,846.344495,12074.57,0.0655,0.0,12074.57
2025-07-12,S004,SKU00162,1,1,9422.87,1121.32153,8301.23,0.11899999999999998,0.0,8301.23
2025-07-12,S004,SKU00171,1,1,4714.51,221.58197,4492.86,0.047,0.0,4492.86
2025-07-12,S005,SKU00004,1,1,7185.83,837.8677779999999,6348.05,0.1166,0.0,6348.05
2025-07-12,S005,SKU00023,1,1,5608.27,423.42438500000003,5184.81,0.0755,5079.99,104.82000000000062
2025-07-12,S005,SKU00028,1,1,1785.58,138.561008,1647.03,0.0776,0.0,1647.03
2025-07-12,S005,SKU00034,1,1,5109.39,466.48730700000004,4642.74,0.0913,0.0,4642.74
2025-07-12,S005,SKU00044,1,1,15610.72,1681.274544,13929.05,0.10770000000000002,0.0,13929.05
2025-07-12,S005,SKU00047,1,1,2330.49,147.286968,2183.22,0.0632,0.0,2183.22
2025-07-12,S005,SKU00055,1,1,4712.92,320.94985199999996,4391.85,0.0681,0.0,4391.85
2025-07-12,S005,SKU00062,1,1,3255.76,376.691432,2879.05,0.1157,0.0,2879.05
2025-07-12,S005,SKU00068,1,1,7838.96,1066.0985600000001,6772.67,0.136,0.0,6772.67
2025-07-12,S005,SKU00076,1,1,5891.64,676.9494360000001,5214.61,0.11490000000000002,0.0,5214.61
2025-07-12,S005,SKU00087,1,1,5452.7,290.62891,5161.89,0.05330000000000001,0.0,5161.89
2025-07-12,S005,SKU00092,1,1,4665.32,90.50720799999999,4574.74,0.0194,0.0,4574.74
2025-07-12,S005,SKU00111,1,1,12375.83,1469.011021,10907.17,0.1187,0.0,10907.17
2025-07-12,S005,SKU00118,1,1,5787.68,500.05555200000003,5287.35,0.0864,0.0,5287.35
2025-07-12,S005,SKU00127,1,1,6930.44,769.9718839999999,6160.23,0.11109999999999999,0.0,6160.23
2025-07-12,S005,SKU00137,1,1,223401.89,22228.488055,201167.91,0.0995,0.0,201167.91
2025-07-12,S005,SKU00163,1,1,11431.91,1225.500752,10206.89,0.10719999999999999,0.0,10206.89
2025-07-12,S006,SKU00020,1,1,17868.49,2212.119062,15657.2,0.12380000000000001,0.0,15657.2
2025-07-12,S006,SKU00036,1,1,1073.37,129.448422,943.98,0.12060000000000001,0.0,943.98
2025-07-12,S006,SKU00059,1,1,6960.9,783.1012499999999,6177.79,0.1125,0.0,6177.79
2025-07-12,S006,SKU00082,1,1,1793.26,86.07648,1707.23,0.048,0.0,1707.23
2025-07-12,S006,SKU00108,1,1,2744.87,345.579133,2399.43,0.1259,0.0,2399.43
2025-07-12,S006,SKU00125,1,1,39812.16,5155.674720000001,34657.06,0.1295,0.0,34657.06
2025-07-12,S006,SKU00127,1,1,6860.76,491.230416,6369.87,0.0716,0.0,6369.87
2025-07-13,S000,SKU00014,1,1,269305.97,18285.875363,251024.6,0.0679,0.0,251024.6
2025-07-13,S000,SKU00017,1,1,92441.32,2662.310016,89781.61,0.028799999999999996,0.0,89781.61
2025-07-13,S000,SKU00019,1,1,4627.02,136.49709000000001,4490.56,0.029500000000000002,0.0,4490.56
2025-07-13,S000,SKU00025,1,1,5679.87,48.278895000000006,5631.4,0.0085,0.0,5631.4
2025-07-13,S000,SKU00028,3,4,7122.1900000000005,153.749958,6968.53,0.02158745526305813,0.0,6968.53
2025-07-13,S000,SKU00029,1,1,8646.95,499.79371000000003,8146.77,0.0578,0.0,8146.77
2025-07-13,S000,SKU00035,1,1,2417.8,0.0,2417.8,0.0,0.0,2417.8
2025-07-13,S000,SKU00047,2,2,4638.07,303.66991199999995,4334.34,0.06547333524504804,0.0,4334.34
2025-07-13,S000,SKU00048,1,1,4602.1,328.58994000000007,4273.67,0.0714,4108.73,164.9400000000005
2025-07-13,S000,SKU00050,2,2,13875.24,333.380875,13542.04,0.024027034847685518,0.0,13542.04
2025-07-13,S000,SKU00056,1,1,1756.95,42.342495,1714.61,0.0241,0.0,1714.61
2025-07-13,S000,SKU00060,1,1,30652.34,1183.1803240000002,29467.81,0.0386,0.0,29467.81
2025-07-13,S000,SKU00085,1,1,17301.01,197.23151399999998,17104.34,0.0114,0.0,17104.34
2025-07-13,S000,SKU00089,1,3,26611.47,1200.1772970000002,25410.34,0.04510000000000001,0.0,25410.34
2025-07-13,S000,SKU00097,2,2,7361.9,218.75723499999998,7143.01,0.029714779472690474,0.0,7143.01
2025-07-13,S000,SKU00115,1,1,107437.44,977.6807040000001,106455.54,0.0091,102841.98,3613.5599999999977
2025-07-13,S000,SKU00120,1,1,3239.13,44.052168,3195.21,0.0136,0.0,3195.21
2025-07-13,S000,SKU00137,1,1,210963.7,0.0,210963.7,0.0,0.0,210963.7
2025-07-13,S000,SKU00138,1,1,208113.19,11258.923579,196857.85,0.0541,0.0,196857.85
2025-07-13,S000,SKU00143,1,1,359165.7,13720.12974,345463.08,0.0382,0.0,345463.08
2025-07-13,S000,SKU00153,1,1,35348.4,717.5725199999999,34632.04,0.0203,0.0,34632.04
2025-07-13,S000,SKU00156,1,1,290742.7,5640.408380000001,285108.97,0.0194,0.0,285108.97
2025-07-13,S000,SKU00157,1,1,35859.95,2743.2861749999997,33117.5,0.0765,0.0,33117.5
2025-07-13,S000,SKU00165,1,1,2749.05,242.74111500000004,2506.39,0.0883,0.0,2506.39
2025-07-13,S000,SKU00170,1,1,3807.71,285.959021,3521.85,0.0751,0.0,3521.85
2025-07-13,S001,SKU00022,1,1,3757.66,0.0,3757.66,0.0,0.0,3757.66
2025-07-13,S001,SKU00037,1,1,3157.97,0.0,3157.97,0.0,0.0,3157.97
2025-07-13,S001,SKU00039,1,1,3842.22,30.737759999999998,3811.4,0.008,0.0,3811.4
2025-07-13,S001,SKU00049,1,1,11391.06,412.356372,10979.03,0.0362,0.0,10979.03
2025-07-13,S001,SKU00073,1,1,44804.63,0.0,44804.63,0.0,0.0,44804.63
2025-07-13,S001,SKU00076,1,1,6089.23,159.537826,5929.54,0.0262,0.0,5929.54
2025-07-13,S001,SKU00091,1,1,1219.97,0.0,1219.97,0.0,0.0,1219.97
2025-07-13,S001,SKU00116,1,1,7865.61,55.845831000000004,7809.48,0.0071,0.0,7809.48
2025-07-13,S001,SKU00158,1,1,20953.76,192.77459199999998,20760.61,0.0092,0.0,20760.61
2025-07-13,S001,SKU00160,1,1,10820.8,0.0,10820.8,0.0,0.0,10820.8
2025-07-13,S002,SKU00022,1,1,3957.66,0.0,3957.66,0.0,0.0,3957.66
2025-07-13,S002,SKU00035,1,1,2468.9,4.19713,2464.72,0.0016999999999999997,0.0,2464.72
2025-07-13,S002,SKU00082,1,1,1856.27,0.0,1856.27,0.0,0.0,1856.27
2025-07-13,S002,SKU00099,1,1,5848.09,166.670565,5681.45,0.0285,0.0,5681.45
2025-07-13,S002,SKU00140,1,1,1607.77,7.717295999999999,1600.01,0.0048,0.0,1600.01
2025-07-13,S004,SKU00022,1,1,3656.52,145.895148,3510.45,0.039900000000000005,0.0,3510.45
2025-07-13,S004,SKU00037,1,1,3190.55,452.100935,2738.55,0.1417,0.0,2738.55
2025-07-13,S004,SKU00039,1,1,3925.35,165.25723499999998,3760.17,0.0421,0.0,3760.17
2025-07-13,S004,SKU00043,1,1,12794.8,733.14204,12061.14,0.0573,0.0,12061.14
2025-07-13,S004,SKU00047,1,1,2349.8,115.84514,2234.06,0.0493,0.0,2234.06
2025-07-13,S004,SKU00082,1,1,1770.23,325.191251,1445.13,0.1837,0.0,1445.13
2025-07-13,S004,SKU00096,1,1,2461.68,456.88780799999995,2004.75,0.1856,0.0,2004.75
2025-07-13,S004,SKU00101,1,1,11995.76,692.155352,11303.65,0.0577,0.0,11303.65
2025-07-13,S004,SKU00114,1,1,7147.71,1368.071694,5779.54,0.1914,0.0,5779.54
2025-07-13,S004,SKU00120,1,1,3292.45,438.55434,2853.84,0.1332,0.0,2853.84
2025-07-13,S004,SKU00139,1,1,17695.36,3654.09184,14041.31,0.2065,0.0,14041.31
2025-07-13,S004,SKU00142,1,1,241571.14,46574.915792,194990.8,0.1928,0.0,194990.8
2025-07-13,S004,SKU00149,1,1,26133.27,5325.960426000001,20807.22,0.2038,0.0,20807.22
2025-07-13,S004,SKU00160,1,2,21605.34,4249.6149700000005,17355.77,0.1966928069634637,0.0,17355.77
2025-07-13,S004,SKU00171,1,1,4903.12,548.168816,4354.77,0.1118,0.0,4354.77
2025-07-13,S005,SKU00013,1,1,216811.2,11512.67472,205306.12,0.0531,0.0,205306.12
2025-07-13,S005,SKU00025,1,1,5441.36,305.80443199999996,5135.79,0.0562,0.0,5135.79
2025-07-13,S005,SKU00031,1,1,9814.86,361.186848,9453.99,0.0368,0.0,9453.99
2025-07-13,S005,SKU00032,2,2,19380.5,756.758932,18624.019999999997,0.03904744108769123,0.0,18624.019999999997
2025-07-13,S005,SKU00034,1,1,5247.15,652.220745,4594.84,0.12430000000000001,0.0,4594.84
2025-07-13,S005,SKU00035,1,1,2369.44,243.341488,2126.07,0.1027,1965.81,160.26000000000022
2025-07-13,S005,SKU00037,1,1,3293.37,49.729887,3243.53,0.0151,0.0,3243.53
2025-07-13,S005,SKU00060,1,1,30582.43,1535.237986,29047.47,0.0502,0.0,29047.47
2025-07-13,S005,SKU00068,1,1,8200.83,277.18805399999997,7924.01,0.0338,0.0,7924.01
2025-07-13,S005,SKU00079,1,1,381108.42,25762.929191999996,355349.64,0.0676,0.0,355349.64
2025-07-13,S005,SKU00080,1,1,201845.2,15158.57452,186676.61,0.0751,0.0,186676.61
2025-07-13,S005,SKU00082,1,1,1799.82,136.78632,1662.98,0.076,0.0,1662.98
2025-07-13,S005,SKU00087,1,1,5794.15,644.8888949999999,5149.19,0.1113,0.0,5149.19
2025-07-13,S005,SKU00089,1,1,8782.65,920.42172,7862.61,0.1048,0.0,7862.61
2025-07-13,S005,SKU00099,1,1,6073.78,169.458462,5904.09,0.0279,0.0,5904.09
2025-07-13,S005,SKU00105,1,1,4727.26,250.54478,4476.63,0.053,0.0,4476.63
2025-07-13,S005,SKU00108,1,2,5567.42,299.527196,5267.92,0.0538,0.0,5267.92
2025-07-13,S005,SKU00109,1,1,41008.69,3137.164785,37869.54,0.0765,0.0,37869.54
2025-07-13,S005,SKU00111,1,1,12094.31,724.449169,11369.94,0.0599,0.0,11369.94
2025-07-13,S005,SKU00116,1,1,7732.35,361.100745,7371.4,0.0467,0.0,7371.4
