transaction_id,order_date,sales_amount,quantity,discount,product_id,customer_id,region_id,rep_id,ship_mode
CA-2016-111409,9/18/2016,3.0,1,0.2,OFF-LA-10002787,PO-18850,3,3,Standard Class
CA-2016-116232,9/22/2016,7.506,9,0.7,OFF-BI-10004022,AC-10450,3,3,Standard Class
CA-2016-116232,9/22/2016,16.56,2,0.2,OFF-LA-10001158,AC-10450,3,3,Standard Class
CA-2016-116547,1/10/2016,79.92,4,0.0,FUR-FU-10000076,KB-16585,4,4,Standard Class
CA-2016-116547,1/10/2016,69.98,2,0.0,TEC-AC-10002335,KB-16585,4,4,Standard Class
US-2017-133200,5/6/2017,11.06,10,0.8,OFF-BI-10002827,DB-13555,1,1,Standard Class
US-2017-133200,5/6/2017,623.4648,7,0.32,FUR-BO-10001601,DB-13555,1,1,Standard Class
US-2017-133200,5/6/2017,772.68,5,0.2,OFF-ST-10001932,DB-13555,1,1,Standard Class
CA-2016-133550,7/31/2016,283.14,4,0.1,OFF-AP-10001005,KL-16645,1,1,Standard Class
CA-2016-133550,7/31/2016,635.96,4,0.0,TEC-PH-10004042,KL-16645,1,1,Standard Class
CA-2016-133550,7/31/2016,118.99,1,0.0,TEC-PH-10001079,KL-16645,1,1,Standard Class
CA-2016-133550,7/31/2016,272.94,3,0.0,FUR-FU-10002918,KL-16645,1,1,Standard Class
CA-2017-139416,3/27/2017,15.008,2,0.2,FUR-FU-10003832,AG-10270,2,2,Second Class
CA-2014-114510,3/14/2014,33.088,4,0.2,OFF-BI-10001617,JF-15295,4,4,Standard Class
CA-2014-114510,3/14/2014,80.98,1,0.0,OFF-ST-10000736,JF-15295,4,4,Standard Class
CA-2014-114510,3/14/2014,82.8,12,0.0,TEC-AC-10004877,JF-15295,4,4,Standard Class
CA-2014-114510,3/14/2014,21.36,2,0.0,OFF-ST-10003221,JF-15295,4,4,Standard Class
CA-2014-114510,3/14/2014,62.048,2,0.2,OFF-BI-10003007,JF-15295,4,4,Standard Class
CA-2016-169215,7/14/2016,29.61,9,0.0,OFF-FA-10000936,RE-19450,2,2,Second Class
CA-2016-127698,12/1/2016,863.928,9,0.2,TEC-PH-10003811,MV-18190,3,3,Same Day
CA-2016-159912,8/29/2016,241.92,4,0.4,FUR-TA-10004152,GB-14530,2,2,Standard Class
CA-2016-159912,8/29/2016,163.88,4,0.5,FUR-BO-10002853,GB-14530,2,2,Standard Class
CA-2016-159912,8/29/2016,3.486,2,0.7,OFF-BI-10002071,GB-14530,2,2,Standard Class
CA-2016-159912,8/29/2016,10.584,7,0.2,OFF-FA-10000053,GB-14530,2,2,Standard Class
CA-2016-101987,6/24/2016,440.91,9,0.0,TEC-PH-10001305,HL-15040,1,1,Standard Class
US-2017-154851,3/30/2017,5.715,5,0.7,OFF-BI-10001525,BP-11155,2,2,Standard Class
CA-2014-138681,12/20/2014,51.968,2,0.2,FUR-FU-10001876,CT-11995,4,4,First Class
CA-2014-138681,12/20/2014,71.976,3,0.2,TEC-AC-10003628,CT-11995,4,4,First Class
CA-2014-138681,12/20/2014,242.352,3,0.2,FUR-CH-10004860,CT-11995,4,4,First Class
CA-2014-138681,12/20/2014,221.92,5,0.2,OFF-PA-10000357,CT-11995,4,4,First Class
CA-2014-138681,12/20/2014,8.448,2,0.2,OFF-PA-10003270,CT-11995,4,4,First Class
US-2015-138121,12/17/2015,29.52,4,0.0,OFF-BI-10000320,JL-15835,1,1,Same Day
US-2015-138121,12/17/2015,302.94,3,0.0,FUR-CH-10003846,JL-15835,1,1,Same Day
US-2015-138121,12/17/2015,142.36,2,0.0,FUR-CH-10004875,JL-15835,1,1,Same Day
US-2015-138121,12/17/2015,546.66,9,0.0,FUR-CH-10003817,JL-15835,1,1,Same Day
US-2015-138121,12/17/2015,212.13,3,0.0,FUR-FU-10002116,JL-15835,1,1,Same Day
CA-2017-140298,5/11/2017,5.248,2,0.2,OFF-AR-10003481,JK-16120,1,1,Standard Class
CA-2017-140298,5/11/2017,74.416,2,0.2,OFF-ST-10004180,JK-16120,1,1,Standard Class
CA-2017-140298,5/11/2017,6.848,2,0.2,OFF-PA-10003657,JK-16120,1,1,Standard Class
CA-2017-140298,5/11/2017,7.996,1,0.6,FUR-FU-10001967,JK-16120,1,1,Standard Class
CA-2016-166240,6/24/2016,8.712,2,0.8,OFF-AP-10002082,DH-13075,1,1,Standard Class
CA-2016-158435,5/17/2016,65.17,7,0.0,OFF-SU-10000381,AG-10900,2,2,First Class
CA-2016-158435,5/17/2016,14.62,2,0.0,OFF-LA-10002475,AG-10900,2,2,First Class
CA-2016-158435,5/17/2016,173.24,4,0.0,FUR-FU-10003975,AG-10900,2,2,First Class
CA-2017-138149,6/29/2017,895.92,5,0.2,OFF-BI-10003091,WB-21850,4,4,First Class
CA-2017-138149,6/29/2017,130.71,3,0.0,OFF-ST-10002974,WB-21850,4,4,First Class
CA-2017-138149,6/29/2017,11.68,2,0.0,OFF-AR-10000255,WB-21850,4,4,First Class
CA-2017-138149,6/29/2017,62.31,3,0.0,TEC-AC-10001284,WB-21850,4,4,First Class
CA-2014-112403,3/31/2014,0.852,1,0.7,OFF-BI-10003529,JO-15280,2,2,Same Day
CA-2014-108273,12/16/2014,36.288,7,0.2,OFF-PA-10000029,EJ-13720,1,1,Standard Class
CA-2014-108273,12/16/2014,56.568,2,0.6,FUR-FU-10002116,EJ-13720,1,1,Standard Class
CA-2017-121643,5/18/2017,344.704,2,0.2,TEC-PH-10002200,AB-10105,4,4,First Class
US-2015-122910,5/12/2015,201.584,2,0.2,TEC-PH-10000441,LT-16765,4,4,Standard Class
CA-2017-143126,12/3/2017,521.96,2,0.0,FUR-TA-10002958,CM-12655,4,4,Second Class
CA-2015-129042,12/12/2015,8.22,3,0.0,OFF-AR-10001662,EM-13960,2,2,Standard Class
CA-2015-109736,10/10/2015,45.36,7,0.0,OFF-PA-10004101,DJ-13420,4,4,First Class
CA-2015-142601,4/18/2015,947.17,7,0.0,OFF-ST-10002756,DE-13255,4,4,Second Class
CA-2015-142601,4/18/2015,61.96,2,0.0,OFF-PA-10000483,DE-13255,4,4,Second Class
CA-2014-106229,6/7/2014,268.935,3,0.5,FUR-TA-10002041,NR-18550,1,1,Second Class
US-2017-135230,9/1/2017,7.58,1,0.0,OFF-AR-10001166,CK-12325,4,4,Standard Class
CA-2016-159653,5/22/2016,14.73,3,0.0,OFF-LA-10004345,JF-15490,3,3,Same Day
CA-2016-131968,11/11/2016,9.888,2,0.7,OFF-BI-10002852,LB-16795,3,3,Standard Class
CA-2016-131968,11/11/2016,671.544,3,0.2,OFF-AP-10001058,LB-16795,3,3,Standard Class
CA-2014-119151,11/25/2014,1117.92,4,0.0,OFF-ST-10003470,MP-18175,2,2,Second Class
CA-2014-119151,11/25/2014,275.952,3,0.2,FUR-BO-10003159,MP-18175,2,2,Second Class
CA-2014-123323,11/7/2014,123.144,7,0.2,OFF-BI-10003684,LH-16900,4,4,Standard Class
CA-2016-124681,7/18/2016,15.576,3,0.2,TEC-AC-10000487,SV-20935,1,1,Second Class
US-2015-103996,3/29/2015,212.64,6,0.0,OFF-PA-10001736,RB-19435,4,4,Second Class
US-2015-103996,3/29/2015,9.87,3,0.0,OFF-PA-10001609,RB-19435,4,4,Second Class
US-2015-103996,3/29/2015,53.25,3,0.0,TEC-AC-10003116,RB-19435,4,4,Second Class
US-2015-103996,3/29/2015,19.92,3,0.0,FUR-FU-10004586,RB-19435,4,4,Second Class
CA-2016-120530,4/7/2016,658.746,3,0.1,FUR-CH-10000454,Dl-13600,2,2,Standard Class
CA-2015-155054,6/13/2015,8.26,2,0.0,OFF-BI-10004970,PS-19045,2,2,Standard Class
CA-2015-155054,6/13/2015,29.84,2,0.0,OFF-BI-10002824,PS-19045,2,2,Standard Class
CA-2015-155054,6/13/2015,67.98,2,0.0,TEC-AC-10003657,PS-19045,2,2,Standard Class
CA-2015-105725,2/18/2015,61.06,2,0.0,OFF-LA-10003510,GT-14755,4,4,Standard Class
CA-2015-105725,2/18/2015,35.544,1,0.2,FUR-TA-10001676,GT-14755,4,4,Standard Class
CA-2017-164364,11/12/2017,9.96,2,0.0,OFF-LA-10004853,CS-12355,4,4,Standard Class
CA-2017-164364,11/12/2017,9.21,3,0.0,OFF-AR-10000315,CS-12355,4,4,Standard Class
CA-2017-164364,11/12/2017,27.93,3,0.0,OFF-SU-10000381,CS-12355,4,4,Standard Class
CA-2017-168123,3/5/2017,7.9,2,0.0,OFF-FA-10002763,JD-16060,1,1,Same Day
CA-2017-168123,3/5/2017,221.16,4,0.0,OFF-ST-10000877,JD-16060,1,1,Same Day
CA-2017-168123,3/5/2017,127.96,2,0.0,OFF-BI-10001071,JD-16060,1,1,Same Day
CA-2017-168123,3/5/2017,18.69,3,0.0,OFF-BI-10001097,JD-16060,1,1,Same Day
CA-2016-120005,3/3/2016,25.35,3,0.0,OFF-SU-10004782,TS-21160,4,4,Same Day
CA-2016-120005,3/3/2016,35.28,3,0.0,FUR-FU-10000672,TS-21160,4,4,Same Day
CA-2016-123526,12/24/2016,33.4,5,0.0,OFF-PA-10002986,BV-11245,4,4,First Class
CA-2016-127649,10/7/2016,837.6,3,0.2,TEC-MA-10001972,DL-13495,4,4,First Class
CA-2016-159989,12/9/2016,40.68,3,0.2,TEC-PH-10000169,EB-13870,3,3,Standard Class
CA-2017-103499,11/20/2017,209.568,2,0.2,FUR-CH-10001482,ES-14020,3,3,Standard Class
US-2015-167220,12/12/2015,22.368,4,0.2,TEC-AC-10002018,JB-15925,1,1,Standard Class
CA-2017-126354,2/3/2017,3.882,2,0.7,OFF-BI-10000301,SC-20380,3,3,Standard Class
CA-2017-126354,2/3/2017,115.296,3,0.2,OFF-PA-10004381,SC-20380,3,3,Standard Class
CA-2017-169817,9/21/2017,1.908,2,0.7,OFF-BI-10004141,EB-13870,2,2,Standard Class
US-2017-144582,4/30/2017,43.372,7,0.8,OFF-BI-10001575,TC-21475,1,1,Standard Class
CA-2014-121573,11/3/2014,783.96,4,0.0,TEC-PH-10000984,SG-20605,2,2,Standard Class
CA-2014-121573,11/3/2014,48.896,2,0.2,OFF-BI-10000666,SG-20605,2,2,Standard Class
CA-2014-121573,11/3/2014,7.856,2,0.2,OFF-BI-10003712,SG-20605,2,2,Standard Class
CA-2016-117660,12/30/2016,5.904,2,0.2,OFF-LA-10003720,BM-11785,2,2,Standard Class
CA-2016-117660,12/30/2016,13.712,2,0.2,OFF-SU-10001664,BM-11785,2,2,Standard Class
CA-2014-112851,9/17/2014,182.94,3,0.0,OFF-EN-10001453,NR-18550,4,4,Standard Class
CA-2017-123701,11/24/2017,27.76,4,0.0,OFF-AR-10001860,PG-18820,4,4,First Class
CA-2015-118227,4/24/2015,25.99,1,0.0,OFF-AR-10001044,DB-13270,2,2,Standard Class
CA-2015-123155,3/9/2015,113.52,5,0.2,TEC-AC-10002473,NS-18640,1,1,First Class
CA-2015-123155,3/9/2015,359.88,3,0.2,TEC-PH-10001809,NS-18640,1,1,First Class
CA-2017-158883,6/2/2017,25.344,4,0.2,OFF-PA-10004733,CS-11860,3,3,Same Day
US-2016-114888,9/19/2016,11.952,3,0.2,OFF-BI-10003355,CC-12430,4,4,Second Class
US-2016-114888,9/19/2016,6.24,3,0.0,OFF-SU-10001212,CC-12430,4,4,Second Class
US-2014-167262,10/31/2014,742.336,8,0.2,TEC-PH-10000486,AC-10450,4,4,Second Class
CA-2017-119746,11/23/2017,6.464,1,0.6,FUR-FU-10004909,CM-12385,1,1,Standard Class
CA-2017-119746,11/23/2017,11.52,5,0.2,OFF-LA-10001613,CM-12385,1,1,Standard Class
CA-2017-119746,11/23/2017,222.384,2,0.2,TEC-PH-10004447,CM-12385,1,1,Standard Class
CA-2017-108091,11/16/2017,23.36,4,0.0,OFF-AR-10000255,EK-13795,4,4,Standard Class
CA-2016-101630,2/19/2016,8.67,3,0.0,OFF-LA-10004425,CK-12760,2,2,Second Class
CA-2016-101630,2/19/2016,25.71,3,0.0,OFF-SU-10001664,CK-12760,2,2,Second Class
CA-2017-132346,11/7/2017,100.94,7,0.0,OFF-AP-10000696,PK-19075,2,2,Standard Class
CA-2014-150301,7/8/2014,63.882,1,0.1,FUR-CH-10002647,MH-18025,2,2,First Class
CA-2014-159310,11/7/2014,683.144,4,0.3,FUR-CH-10002758,SC-20725,1,1,Standard Class
CA-2014-159310,11/7/2014,1.476,3,0.8,OFF-BI-10000201,SC-20725,1,1,Standard Class
CA-2014-159310,11/7/2014,40.712,7,0.2,OFF-SU-10004115,SC-20725,1,1,Standard Class
US-2017-147984,1/28/2017,279.9,5,0.0,OFF-PA-10000806,GB-14575,1,1,Standard Class
CA-2015-104346,12/11/2015,13.12,5,0.2,OFF-AR-10001473,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,69.576,4,0.7,FUR-BO-10003450,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,4.224,3,0.2,OFF-AR-10001545,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,58.08,4,0.2,TEC-AC-10004396,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,52.416,9,0.2,FUR-FU-10002456,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,54.92,5,0.2,FUR-FU-10001473,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,364.95,5,0.5,FUR-TA-10000849,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,85.056,3,0.2,OFF-PA-10001166,IM-15070,4,4,Standard Class
CA-2015-104346,12/11/2015,27.696,3,0.2,OFF-PA-10003256,IM-15070,4,4,Standard Class
US-2015-141684,6/29/2015,24.96,4,0.0,OFF-PA-10002870,MM-18055,2,2,Standard Class
CA-2015-144722,3/16/2015,43.13,1,0.0,FUR-FU-10001215,MF-18250,4,4,Standard Class
CA-2015-120516,8/13/2015,5.64,3,0.0,OFF-BI-10004187,CK-12595,3,3,Standard Class
US-2016-148901,5/14/2016,57.582,3,0.7,OFF-BI-10001718,MK-17905,3,3,Standard Class
US-2016-148901,5/14/2016,31.104,6,0.2,OFF-PA-10004983,MK-17905,3,3,Standard Class
US-2016-148901,5/14/2016,30.192,3,0.2,FUR-FU-10002396,MK-17905,3,3,Standard Class
US-2016-148901,5/14/2016,43.6,5,0.2,TEC-PH-10003988,MK-17905,3,3,Standard Class
US-2016-148901,5/14/2016,4.768,2,0.2,OFF-AR-10002467,MK-17905,3,3,Standard Class
US-2016-148901,5/14/2016,10.38,2,0.7,OFF-BI-10004002,MK-17905,3,3,Standard Class
US-2016-148901,5/14/2016,13.392,8,0.7,OFF-BI-10002309,MK-17905,3,3,Standard Class
CA-2017-136364,7/13/2017,39.594,1,0.4,TEC-PH-10003885,MH-17455,2,2,Second Class
CA-2017-136364,7/13/2017,91.008,9,0.2,FUR-FU-10002501,MH-17455,2,2,Second Class
CA-2015-137708,11/22/2015,37.94,2,0.0,OFF-PA-10000176,NG-18430,4,4,Second Class
CA-2015-137708,11/22/2015,42.8,10,0.0,OFF-PA-10000327,NG-18430,4,4,Second Class
CA-2015-137708,11/22/2015,33.63,3,0.0,OFF-ST-10004634,NG-18430,4,4,Second Class
CA-2014-149055,11/23/2014,62.808,3,0.2,OFF-EN-10003040,PB-19210,2,2,Standard Class
CA-2015-151589,12/27/2015,195.64,4,0.0,OFF-PA-10003228,RE-19450,1,1,First Class
CA-2015-151589,12/27/2015,239.9,2,0.0,TEC-PH-10004345,RE-19450,1,1,First Class
CA-2016-121370,11/14/2016,380.058,3,0.3,FUR-CH-10000785,EB-14110,2,2,Second Class
CA-2016-121370,11/14/2016,1199.976,4,0.4,TEC-CO-10004115,EB-14110,2,2,Second Class
CA-2016-121370,11/14/2016,48.576,3,0.2,FUR-FU-10002813,EB-14110,2,2,Second Class
CA-2016-111696,5/8/2016,17.94,3,0.0,OFF-PA-10002751,TB-21625,4,4,First Class
CA-2014-139598,12/26/2014,18.264,3,0.2,OFF-PA-10004569,MG-17695,2,2,Standard Class
CA-2014-139598,12/26/2014,34.656,2,0.2,OFF-AP-10002998,MG-17695,2,2,Standard Class
CA-2014-139598,12/26/2014,81.552,2,0.2,OFF-AP-10003287,MG-17695,2,2,Standard Class
CA-2014-139598,12/26/2014,227.136,4,0.2,OFF-ST-10001370,MG-17695,2,2,Standard Class
CA-2017-117436,6/8/2017,10.36,2,0.0,OFF-BI-10004040,LW-17125,2,2,Standard Class
CA-2015-140025,4/7/2015,463.248,8,0.8,OFF-AP-10002651,PF-19120,1,1,Standard Class
CA-2015-140025,4/7/2015,383.952,6,0.2,TEC-AC-10002402,PF-19120,1,1,Standard Class
CA-2016-134222,7/10/2016,44.856,6,0.7,OFF-BI-10001658,NZ-18565,4,4,Same Day
CA-2016-140018,11/21/2016,30.345,7,0.7,TEC-MA-10000752,CK-12205,2,2,Standard Class
CA-2016-140018,11/21/2016,127.554,3,0.3,FUR-CH-10003817,CK-12205,2,2,Standard Class
CA-2016-140018,11/21/2016,77.952,3,0.2,FUR-FU-10001876,CK-12205,2,2,Standard Class
US-2017-136707,11/12/2017,14.016,4,0.2,OFF-BI-10003460,JE-15610,4,4,First Class
CA-2014-152562,11/1/2014,69.52,2,0.0,OFF-ST-10000464,JO-15145,3,3,Standard Class
CA-2014-152562,11/1/2014,5.64,3,0.0,OFF-AR-10001919,JO-15145,3,3,Standard Class
CA-2016-152408,5/15/2016,13.776,3,0.2,OFF-BI-10002393,TT-21220,2,2,Standard Class
CA-2014-120278,11/7/2014,245.88,6,0.0,OFF-AP-10001293,MS-17365,1,1,Standard Class
CA-2014-120278,11/7/2014,36.63,3,0.0,OFF-ST-10004258,MS-17365,1,1,Standard Class
CA-2014-120278,11/7/2014,22.58,2,0.0,OFF-ST-10002214,MS-17365,1,1,Standard Class
CA-2014-120278,11/7/2014,12.39,3,0.0,OFF-BI-10004970,MS-17365,1,1,Standard Class
CA-2017-167661,10/5/2017,39.92,5,0.2,OFF-BI-10002571,MP-18175,4,4,Standard Class
CA-2017-167661,10/5/2017,61.96,2,0.0,OFF-PA-10002581,MP-18175,4,4,Standard Class
CA-2017-167661,10/5/2017,19.936,4,0.2,OFF-BI-10001097,MP-18175,4,4,Standard Class
CA-2017-106831,6/1/2017,3.798,2,0.7,OFF-BI-10003429,FH-14350,2,2,First Class
CA-2017-106831,6/1/2017,27.744,6,0.2,OFF-PA-10000682,FH-14350,2,2,First Class
CA-2017-106831,6/1/2017,158.376,4,0.4,TEC-PH-10001700,FH-14350,2,2,First Class
CA-2017-154123,11/20/2017,27.58,2,0.0,FUR-FU-10000629,SC-20050,3,3,Standard Class
CA-2016-136049,12/23/2016,5.553,3,0.7,OFF-BI-10001267,NM-18520,2,2,Standard Class
CA-2017-118402,9/29/2017,243.92,5,0.2,OFF-ST-10001418,JO-15280,3,3,Standard Class
US-2016-139388,11/7/2016,14.96,4,0.0,OFF-FA-10004968,CC-12475,2,2,First Class
US-2014-128685,4/4/2014,7.184,2,0.2,OFF-BI-10004140,MZ-17515,4,4,First Class
CA-2015-124044,7/23/2015,10.512,3,0.2,OFF-BI-10003460,MS-17830,2,2,Second Class
CA-2014-164469,6/25/2014,263.96,5,0.2,TEC-PH-10002115,GK-14620,4,4,Second Class
CA-2014-164469,6/25/2014,71.632,11,0.2,OFF-AR-10003478,GK-14620,4,4,Second Class
CA-2014-164469,6/25/2014,9.328,1,0.2,OFF-AR-10000475,GK-14620,4,4,Second Class
CA-2014-107818,9/8/2014,5.88,2,0.0,OFF-AR-10003045,MC-17275,4,4,Standard Class
CA-2014-107818,9/8/2014,975.92,5,0.2,FUR-CH-10000454,MC-17275,4,4,Standard Class
CA-2014-107818,9/8/2014,303.84,8,0.0,OFF-AR-10000380,MC-17275,4,4,Standard Class
CA-2014-107818,9/8/2014,485.88,6,0.0,OFF-ST-10000736,MC-17275,4,4,Standard Class
CA-2014-113320,12/12/2014,12.54,3,0.0,FUR-FU-10004270,LH-17155,4,4,Second Class
CA-2014-113320,12/12/2014,8.94,3,0.0,OFF-ST-10000617,LH-17155,4,4,Second Class
CA-2014-113320,12/12/2014,9.24,3,0.0,FUR-FU-10001706,LH-17155,4,4,Second Class
CA-2015-137526,1/13/2015,70.008,3,0.2,OFF-BI-10003364,PB-19150,4,4,Standard Class
CA-2015-137526,1/13/2015,77.6,4,0.0,FUR-FU-10001861,PB-19150,4,4,Standard Class
CA-2015-137526,1/13/2015,464.85,9,0.0,FUR-FU-10004845,PB-19150,4,4,Standard Class
CA-2017-136063,12/15/2017,10.192,7,0.2,OFF-AR-10000823,SS-20140,1,1,Standard Class
CA-2016-101546,12/18/2016,1793.98,2,0.0,OFF-BI-10001359,GK-14620,2,2,Standard Class
CA-2014-138940,4/11/2014,758.352,6,0.2,TEC-PH-10001835,GM-14455,1,1,Second Class
CA-2016-125164,11/10/2016,20.368,1,0.2,OFF-BI-10001191,SH-19975,2,2,Standard Class
CA-2016-125164,11/10/2016,49.848,3,0.2,OFF-BI-10003982,SH-19975,2,2,Standard Class
CA-2017-163531,6/26/2017,239.97,3,0.0,TEC-PH-10001425,SC-20725,2,2,Standard Class
CA-2017-122490,11/13/2017,2404.704,6,0.2,FUR-CH-10001215,TT-21070,4,4,Standard Class
CA-2017-122490,11/13/2017,563.024,11,0.2,OFF-BI-10001718,TT-21070,4,4,Standard Class
CA-2017-122490,11/13/2017,344.91,3,0.0,OFF-ST-10000991,TT-21070,4,4,Standard Class
CA-2017-122490,11/13/2017,8.64,3,0.0,OFF-LA-10001613,TT-21070,4,4,Standard Class
CA-2017-131366,11/24/2017,89.988,2,0.4,TEC-PH-10003437,SC-20440,2,2,Standard Class
CA-2017-131366,11/24/2017,229.544,7,0.2,OFF-PA-10000675,SC-20440,2,2,Standard Class
CA-2017-164042,5/23/2017,1.824,2,0.2,OFF-FA-10000840,KL-16645,1,1,Standard Class
CA-2017-164042,5/23/2017,18.32,5,0.8,OFF-AP-10001947,KL-16645,1,1,Standard Class
CA-2017-164042,5/23/2017,48.816,3,0.2,OFF-ST-10002301,KL-16645,1,1,Standard Class
CA-2017-164042,5/23/2017,1.188,1,0.8,OFF-BI-10001922,KL-16645,1,1,Standard Class
CA-2014-132864,12/2/2014,119.8,5,0.2,TEC-AC-10001267,KN-16390,2,2,Standard Class
US-2014-155817,10/3/2014,61.568,2,0.2,OFF-ST-10000532,SL-20155,3,3,Standard Class
US-2014-155817,10/3/2014,6.192,3,0.2,OFF-AR-10002335,SL-20155,3,3,Standard Class
US-2016-131891,7/29/2016,2.214,3,0.7,OFF-BI-10000201,PW-19240,3,3,First Class
CA-2017-143567,11/2/2017,5.32,2,0.0,OFF-EN-10004846,TB-21175,3,3,Second Class
CA-2017-143567,11/2/2017,975.92,4,0.0,FUR-CH-10000454,TB-21175,3,3,Second Class
CA-2017-143567,11/2/2017,2249.91,9,0.0,TEC-AC-10004145,TB-21175,3,3,Second Class
CA-2017-143567,11/2/2017,59.92,4,0.0,OFF-ST-10001580,TB-21175,3,3,Second Class
CA-2017-104080,3/8/2017,171.2,5,0.2,OFF-BI-10003876,AH-10210,4,4,Standard Class
CA-2017-104080,3/8/2017,3.36,2,0.0,OFF-AR-10001972,AH-10210,4,4,Standard Class
CA-2014-151379,12/16/2014,114.2,5,0.0,OFF-PA-10000595,SC-20695,1,1,Standard Class
CA-2016-163167,11/28/2016,182.67,3,0.0,FUR-CH-10004477,RF-19345,3,3,Second Class
CA-2016-163167,11/28/2016,101.7,6,0.0,TEC-AC-10003441,RF-19345,3,3,Second Class
CA-2016-163167,11/28/2016,1126.02,3,0.0,OFF-ST-10004459,RF-19345,3,3,Second Class
CA-2016-163167,11/28/2016,1263.3,6,0.0,OFF-ST-10003805,RF-19345,3,3,Second Class
CA-2016-135776,12/23/2016,8.82,3,0.0,OFF-AR-10001246,EH-13765,4,4,Standard Class
CA-2016-135776,12/23/2016,37.94,2,0.0,OFF-PA-10001295,EH-13765,4,4,Standard Class
CA-2016-135776,12/23/2016,4.2,2,0.0,OFF-AR-10001231,EH-13765,4,4,Standard Class
CA-2016-135776,12/23/2016,227.28,2,0.0,OFF-ST-10002743,EH-13765,4,4,Standard Class
CA-2016-135776,12/23/2016,47.9,1,0.0,OFF-PA-10004327,EH-13765,4,4,Standard Class
CA-2016-135776,12/23/2016,61.96,2,0.0,OFF-EN-10004773,EH-13765,4,4,Standard Class
CA-2016-135776,12/23/2016,1117.92,4,0.0,OFF-ST-10003470,EH-13765,4,4,Standard Class
US-2014-122021,10/15/2014,183.372,2,0.3,FUR-CH-10003761,AC-10660,2,2,First Class
US-2014-122021,10/15/2014,7.968,2,0.2,OFF-PA-10002230,AC-10660,2,2,First Class
CA-2016-130484,8/22/2016,26.352,8,0.7,OFF-BI-10000088,SG-20470,4,4,Standard Class
CA-2017-120936,12/17/2017,481.32,4,0.0,OFF-ST-10001526,CA-12310,4,4,Standard Class
CA-2017-120936,12/17/2017,13.98,1,0.0,OFF-SU-10002557,CA-12310,4,4,Standard Class
CA-2017-110884,3/7/2017,25.92,6,0.2,OFF-BI-10003669,SH-20395,2,2,Standard Class
CA-2017-110884,3/7/2017,91.59,3,0.0,OFF-LA-10003510,SH-20395,2,2,Standard Class
US-2014-161613,12/1/2014,674.058,3,0.3,FUR-CH-10003746,MC-17605,1,1,Second Class
US-2014-146353,10/14/2014,22.92,4,0.0,OFF-BI-10003476,JE-15610,2,2,Second Class
US-2014-146353,10/14/2014,269.9,5,0.0,OFF-ST-10001469,JE-15610,2,2,Second Class
CA-2014-133809,11/18/2014,11.808,8,0.7,OFF-BI-10001757,MS-17530,2,2,Second Class
CA-2014-133809,11/18/2014,9.588,2,0.4,TEC-PH-10004875,MS-17530,2,2,Second Class
CA-2017-127306,1/14/2017,18.336,3,0.2,OFF-EN-10001219,BH-11710,3,3,Standard Class
CA-2017-127306,1/14/2017,36.288,7,0.2,OFF-PA-10000019,BH-11710,3,3,Standard Class
CA-2017-127306,1/14/2017,111.984,2,0.2,TEC-PH-10001924,BH-11710,3,3,Standard Class
CA-2017-127306,1/14/2017,5.97,5,0.7,OFF-BI-10002003,BH-11710,3,3,Standard Class
CA-2017-127306,1/14/2017,2.508,2,0.7,OFF-BI-10003727,BH-11710,3,3,Standard Class
CA-2015-161830,9/24/2015,35.96,2,0.0,OFF-AR-10004042,ME-17725,4,4,Second Class
CA-2015-161830,9/24/2015,14.952,3,0.2,OFF-BI-10001097,ME-17725,4,4,Second Class
CA-2017-163125,10/9/2017,67.144,7,0.2,OFF-AR-10004344,MB-17305,1,1,Second Class
CA-2017-163125,10/9/2017,254.058,3,0.3,FUR-CH-10001802,MB-17305,1,1,Second Class
CA-2016-160304,1/2/2016,173.94,3,0.0,FUR-BO-10004709,BM-11575,2,2,Standard Class
CA-2016-160304,1/2/2016,231.98,2,0.0,TEC-PH-10000455,BM-11575,2,2,Standard Class
CA-2017-101728,8/19/2017,2.296,2,0.8,OFF-BI-10002393,SC-20575,1,1,Standard Class
CA-2017-114055,12/25/2017,96.08,2,0.0,OFF-PA-10004381,MH-18115,3,3,Second Class
CA-2017-114055,12/25/2017,3.62,2,0.0,OFF-FA-10003059,MH-18115,3,3,Second Class
CA-2017-114055,12/25/2017,629.1,6,0.0,OFF-PA-10000994,MH-18115,3,3,Second Class
CA-2017-114055,12/25/2017,90.48,2,0.0,TEC-PH-10002890,MH-18115,3,3,Second Class
CA-2017-126438,9/10/2017,14.88,2,0.0,OFF-AR-10003338,AR-10345,2,2,First Class
CA-2017-117653,10/19/2017,91.275,1,0.5,FUR-TA-10003008,MO-17500,1,1,Standard Class
CA-2017-143245,12/1/2017,19.44,3,0.0,OFF-PA-10001972,AD-10180,2,2,Standard Class
CA-2017-143245,12/1/2017,897.15,3,0.0,FUR-CH-10000155,AD-10180,2,2,Standard Class
