sales_date,channel_type,store_id,city,region,store_type,orders,units,gross_sales,discount_amount,net_sales,avg_order_value,discount_ratio,returns_amount,net_sales_after_returns
2025-06-27,store,S004,Karachi,Sindh,flagship,13,45,623059.65,84831.79029,538228.46,41402.189230769225,0.13615356136446968,5516.55,532711.9099999999
2025-06-27,store,S005,Lahore,Punjab,high_street,2,5,70041.37,5964.927372,64078.770000000004,32039.385000000002,0.08516291688754804,38899.38,25179.390000000007
2025-06-27,store,S006,Islamabad,ICT,mall,6,16,1216579.02,31210.303477,1185355.67,197559.27833333332,0.02565415231063248,0.0,1185355.67
2025-06-28,online,ONLINE,,,,12,29,893628.94,16561.209733,877060.14,73088.345,0.018532535140368216,0.0,877060.14
2025-06-28,store,S001,Karachi,Sindh,flagship,5,13,111153.7,3230.432894,107923.45,21584.69,0.029062756291513465,0.0,107923.45
2025-06-28,store,S002,Lahore,Punjab,mall,1,5,60373.36,0.0,60373.36,60373.36,0.0,0.0,60373.36
2025-06-28,store,S003,Islamabad,ICT,mall,4,12,715547.4,17742.145792,697806.19,174451.5475,0.02479520684723332,18981.81,678824.3799999999
2025-06-28,store,S004,Karachi,Sindh,flagship,4,16,496516.88,56239.030251,440278.02999999997,110069.50749999999,0.11326710634893218,0.0,440278.02999999997
2025-06-28,store,S005,Lahore,Punjab,high_street,3,8,79195.91,15088.807193999999,64109.64,21369.88,0.19052508133311427,0.0,64109.64
2025-06-29,online,ONLINE,,,,7,20,263961.44,3895.134349,260066.84,37152.40571428571,0.01475645211285406,47322.26,212744.58
2025-06-29,store,S001,Karachi,Sindh,flagship,5,14,83988.97,2581.1679900000004,81406.6,16281.320000000002,0.030732225791077095,12909.73,68496.87000000001
2025-06-29,store,S002,Lahore,Punjab,mall,2,7,266637.1,4419.268622,262209.79,131104.895,0.016574094985281493,0.0,262209.79
2025-06-29,store,S003,Islamabad,ICT,mall,6,20,205670.94,1427.414648,204242.57,34040.42833333334,0.006940283581141798,3492.34,200750.23
2025-06-29,store,S004,Karachi,Sindh,flagship,7,20,118329.53,17088.526587,101240.34,14462.905714285715,0.14441472544511924,0.0,101240.34
2025-06-29,store,S005,Lahore,Punjab,high_street,6,20,877827.59,65012.673817,812806.16,135467.69333333333,0.07406086862341614,0.0,812806.16
2025-06-29,store,S006,Islamabad,ICT,mall,4,14,593126.73,6280.484248,586864.21,146716.0525,0.010588772905244044,0.0,586864.21
2025-06-30,online,ONLINE,,,,5,15,505357.73,18984.477826,486356.51,97271.302,0.037566414242837444,2122.1,484234.41000000003
2025-06-30,store,S001,Karachi,Sindh,flagship,5,10,430943.01999999996,13137.485707,417801.7,83560.34,0.030485435654579115,1174.06,416627.64
2025-06-30,store,S002,Lahore,Punjab,mall,2,4,39130.659999999996,663.308529,38466.630000000005,19233.315000000002,0.016951120400218143,0.0,38466.630000000005
2025-06-30,store,S003,Islamabad,ICT,mall,2,5,66069.37,2160.837982,63906.86,31953.43,0.03270559386293528,0.0,63906.86
2025-06-30,store,S004,Karachi,Sindh,flagship,3,8,66393.52,9728.989648,56664.12,18888.04,0.1465352288596839,0.0,56664.12
2025-06-30,store,S005,Lahore,Punjab,high_street,5,17,561301.31,37528.785621,523774.17000000004,104754.834,0.06686032074466386,3954.23,519819.94000000006
2025-06-30,store,S006,Islamabad,ICT,mall,2,6,32490.17,111.87204399999999,32378.27,16189.135,0.0034432581916314996,0.0,32378.27
2025-07-01,online,ONLINE,,,,12,30,1194973.17,56678.601288000005,1138294.6500000001,94857.88750000001,0.047430856784843135,0.0,1138294.6500000001
2025-07-01,store,S001,Karachi,Sindh,flagship,2,3,187574.7,2322.279975,185253.31,92626.655,0.012380560784583421,0.0,185253.31
2025-07-01,store,S002,Lahore,Punjab,mall,2,4,14056.550000000001,1063.499098,12993.43,6496.715,0.07565861452490119,4228.18,8765.25
2025-07-01,store,S003,Islamabad,ICT,mall,2,4,271683.98,15928.92521,255748.15,127874.075,0.05863034401218652,2885.49,252862.66
2025-07-01,store,S004,Karachi,Sindh,flagship,4,9,475416.12,31104.048446,444314.94,111078.735,0.06542489229435468,0.0,444314.94
2025-07-01,store,S005,Lahore,Punjab,high_street,4,5,11852.14,635.846299,11216.52,2804.13,0.05364822715560229,1696.46,9520.060000000001
2025-07-01,store,S006,Islamabad,ICT,mall,1,2,12063.130000000001,16.931607,12046.220000000001,12046.220000000001,0.001403583232544124,0.0,12046.220000000001
2025-07-02,online,ONLINE,,,,11,29,285134.84,10797.223221,274339.24,24939.93090909091,0.03786707797966744,3433.62,270905.62
2025-07-02,store,S001,Karachi,Sindh,flagship,2,5,138449.62,1834.8823790000001,136612.1,68306.05,0.013253069087513567,0.0,136612.1
2025-07-02,store,S002,Lahore,Punjab,mall,1,2,6301.02,372.647501,5928.349999999999,5928.349999999999,0.059140821803454036,0.0,5928.349999999999
2025-07-02,store,S003,Islamabad,ICT,mall,4,10,110732.93000000001,2923.834637,107809.4,26952.35,0.02640438248134498,3880.48,103928.92
2025-07-02,store,S004,Karachi,Sindh,flagship,4,18,440362.64,59840.08989999999,380512.06999999995,95128.01749999999,0.135888207728067,0.0,380512.06999999995
2025-07-02,store,S005,Lahore,Punjab,high_street,2,6,34060.04,1962.3614879999998,32098.440000000002,16049.220000000001,0.057614773441252556,0.0,32098.440000000002
2025-07-02,store,S006,Islamabad,ICT,mall,6,11,99563.77,10296.818032,89266.65,14877.775,0.10341932644776307,0.0,89266.65
2025-07-03,online,ONLINE,,,,12,38,1012130.4299999999,31670.835225,980466.6,81705.55,0.03129125880050855,11246.880000000001,969219.72
2025-07-03,store,S001,Karachi,Sindh,flagship,3,17,382601.16000000003,14546.024042000001,368051.18,122683.72666666667,0.03801876617938116,0.0,368051.18
2025-07-03,store,S002,Lahore,Punjab,mall,2,3,239691.53,1161.817908,238536.24000000002,119268.12000000001,0.00484713793599632,0.0,238536.24000000002
2025-07-03,store,S003,Islamabad,ICT,mall,2,7,365338.29,2930.865796,362408.38,181204.19,0.008022334029099442,4208.21,358200.17
2025-07-03,store,S004,Karachi,Sindh,flagship,3,10,425115.23,53876.802902,371251.73,123750.57666666666,0.12673458653080955,0.0,371251.73
2025-07-03,store,S005,Lahore,Punjab,high_street,1,2,18303.64,323.727396,17979.78,17979.78,0.017686503668122844,0.0,17979.78
2025-07-03,store,S006,Islamabad,ICT,mall,7,11,282469.60000000003,3905.9125840000006,278564.7,39794.95714285714,0.013827727245692988,0.0,278564.7
2025-07-04,online,ONLINE,,,,6,23,282127.92,12968.543244,269157.53,44859.58833333334,0.04596689063599236,0.0,269157.53
2025-07-04,store,S001,Karachi,Sindh,flagship,3,8,103768.4,639.10565,103129.46999999999,34376.49,0.0061589621696007645,0.0,103129.46999999999
2025-07-04,store,S002,Lahore,Punjab,mall,4,10,371840.9,733.442527,371107.31,92776.8275,0.0019724632954578156,0.0,371107.31
2025-07-04,store,S003,Islamabad,ICT,mall,4,14,410098.1,12467.823092,397619.04000000004,99404.76000000001,0.03040205036794855,0.0,397619.04000000004
2025-07-04,store,S004,Karachi,Sindh,flagship,3,12,329871.47,24435.941358999997,305439.02999999997,101813.01,0.07407715907956514,169997.28999999998,135441.74
2025-07-04,store,S005,Lahore,Punjab,high_street,3,6,39792.52,2774.064851,37019.8,12339.933333333334,0.06971322376667777,0.0,37019.8
2025-07-04,store,S006,Islamabad,ICT,mall,5,13,162319.63,1828.62627,160491.92,32098.384000000002,0.011265589195835401,0.0,160491.92
2025-07-05,online,ONLINE,,,,5,16,674939.62,14546.657088,660377.5,132075.5,0.021552531007144018,0.0,660377.5
2025-07-05,store,S001,Karachi,Sindh,flagship,3,11,245484.44,13457.897015999999,232024.26,77341.42,0.05482179243621306,0.0,232024.26
2025-07-05,store,S002,Lahore,Punjab,mall,4,11,341953.48,12624.454611000001,329328.05,82332.0125,0.03691863177119883,0.0,329328.05
2025-07-05,store,S003,Islamabad,ICT,mall,3,7,23204.539999999997,406.240262,22798.34,7599.446666666667,0.01750693019555656,0.0,22798.34
2025-07-05,store,S004,Karachi,Sindh,flagship,1,3,257277.09000000003,8943.010677,248344.09,248344.09,0.0347602294358973,0.0,248344.09
2025-07-05,store,S005,Lahore,Punjab,high_street,2,5,37931.34,3871.608429,34061.11,17030.555,0.10206885464631622,0.0,34061.11
2025-07-05,store,S006,Islamabad,ICT,mall,3,10,59398.96,4866.287567,54533.43,18177.81,0.08192546749976767,0.0,54533.43
2025-07-06,online,ONLINE,,,,7,12,349168.0,5401.992214,343768.68,49109.811428571425,0.01547104034161206,31337.05,312431.63
2025-07-06,store,S001,Karachi,Sindh,flagship,1,2,232044.31,2361.434115,229693.67,229693.67,0.010176651670536545,0.0,229693.67
2025-07-06,store,S002,Lahore,Punjab,mall,2,10,193325.53,7359.272749,185964.94,92982.47,0.03806674032653628,0.0,185964.94
2025-07-06,store,S003,Islamabad,ICT,mall,2,4,36496.06,189.81516,36305.83,18152.915,0.005200976762971126,0.0,36305.83
2025-07-06,store,S004,Karachi,Sindh,flagship,4,9,90351.04000000001,16263.177423,74087.78,18521.945,0.17999989178873865,0.0,74087.78
2025-07-06,store,S005,Lahore,Punjab,high_street,4,11,102974.59,4637.995394,98337.63,24584.4075,0.04504019286699758,44674.68,53662.950000000004
2025-07-06,store,S006,Islamabad,ICT,mall,5,11,323819.29,28532.141807000004,295283.91000000003,59056.78200000001,0.08811130988212594,10990.94,284292.97000000003
2025-07-07,online,ONLINE,,,,13,35,499032.5,21581.314713,477458.55,36727.58076923077,0.043246311037858254,3454.08,474004.47
2025-07-07,store,S001,Karachi,Sindh,flagship,1,3,67598.81,0.0,67598.81,67598.81,0.0,0.0,67598.81
2025-07-07,store,S002,Lahore,Punjab,mall,3,11,235741.5,4244.183641,231498.83000000002,77166.27666666667,0.01800354897631516,3635.36,227863.47000000003
2025-07-07,store,S003,Islamabad,ICT,mall,3,11,101978.26999999999,1123.95656,100855.41,33618.47,0.01102152997888668,8244.41,92611.0
2025-07-07,store,S004,Karachi,Sindh,flagship,5,13,212301.06,23156.206748,189141.53,37828.306,0.10907249708503576,8818.37,180323.16
2025-07-07,store,S005,Lahore,Punjab,high_street,5,17,488642.78,10182.371121,478462.69,95692.538,0.020838067270737122,3119.14,475343.55
2025-07-07,store,S006,Islamabad,ICT,mall,2,4,43469.55,246.906066,43222.48,21611.24,0.005679977501492424,0.0,43222.48
2025-07-08,online,ONLINE,,,,9,26,604308.95,17751.315945,586562.46,65173.60666666666,0.029374570648010426,243542.4,343020.05999999994
2025-07-08,store,S001,Karachi,Sindh,flagship,3,3,13018.800000000001,285.456145,12733.08,4244.36,0.021926455971364486,0.0,12733.08
2025-07-08,store,S002,Lahore,Punjab,mall,4,7,41710.75,602.491378,41108.12,10277.03,0.01444451077959519,4278.54,36829.58
2025-07-08,store,S003,Islamabad,ICT,mall,3,5,278265.39,2975.0803939999996,275285.78,91761.92666666668,0.010691521478829975,0.0,275285.78
2025-07-08,store,S004,Karachi,Sindh,flagship,3,7,427509.62,63988.742572,363531.32,121177.10666666667,0.1496779009838422,0.0,363531.32
2025-07-08,store,S005,Lahore,Punjab,high_street,4,16,781047.52,34396.372180000006,746637.43,186659.3575,0.04403877011222058,0.0,746637.43
2025-07-08,store,S006,Islamabad,ICT,mall,3,9,447364.0,45903.363063,401458.5,133819.5,0.10260853144866372,0.0,401458.5
2025-07-09,online,ONLINE,,,,13,30,591474.91,12816.438929,578667.65,44512.89615384616,0.02166860962707615,0.0,578667.65
2025-07-09,store,S001,Karachi,Sindh,flagship,4,9,60932.58,1483.731134,59448.409999999996,14862.102499999999,0.024350374364584596,13837.05,45611.36
2025-07-09,store,S002,Lahore,Punjab,mall,2,6,278300.68,0.0,278300.67000000004,139150.33500000002,0.0,0.0,278300.67000000004
2025-07-09,store,S003,Islamabad,ICT,mall,2,7,186825.37,1640.4533239999998,185186.44,92593.22,0.008780677506486404,0.0,185186.44
2025-07-09,store,S004,Karachi,Sindh,flagship,4,8,125088.63,10565.59184,114524.94,28631.235,0.08446484576575823,5117.02,109407.92
2025-07-09,store,S005,Lahore,Punjab,high_street,4,16,381862.25,32937.305132,348921.65,87230.4125,0.08625441538670031,0.0,348921.65
2025-07-09,store,S006,Islamabad,ICT,mall,7,20,422896.27999999997,26866.047282,396032.61,56576.08714285714,0.06352869143705875,4016.88,392015.73
2025-07-10,online,ONLINE,,,,6,20,712402.48,18386.772299,694007.57,115667.92833333333,0.025809528763852705,0.0,694007.57
2025-07-10,store,S002,Lahore,Punjab,mall,2,3,10996.86,33.751811000000004,10963.09,5481.545,0.0030692225780813796,10598.84,364.25
2025-07-10,store,S003,Islamabad,ICT,mall,2,5,38064.39,363.493488,37699.86,18849.93,0.009549436835845786,0.0,37699.86
2025-07-10,store,S004,Karachi,Sindh,flagship,5,14,172495.63,20694.274160999998,151804.23,30360.846,0.11996984596653258,12773.72,139030.51
2025-07-10,store,S005,Lahore,Punjab,high_street,2,5,20911.16,1871.165744,19039.46,9519.73,0.08948168078671867,0.0,19039.46
2025-07-10,store,S006,Islamabad,ICT,mall,3,9,40064.3,2164.369613,37899.520000000004,12633.173333333334,0.05402239931809615,0.0,37899.520000000004
2025-07-11,online,ONLINE,,,,13,35,1594854.03,87473.338903,1507391.23,115953.17153846154,0.05484723821590117,237191.86,1270199.37
2025-07-11,store,S001,Karachi,Sindh,flagship,5,16,128803.5,3801.295596,125001.97,25000.394,0.029512362598842424,22706.769999999997,102295.20000000001
2025-07-11,store,S002,Lahore,Punjab,mall,2,4,124736.73,7854.848178,116885.51000000001,58442.755000000005,0.06297141329582714,0.0,116885.51000000001
2025-07-11,store,S003,Islamabad,ICT,mall,2,6,49803.55,172.159124,49631.34,24815.67,0.003456764106173154,0.0,49631.34
2025-07-11,store,S004,Karachi,Sindh,flagship,7,22,757413.35,63876.883939,693544.4099999999,99077.77285714285,0.0843355664895529,0.0,693544.4099999999
2025-07-11,store,S005,Lahore,Punjab,high_street,6,16,791166.1900000001,24126.324226,767032.4299999999,127838.73833333333,0.0304946350475366,0.0,767032.4299999999
2025-07-11,store,S006,Islamabad,ICT,mall,4,11,385700.2,19082.943199,366626.1,91656.525,0.04947610397661189,0.0,366626.1
2025-07-12,online,ONLINE,,,,11,22,205355.39,7367.044103,197991.83,17999.25727272727,0.0358746079321317,0.0,197991.83
2025-07-12,store,S001,Karachi,Sindh,flagship,5,14,549012.46,37244.436814,511775.37,102355.074,0.06783896455464782,0.0,511775.37
2025-07-12,store,S003,Islamabad,ICT,mall,2,6,238187.34,17994.251060000002,220189.98,110094.99,0.07554663089986229,0.0,220189.98
2025-07-12,store,S004,Karachi,Sindh,flagship,6,14,116930.87,10011.552471,106919.26000000001,17819.876666666667,0.08561941317121818,0.0,106919.26000000001
2025-07-12,store,S005,Lahore,Punjab,high_street,5,17,329375.33,32709.754652000003,296659.26,59331.852,0.0993084535262553,5079.99,291579.27
2025-07-12,store,S006,Islamabad,ICT,mall,3,7,77113.81,9203.229483000001,67912.56,22637.52,0.1193460611400215,0.0,67912.56
2025-07-13,online,ONLINE,,,,9,33,1754467.17,61224.588026,1693273.56,188141.50666666668,0.03489639992864614,106950.70999999999,1586322.85
2025-07-13,store,S001,Karachi,Sindh,flagship,5,10,113902.90999999999,851.252381,113051.09,22610.218,0.0074734910723527614,0.0,113051.09
2025-07-13,store,S002,Lahore,Punjab,mall,2,5,15738.69,178.584991,15560.11,7780.055,0.011346877726163994,0.0,15560.11
2025-07-13,store,S004,Karachi,Sindh,flagship,6,16,364493.08,65245.852787,299241.14999999997,49873.524999999994,0.17900436624750188,0.0,299241.14999999997
2025-07-13,store,S005,Lahore,Punjab,high_street,7,23,979098.87,63343.274156,915756.74,130822.39142857143,0.06469548285353449,1965.81,913790.9299999999
2025-07-13,store,S006,Islamabad,ICT,mall,6,18,520655.14999999997,22532.581465000003,498127.02,83021.17,0.04327736211770882,0.0,498127.02
2025-07-14,online,ONLINE,,,,12,23,747596.97,17470.341508,730112.65,60842.72083333333,0.02336866280771577,252241.12,477871.53
2025-07-14,store,S001,Karachi,Sindh,flagship,4,8,660242.69,7869.288451999999,652378.29,163094.5725,0.011918781640732743,4422.5,647955.79
2025-07-14,store,S002,Lahore,Punjab,mall,1,2,16862.809999999998,63.18328799999999,16799.59,16799.59,0.003746901495065176,0.0,16799.59
2025-07-14,store,S003,Islamabad,ICT,mall,4,13,479657.55,49.18497,479594.12,119898.53,0.00010254184469732625,0.0,479594.12
2025-07-14,store,S004,Karachi,Sindh,flagship,3,6,471729.48,88046.240031,383664.76,127888.25333333334,0.1866456173801137,5717.79,377946.97000000003
2025-07-14,store,S005,Lahore,Punjab,high_street,5,14,172114.23,11073.593384,161041.15,32208.23,0.0643386278054987,0.0,161041.15
2025-07-14,store,S006,Islamabad,ICT,mall,6,17,961992.7,55820.63954800001,906172.68,151028.78,0.05802605315819965,234669.30000000002,671503.38
2025-07-15,online,ONLINE,,,,6,22,967728.32,12984.082099,954730.06,159121.67666666667,0.013417073604914238,0.0,954730.06
2025-07-15,store,S001,Karachi,Sindh,flagship,5,10,266026.81,177.071037,265849.53,53169.906,0.00066561350339088,4569.719999999999,261279.81000000003
2025-07-15,store,S002,Lahore,Punjab,mall,1,2,225611.76,19452.390496,206153.34000000003,206153.34000000003,0.08622064069709841,0.0,206153.34000000003
2025-07-15,store,S004,Karachi,Sindh,flagship,4,9,80895.35,6968.149219999999,73927.56,18481.89,0.08613782151878939,0.0,73927.56
2025-07-15,store,S005,Lahore,Punjab,high_street,9,23,1074452.53,93236.21389600002,981200.72,109022.30222222222,0.08677555433370333,3994.82,977205.9
2025-07-15,store,S006,Islamabad,ICT,mall,4,14,226910.58000000002,10011.291204000001,216902.81,54225.7025,0.044119984198180626,0.0,216902.81
2025-07-16,online,ONLINE,,,,15,47,524599.25,16617.779782999998,507982.14,33865.476,0.03167709405417564,0.0,507982.14
2025-07-16,store,S001,Karachi,Sindh,flagship,2,6,148913.84999999998,1422.338004,147495.3,73747.65,0.009551415157152946,0.0,147495.3
2025-07-16,store,S002,Lahore,Punjab,mall,4,10,123069.91,4924.957055,118146.63,29536.6575,0.04001755632225618,0.0,118146.63
2025-07-16,store,S004,Karachi,Sindh,flagship,5,12,73636.72,9275.731511,64362.51,12872.502,0.12596611460966756,1173.65,63188.86
2025-07-16,store,S005,Lahore,Punjab,high_street,4,7,71630.53,19497.942258,52132.79,13033.1975,0.2722015634674209,0.0,52132.79
2025-07-16,store,S006,Islamabad,ICT,mall,2,10,76304.91,235.835905,76069.16,38034.58,0.0030907041892848045,21907.05,54162.11
2025-07-17,online,ONLINE,,,,11,26,455929.0,10564.473311,445367.28,40487.93454545455,0.023171312443384825,6386.650000000001,438980.63
2025-07-17,store,S001,Karachi,Sindh,flagship,6,17,511438.62,3079.0101,508359.23,84726.53833333333,0.006020292523079309,0.0,508359.23
2025-07-17,store,S002,Lahore,Punjab,mall,4,22,426051.39,17149.473402,408899.26999999996,102224.81749999999,0.04025212405010578,0.0,408899.26999999996
2025-07-17,store,S003,Islamabad,ICT,mall,2,7,29343.6,667.016621,28675.78,14337.89,0.022731247052168106,2651.06,26024.719999999998
2025-07-17,store,S004,Karachi,Sindh,flagship,4,9,324321.64,46037.075853,278289.11,69572.2775,0.14194882540986165,19455.08,258834.02999999997
2025-07-17,store,S005,Lahore,Punjab,high_street,5,16,296259.64,28379.453893,267881.26,53576.252,0.09579250785898477,0.0,267881.26
2025-07-17,store,S006,Islamabad,ICT,mall,1,2,5645.54,120.23713,5525.38,5525.38,0.02129771997010029,0.0,5525.38
2025-07-18,online,ONLINE,,,,15,31,593743.52,16022.243113,577731.71,38515.44733333333,0.026985125013238038,20470.589999999997,557261.12
2025-07-18,store,S001,Karachi,Sindh,flagship,5,13,186297.92,5599.7120270000005,180699.08000000002,36139.816000000006,0.030057834392353926,7527.3,173171.78000000003
2025-07-18,store,S002,Lahore,Punjab,mall,3,7,298286.22,1489.739813,296799.67,98933.22333333333,0.004994329986145522,0.0,296799.67
2025-07-18,store,S003,Islamabad,ICT,mall,5,13,776952.7000000001,11879.355984000002,765082.33,153016.466,0.015289677201713824,3695.14,761387.19
2025-07-18,store,S004,Karachi,Sindh,flagship,6,14,409284.07,46486.681108000004,362793.48,60465.579999999994,0.11358047995369085,3697.36,359096.12
2025-07-18,store,S005,Lahore,Punjab,high_street,5,15,496987.61,32263.542283,464744.26,92948.852,0.06491820245377948,0.0,464744.26
2025-07-18,store,S006,Islamabad,ICT,mall,4,10,333551.73,7181.721044000001,326377.14,81594.285,0.02153105619928879,0.0,326377.14
2025-07-19,online,ONLINE,,,,6,20,486686.98000000004,23274.876707,463413.02,77235.50333333334,0.04782309300117295,0.0,463413.02
2025-07-19,store,S001,Karachi,Sindh,flagship,3,9,189430.46,4098.79152,185329.87999999998,61776.626666666656,0.021637446902678693,0.0,185329.87999999998
2025-07-19,store,S002,Lahore,Punjab,mall,2,3,14081.53,0.0,14081.53,7040.765,0.0,1005.84,13075.69
2025-07-19,store,S003,Islamabad,ICT,mall,3,8,777551.52,564.3284709999999,776996.61,258998.87,0.0007257763074014695,0.0,776996.61
2025-07-19,store,S004,Karachi,Sindh,flagship,6,11,189324.74,31280.340728000003,158047.56,26341.26,0.1652205661447099,0.0,158047.56
2025-07-19,store,S005,Lahore,Punjab,high_street,5,12,187792.28,6970.541867,180821.25,36164.25,0.03711836219784967,0.0,180821.25
2025-07-19,store,S006,Islamabad,ICT,mall,4,10,431998.68000000005,25921.210489000005,406093.15,101523.2875,0.06000298540032576,4799.82,401293.33
2025-07-20,online,ONLINE,,,,7,21,285174.09,10278.82353,274897.54,39271.07714285714,0.03604403026235658,0.0,274897.54
2025-07-20,store,S001,Karachi,Sindh,flagship,4,12,280636.77999999997,759.274445,279879.54,69969.885,0.002705541465377418,0.0,279879.54
2025-07-20,store,S002,Lahore,Punjab,mall,4,12,124293.03,462.5686319999999,123829.98000000001,30957.495000000003,0.0037215975183805556,0.0,123829.98000000001
2025-07-20,store,S004,Karachi,Sindh,flagship,5,10,128943.33,9813.456065,119129.91,23825.982,0.07610673669588028,2208.13,116921.78
2025-07-20,store,S005,Lahore,Punjab,high_street,4,6,147087.07,16830.253150999997,130254.66999999998,32563.667499999996,0.11442374337186809,11667.69,118586.97999999998
2025-07-20,store,S006,Islamabad,ICT,mall,4,11,296947.22,5247.557072,291701.38,72925.345,0.017671682772446903,0.0,291701.38
2025-07-21,online,ONLINE,,,,10,38,1201335.3499999999,38373.875272,1162929.07,116292.907,0.03194268384094416,0.0,1162929.07
2025-07-21,store,S001,Karachi,Sindh,flagship,6,15,119222.55,383.65504799999997,118838.68000000001,19806.446666666667,0.003217973848068171,0.0,118838.68000000001
2025-07-21,store,S002,Lahore,Punjab,mall,2,8,296324.66000000003,5459.699530000001,290863.17,145431.585,0.01842472216115932,0.0,290863.17
2025-07-21,store,S003,Islamabad,ICT,mall,1,3,224773.93000000002,31.420585,224742.61000000002,224742.61000000002,0.00013978749670835936,0.0,224742.61000000002
2025-07-21,store,S004,Karachi,Sindh,flagship,4,9,61169.33,8599.915772,52568.38,13142.095,0.14059195632844107,0.0,52568.38
2025-07-21,store,S005,Lahore,Punjab,high_street,6,18,635792.2,46769.893108,589029.12,98171.52,0.0735616025298832,4380.96,584648.16
2025-07-21,store,S006,Islamabad,ICT,mall,7,18,369672.92,5912.3729109999995,363747.23,51963.89,0.01599352452162306,0.0,363747.23
2025-07-22,online,ONLINE,,,,13,27,543375.9,5676.5674229999995,537702.42,41361.72461538462,0.010446851660149078,230381.13999999998,307321.28
2025-07-22,store,S001,Karachi,Sindh,flagship,4,10,318395.72,19584.522086,298814.87,74703.7175,0.061510004236237856,0.0,298814.87
2025-07-22,store,S002,Lahore,Punjab,mall,1,2,15113.010000000002,901.085851,14211.68,14211.68,0.05962318896103423,0.0,14211.68
2025-07-22,store,S003,Islamabad,ICT,mall,2,6,49940.35,58.750405,49881.74999999999,24940.874999999996,0.001176411558989875,0.0,49881.74999999999
2025-07-22,store,S004,Karachi,Sindh,flagship,5,8,556845.41,62778.30224300001,494063.14,98812.628,0.1127391931685313,0.0,494063.14
2025-07-22,store,S005,Lahore,Punjab,high_street,2,6,34318.11,4519.920008,29797.52,14898.76,0.13170655400311965,0.0,29797.52
2025-07-22,store,S006,Islamabad,ICT,mall,4,14,679879.7799999999,10569.867779999999,669322.22,167330.555,0.01554667176599957,0.0,669322.22
2025-07-23,online,ONLINE,,,,8,15,233948.53,8371.738723999999,225574.28,28196.785,0.035784532281523625,2093.93,223480.35
2025-07-23,store,S001,Karachi,Sindh,flagship,4,15,430786.75,10938.084653,419857.6,104964.4,0.02539094958932697,2596.62,417260.98
2025-07-23,store,S002,Lahore,Punjab,mall,3,8,84065.05,545.461663,83519.14,27839.713333333333,0.0064885664494341,23849.92,59669.22
2025-07-23,store,S003,Islamabad,ICT,mall,2,6,666369.36,14274.944294,652103.63,326051.815,0.02142196978264427,0.0,652103.63
2025-07-23,store,S004,Karachi,Sindh,flagship,4,11,90234.44,11031.591326999998,79203.0,19800.75,0.12225477685681872,0.0,79203.0
2025-07-23,store,S005,Lahore,Punjab,high_street,1,1,5973.85,253.29124000000002,5720.54,5720.54,0.0424,0.0,5720.54
2025-07-23,store,S006,Islamabad,ICT,mall,5,17,129176.56999999999,6762.372689,122414.5,24482.9,0.05234983936328392,3847.27,118567.23
2025-07-24,online,ONLINE,,,,11,28,387440.5,12490.705583,374953.23,34086.65727272727,0.03223902917480233,55554.84,319398.39
2025-07-24,store,S001,Karachi,Sindh,flagship,6,15,1159192.6099999999,10901.006926,1148267.05,191377.84166666667,0.009403965166755162,0.0,1148267.05
2025-07-24,store,S002,Lahore,Punjab,mall,1,2,11217.61,0.0,11217.61,11217.61,0.0,0.0,11217.61
2025-07-24,store,S004,Karachi,Sindh,flagship,4,8,35878.75,5086.551084,30791.530000000002,7697.882500000001,0.14177057684562588,0.0,30791.530000000002
2025-07-24,store,S005,Lahore,Punjab,high_street,3,7,38111.2,2418.549331,35692.14,11897.38,0.06346033006045468,0.0,35692.14
2025-07-24,store,S006,Islamabad,ICT,mall,2,2,10429.29,181.460169,10248.01,5124.005,0.01739909130918787,4612.89,5635.12
2025-07-25,online,ONLINE,,,,10,25,886793.95,33802.074094,852975.89,85297.589,0.03811716813584486,38115.3,814860.59
2025-07-25,store,S002,Lahore,Punjab,mall,4,7,57880.45,1863.8079229999998,56016.28999999999,14004.072499999998,0.032200992269410485,1220.52,54795.77
2025-07-25,store,S003,Islamabad,ICT,mall,3,13,358620.42,209.39876800000002,358411.82,119470.60666666667,0.0005839008498177544,0.0,358411.82
2025-07-25,store,S004,Karachi,Sindh,flagship,6,23,443023.32,40577.48959700001,402440.1,67073.34999999999,0.09159222046595653,7980.51,394459.58999999997
2025-07-25,store,S005,Lahore,Punjab,high_street,4,10,74890.42,3488.482943,71401.81,17850.4525,0.046581164092817214,0.0,71401.81
2025-07-25,store,S006,Islamabad,ICT,mall,3,7,250995.7,14637.354241,236355.76,78785.25333333334,0.0583171514133509,0.0,236355.76
2025-07-26,online,ONLINE,,,,8,13,378305.34,6007.739618,372298.49,46537.31125,0.015880663006237236,42964.21,329334.27999999997
2025-07-26,store,S001,Karachi,Sindh,flagship,2,5,22233.88,1709.686441,20524.129999999997,10262.064999999999,0.07689555043923957,0.0,20524.129999999997
2025-07-26,store,S003,Islamabad,ICT,mall,3,6,22569.6,244.133605,22325.13,7441.71,0.010816922098752305,2130.78,20194.350000000002
2025-07-26,store,S004,Karachi,Sindh,flagship,4,12,317228.46,21922.373264,295304.47000000003,73826.11750000001,0.06910594737937448,3540.77,291763.7
2025-07-26,store,S005,Lahore,Punjab,high_street,3,9,462624.89,18183.541830000002,444439.33,148146.44333333333,0.039305152452994915,2928.6,441510.73000000004
